GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
53033000556,1067,659,86,38,19,253,35,764,492,50,23,11,179,21,1204,687,125,47,5,322,21,670,376,61,45,5,171,14,1320,701,141,52,16,390,44,775,420,70,50,5,211,14
53033003763,268,165,22,10,5,64,9,192,123,12,6,2,44,6,306,187,23,1,0,94,0,151,86,16,1,0,48,0,343,205,26,1,3,104,9,184,110,18,2,0,52,0
53033001579,451,129,26,175,8,132,8,346,107,22,129,6,100,4,488,155,34,81,39,245,9,395,136,32,41,11,164,9,464,162,26,94,30,195,8,407,150,29,62,8,149,9
53033002276,572,435,28,16,2,90,3,450,349,23,15,2,61,2,616,439,72,7,0,99,0,459,372,25,6,0,55,0,601,408,93,0,0,102,0,431,340,35,0,0,57,0
53033002317,600,465,21,31,20,62,14,484,395,12,16,13,44,8,620,501,0,16,42,59,6,513,426,0,10,23,48,6,672,535,8,16,35,75,5,511,413,6,8,16,65,6
53033000108,583,453,21,8,4,94,0,436,358,14,6,3,57,0,616,320,11,46,0,240,0,413,281,11,26,0,95,0,711,369,12,52,0,280,0,418,297,13,26,0,81,0
53033001900,488,157,31,245,5,63,4,369,131,16,176,5,45,2,766,326,92,136,20,70,89,563,250,43,111,11,92,31,913,417,103,191,16,66,95,658,318,48,141,7,83,37
53033001898,424,203,25,188,3,9,0,313,162,20,124,3,7,0,485,299,5,114,4,60,4,384,241,5,94,3,38,2,482,307,12,93,2,67,0,375,246,12,71,2,44,0
53033001907,891,573,21,219,13,81,6,694,448,17,183,10,46,5,1101,754,28,177,43,118,0,843,603,27,103,33,68,0,1085,802,32,122,36,109,0,826,622,26,80,27,55,0
53047000003,161,149,6,1,4,0,0,127,122,1,0,3,0,0,163,110,41,3,10,0,0,109,92,10,1,8,0,0,149,110,32,5,6,0,0,101,87,7,4,3,0,0
53033003006,1080,578,192,133,14,160,33,847,486,127,98,10,121,19,1238,602,278,145,54,149,19,667,395,58,106,52,62,0,1354,522,266,266,71,117,124,591,291,52,140,67,36,0
53033001225,831,618,36,19,18,157,1,549,425,19,9,10,92,1,701,584,6,0,0,112,0,464,410,0,0,0,54,0,757,608,18,4,12,116,0,461,374,8,0,13,64,0
53033001724,413,348,13,5,3,44,0,344,301,8,5,3,27,0,430,324,26,18,7,53,2,360,274,27,19,0,39,2,451,334,33,20,14,51,2,379,279,34,19,6,40,0
53033001709,514,420,29,15,11,37,3,499,409,25,15,11,38,3,598,356,40,0,0,193,8,506,332,40,0,0,129,8,586,304,70,9,33,187,9,511,288,72,0,24,126,0
53033001718,461,379,21,13,11,43,4,445,370,21,11,9,35,4,535,321,35,0,0,173,7,454,297,35,0,0,116,8,525,273,62,8,31,167,8,458,259,63,0,22,114,0
53033001750,643,510,30,20,12,61,13,560,463,26,11,7,47,7,648,527,31,11,15,77,0,530,456,25,0,5,36,0,776,594,68,10,19,97,0,648,547,58,0,7,25,0
53053031810,598,528,23,3,8,37,0,471,423,14,3,7,24,0,901,735,107,76,30,30,0,688,604,42,0,25,15,0,932,712,119,82,38,66,0,704,585,48,0,30,42,0
