GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_ltg,Dem_2018_ltg,Rep_2018_ltg
320316404,423,216,201,813.8,322.6,428.9,809.3,334.3,437.8,812.8,335.6,451.1,812.8,327.4,458.0,804.8,299.0,452.8,812.1,341.2,418.6
320316405,712,336,361,741.0,288.0,377.0,740.0,299.0,386.0,694.0,302.0,358.0,695.0,305.0,354.0,692.0,264.0,376.0,713.0,304.0,356.0
320316407,853,421,420,841.4,326.0,431.2,832.1,342.2,454.8,737.9,316.8,395.2,738.1,305.7,403.1,733.8,282.3,407.7,757.5,333.0,363.6
320316411,810,359,437,835.0,302.1,451.9,820.4,304.5,477.8,747.5,302.9,413.1,745.9,294.8,413.1,737.8,262.4,429.3,754.0,324.8,378.2
320316412,66,36,26,189.8,69.8,98.8,187.9,65.1,105.7,164.2,69.9,85.7,164.2,64.0,88.7,163.9,59.2,93.1,165.3,69.6,81.5
320316413,1030,483,525,1046.2,359.2,610.1,1036.1,363.9,595.3,938.8,349.1,546.3,939.8,350.0,546.3,936.1,301.8,575.9,952.7,382.4,493.5
320316415,549,240,304,805.0,272.0,483.0,805.0,272.0,506.0,820.0,284.0,522.0,821.0,275.0,528.0,816.0,232.0,553.0,835.0,286.0,492.0
320316416,950,461,479,1174.0,477.0,613.0,1163.0,433.0,644.0,1109.0,503.0,569.0,1105.0,495.0,572.0,1098.0,432.0,608.0,1115.0,513.0,537.0
320316418,741,363,370,1092.0,357.0,632.0,1084.0,356.0,664.0,1029.0,394.0,603.0,1028.0,367.0,614.0,1021.0,336.0,624.0,1052.0,395.0,578.0
320316419,187,85,98,494.0,190.0,270.0,493.0,191.0,279.0,438.0,179.0,242.0,438.0,177.0,242.0,437.0,156.0,255.0,448.0,200.0,212.0
320316420,2,0,2,49.6,21.4,24.5,49.3,21.5,24.5,50.3,23.3,25.2,50.1,22.7,24.9,49.9,19.7,26.5,50.4,23.5,23.0
320316422,1088,448,623,1146.0,419.0,644.0,1137.0,406.0,672.0,1097.0,431.0,627.0,1097.0,439.0,615.0,1088.0,382.0,643.0,1117.0,447.0,576.0
320316423,501,216,279,790.2,260.3,478.3,776.7,263.7,479.2,798.6,292.4,476.7,796.1,293.3,480.0,796.1,247.6,496.9,802.9,311.0,443.7
320316425,922,452,461,1579.8,563.7,884.7,1567.3,558.3,908.8,1502.3,557.6,886.3,1502.9,567.7,880.0,1496.9,510.4,884.1,1511.1,585.0,828.3
320316426,308,164,141,1126.0,510.0,522.0,1102.0,474.0,536.0,1148.0,543.0,544.0,1147.0,528.0,550.0,1140.0,488.0,555.0,1163.0,563.0,508.0
320316500,1034,569,451,1468.0,656.9,694.1,1448.6,661.5,705.1,1471.9,702.6,716.3,1472.6,688.0,725.0,1462.5,592.9,764.1,1489.3,723.3,666.3
320316501,981,557,408,1201.0,511.0,567.0,1195.0,524.0,577.0,1034.0,503.0,478.0,1035.0,497.0,478.0,1027.0,445.0,498.0,1047.0,519.0,445.0
320316503,4,4,0,7.0,3.0,4.0,7.0,3.0,4.0,5.6,3.2,2.4,5.6,3.2,2.4,6.4,3.2,3.2,7.2,3.2,2.4
320316504,548,321,210,513.0,275.0,190.0,503.0,272.0,181.0,443.0,261.0,150.0,443.0,256.0,153.0,443.0,247.0,151.0,450.0,268.0,137.0
320316505,290,149,137,276.0,121.5,125.6,273.5,125.1,126.6,256.8,125.1,119.5,257.8,121.5,120.5,257.3,107.9,128.6,264.4,125.1,115.0
320316506,280,148,124,269.0,118.5,122.4,266.5,121.9,123.4,250.2,121.9,116.5,251.2,118.5,117.5,250.7,105.1,125.4,257.6,121.9,112.0
320316507,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320316508,532,280,246,554.0,247.0,250.0,546.0,251.0,260.0,524.0,255.0,252.0,523.0,241.0,263.0,513.0,208.0,266.0,530.0,257.0,226.0
320316509,282,154,125,289.0,138.0,126.0,286.0,141.0,122.0,261.0,121.0,128.0,262.0,119.0,131.0,262.0,110.0,126.0,263.0,126.0,121.0
320316511,622,390,219,606.0,308.0,232.0,598.0,307.0,232.0,529.0,310.0,185.0,531.0,298.0,193.0,528.0,271.0,207.0,528.0,313.0,174.0
320316513,619,359,242,669.0,342.0,250.0,667.0,339.0,261.0,553.0,332.0,193.0,550.0,318.0,193.0,545.0,280.0,212.0,557.0,331.0,171.0
320316514,846,491,342,868.0,414.0,379.0,858.0,426.0,364.0,736.0,397.0,306.0,732.0,384.0,299.0,727.0,361.0,302.0,741.0,410.0,280.0
320316516,636,354,270,993.4,427.6,491.5,986.7,430.5,490.5,1006.7,465.7,504.8,1003.9,455.3,499.1,999.1,394.3,531.5,1008.6,471.5,461.0
320316517,586,319,260,627.0,308.0,257.0,622.0,291.0,274.0,568.0,297.0,244.0,568.0,303.0,237.0,565.0,261.0,254.0,579.0,299.0,220.0
320316519,863,462,385,930.0,402.1,437.9,918.4,404.5,447.9,805.1,366.4,410.7,807.4,354.0,413.0,803.5,305.1,430.9,809.7,382.7,375.7
320316520,420,238,173,420.0,191.0,186.0,415.0,183.0,199.0,356.0,187.0,153.0,355.0,180.0,152.0,354.0,174.0,154.0,369.0,193.0,135.0
320317100,4,0,4,4.5,0.0,3.5,4.5,0.0,4.5,3.5,0.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5
320317101,5,0,5,4.5,0.0,3.5,4.5,0.0,4.5,3.5,0.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5
320317300,137,122,11,125.0,107.0,8.0,126.0,92.0,14.0,97.0,79.0,11.0,97.0,74.0,15.0,97.0,75.0,11.0,98.0,84.0,11.0
320317301,148,76,66,176.0,56.0,108.0,174.0,58.0,96.0,145.0,43.0,94.0,144.0,42.0,94.0,144.0,38.0,97.0,150.0,49.0,86.0
320317302,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317303,16,8,8,19.0,6.0,10.0,19.0,8.0,9.0,11.0,3.0,8.0,11.0,2.0,7.0,11.0,3.0,8.0,11.0,4.0,7.0
320317304,323,221,93,334.0,176.0,130.0,329.0,171.0,109.0,253.0,141.0,96.0,251.0,132.0,102.0,250.0,117.0,102.0,258.0,139.0,93.0
320317305,11,3,8,23.7,6.5,14.3,23.0,7.2,14.3,10.8,4.3,5.7,10.8,4.3,6.5,10.8,4.3,5.0,12.9,4.3,4.3
320317306,66,40,23,71.0,38.0,27.0,69.0,39.0,21.0,65.0,38.0,22.0,66.0,38.0,22.0,66.0,37.0,22.0,66.0,41.0,21.0
320317307,23,9,14,18.5,8.1,10.3,17.7,6.7,8.9,12.6,5.9,6.7,12.6,5.2,7.4,11.1,3.7,6.7,14.0,5.2,5.9
320317308,26,14,11,22.0,15.0,7.0,22.0,15.0,7.0,19.0,12.0,7.0,19.0,12.0,7.0,19.0,10.0,7.0,22.0,11.0,5.0
320317309,9,4,4,10.0,4.0,4.0,10.0,3.0,5.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0
320317310,206,94,108,198.0,65.0,115.0,198.0,67.0,121.0,181.0,63.0,118.0,180.0,51.0,123.0,177.0,59.0,108.0,181.0,66.0,102.0
320317311,433,183,240,445.4,135.3,281.5,444.4,141.2,277.5,401.0,124.4,261.7,399.0,125.4,250.9,398.0,116.5,251.8,419.7,138.3,229.1
320317400,16,6,10,3.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0
320317401,185,111,66,236.0,114.0,107.0,230.0,110.0,104.0,194.0,92.0,99.0,195.0,93.0,94.0,195.0,84.0,100.0,204.0,91.0,90.0
320317402,775,424,330,794.0,358.0,370.0,789.0,361.0,359.0,629.0,309.0,272.0,631.0,311.0,285.0,627.0,288.0,284.0,636.0,315.0,256.0
320317403,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317404,48,12,36,40.0,6.0,29.0,40.0,7.0,33.0,37.0,7.0,29.0,37.0,6.0,31.0,37.0,6.0,31.0,39.0,6.0,27.0
320317406,2,0,2,5.4,0.0,5.4,5.4,0.0,5.4,4.7,0.0,4.7,4.7,0.0,4.7,4.7,0.0,4.7,4.7,0.0,4.7
320317407,651,267,371,895.0,221.0,606.0,888.0,231.0,589.0,771.0,216.0,520.0,774.0,210.0,517.0,769.0,177.0,523.0,799.0,224.0,475.0
320317408,505,242,257,693.6,264.1,379.7,686.6,270.2,371.8,694.9,272.2,409.7,693.9,264.2,409.8,689.9,246.3,403.8,711.8,283.2,372.9
320317409,112,57,50,95.9,43.9,41.2,94.1,40.3,40.3,95.0,48.4,37.6,93.2,46.6,39.4,95.0,46.6,36.7,97.7,50.2,34.9
320317410,811,401,388,863.0,260.0,525.0,857.0,274.0,516.0,761.0,260.0,468.0,760.0,257.0,471.0,758.0,243.0,467.0,771.0,286.0,421.0
320317411,728,289,409,784.0,180.0,561.0,780.0,179.0,556.0,772.0,182.0,559.0,770.0,181.0,561.0,767.0,161.0,557.0,796.0,191.0,520.0
320317412,394,258,129,413.6,233.7,150.1,412.6,212.8,152.1,349.0,198.8,122.3,351.9,194.9,127.2,351.9,189.9,130.2,362.9,207.8,116.3
320317413,3,0,3,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0
320317414,1126,537,568,1200.0,363.0,743.0,1186.0,375.0,713.0,1059.0,348.0,658.0,1056.0,344.0,662.0,1052.0,321.0,662.0,1085.0,379.0,597.0
320317415,891,429,441,1113.0,351.0,679.0,1106.0,382.0,639.0,1022.0,368.0,610.0,1019.0,367.0,601.0,1015.0,318.0,626.0,1043.0,402.0,554.0
320317416,956,398,532,954.0,276.0,604.0,947.0,289.0,600.0,878.0,272.0,579.0,876.0,265.0,577.0,871.0,234.0,580.0,903.0,301.0,497.0
320317417,432,153,262,601.0,153.0,408.0,597.0,154.0,412.0,716.0,173.0,510.0,716.0,179.0,503.0,714.0,159.0,507.0,730.0,198.0,465.0
320317418,942,348,583,1151.0,305.0,782.0,1146.0,323.0,759.0,1094.0,305.0,755.0,1094.0,294.0,758.0,1090.0,259.0,770.0,1113.0,328.0,688.0
320317419,10,1,8,15.0,0.0,14.0,15.0,0.0,12.0,10.0,1.0,9.0,10.0,1.0,8.0,10.0,1.0,7.0,10.0,3.0,6.0
320317421,18,7,10,11.1,5.1,4.8,10.9,4.7,4.7,11.0,5.6,4.4,10.8,5.4,4.6,11.0,5.4,4.3,11.3,5.8,4.1
320317422,7,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317423,114,106,8,173.0,139.0,13.0,170.0,115.0,23.0,132.0,111.0,11.0,132.0,102.0,15.0,132.0,98.0,15.0,139.0,110.0,8.0
320317424,63,31,30,66.5,20.9,42.8,66.5,19.9,39.9,70.8,24.2,39.7,70.8,24.2,40.7,70.8,24.2,39.7,75.6,22.3,41.7
320317425,676,305,355,791.0,221.0,472.0,782.0,242.0,478.0,769.0,249.0,481.0,769.0,249.0,482.0,765.0,233.0,474.0,800.0,276.0,432.0
320317426,20,8,12,25.0,9.0,16.0,24.0,10.0,13.0,25.0,11.0,14.0,25.0,13.0,12.0,25.0,10.0,12.0,26.0,10.0,13.0
320317427,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
320317428,0,0,0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0
320317429,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317430,751,360,383,894.0,245.0,589.0,886.0,257.0,582.0,803.0,238.0,534.0,802.0,238.0,532.0,801.0,223.0,531.0,825.0,270.0,482.0
320317433,118,40,76,111.0,28.0,74.0,110.0,28.0,77.0,104.0,22.0,79.0,104.0,21.0,79.0,103.0,21.0,77.0,104.0,26.0,73.0
320317434,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317500,160,71,84,149.6,47.0,91.6,149.6,48.0,86.6,152.3,52.0,94.3,152.3,53.0,95.3,152.3,49.0,94.3,150.3,57.0,86.3
320317501,246,131,107,346.3,158.5,163.7,345.0,152.8,156.7,313.2,167.7,131.3,311.2,154.7,127.5,310.2,140.7,141.0,307.1,167.7,119.7
320317502,840,518,304,924.0,457.0,391.0,912.0,439.0,384.0,753.0,426.0,286.0,752.0,400.0,302.0,745.0,377.0,306.0,770.0,435.0,250.0
320317503,2,1,1,4.2,1.4,2.6,4.2,1.4,2.4,3.6,1.6,1.9,3.6,1.6,1.9,3.8,1.6,2.1,4.2,1.5,1.9
320317504,672,397,257,712.4,346.1,312.7,707.8,347.7,304.1,576.3,307.2,237.2,574.8,297.9,246.6,572.4,267.6,248.1,577.1,305.7,220.9
320317505,668,387,259,758.7,386.6,307.6,747.9,377.7,282.5,552.7,282.7,230.1,554.7,278.3,234.0,551.8,254.7,237.8,566.0,292.8,218.5
320317506,7,5,2,5.6,1.7,3.5,5.6,1.8,3.5,5.0,1.6,3.3,5.0,1.6,3.1,5.0,1.5,3.2,5.3,1.7,2.9
320317507,84,32,46,133.6,46.2,74.6,133.1,46.6,73.7,111.7,40.5,65.5,110.7,40.0,64.0,109.2,35.3,62.5,113.1,45.2,56.5
320317508,84,56,26,71.0,39.0,21.0,71.0,44.0,16.0,58.0,35.0,18.0,58.0,36.0,18.0,56.0,32.0,21.0,56.0,40.0,15.0
320317509,6,6,0,10.0,2.0,6.0,10.0,6.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0
320317510,2,0,2,5.4,2.3,3.1,5.4,2.1,3.1,5.2,2.3,2.9,5.2,2.3,2.9,4.9,1.8,3.1,4.9,2.6,2.3
320317511,15,10,5,3.7,2.3,1.0,3.7,2.2,1.2,3.3,2.2,1.0,3.3,2.2,1.0,3.3,2.0,1.0,3.4,2.3,0.9
320317512,86,36,50,87.0,24.0,57.0,85.0,28.0,51.0,69.2,22.8,42.0,70.1,23.7,41.1,69.1,25.6,41.1,71.3,26.8,38.0
320317513,358,225,122,347.5,158.3,159.6,344.2,160.3,135.3,281.8,141.9,118.9,281.8,128.1,116.9,281.8,123.5,123.5,301.5,142.5,107.7
320317514,591,374,201,655.7,327.7,273.8,650.1,319.1,243.9,487.3,264.2,187.6,486.8,253.4,193.5,484.6,233.5,198.4,492.4,268.5,175.0
320317515,163,92,65,181.5,82.7,83.4,179.8,83.7,70.7,147.2,74.1,62.1,147.2,66.9,61.1,147.2,64.5,64.5,157.5,74.5,56.3
320317516,30,13,17,34.0,6.0,24.0,34.0,9.0,25.0,28.0,12.0,16.0,28.0,10.0,18.0,28.0,11.0,17.0,27.0,13.0,14.0
320317517,229,134,92,288.0,146.0,118.0,288.0,153.0,116.0,232.0,120.0,94.0,232.0,121.0,94.0,231.0,105.0,98.0,236.0,126.0,80.0
320317518,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317519,493,190,295,525.0,113.0,377.0,522.0,120.0,359.0,512.0,127.0,365.0,512.0,123.0,368.0,508.0,114.0,367.0,528.0,129.0,355.0
320317520,759,397,340,786.0,274.0,435.0,781.0,287.0,404.0,611.2,238.5,342.4,612.2,239.4,329.5,607.1,211.1,334.5,630.2,272.4,289.3
320317521,46,8,36,60.0,13.0,43.0,59.0,12.0,40.0,49.0,12.0,36.0,49.0,12.0,35.0,49.0,12.0,35.0,52.0,12.0,32.0
320317522,117,43,68,75.0,24.0,41.0,76.0,29.0,39.0,73.0,37.0,30.0,74.0,32.0,34.0,73.0,33.0,36.0,71.0,38.0,29.0
320317523,772,374,376,1123.0,334.0,687.0,1119.0,348.0,673.0,1067.0,381.0,625.0,1067.0,366.0,640.0,1062.0,326.0,651.0,1084.0,403.0,588.0
320317524,615,270,327,635.7,185.8,392.8,632.7,217.7,373.8,572.3,191.2,356.0,572.3,189.1,347.0,566.3,175.1,353.1,580.4,213.2,324.0
320317525,921,409,482,921.3,263.7,579.7,911.2,288.5,538.1,787.7,244.9,507.3,789.1,229.5,513.3,786.4,220.7,505.9,818.6,260.3,456.3
320317526,798,377,408,826.0,337.0,424.0,820.0,341.0,425.0,735.0,322.0,390.0,736.0,313.0,393.0,731.0,286.0,396.0,738.0,332.0,359.0
320317527,396,222,165,415.0,171.0,209.0,411.0,173.0,200.0,358.0,157.0,181.0,359.0,150.0,187.0,355.0,139.0,181.0,372.0,164.0,156.0
320317528,392,159,226,452.8,129.3,285.3,447.8,141.5,264.9,386.3,120.1,248.7,386.9,112.5,251.7,385.6,108.2,248.1,401.4,127.7,223.7
320317529,170,59,106,195.2,40.1,137.3,192.9,40.8,137.3,187.0,37.1,140.2,186.2,37.1,138.8,182.5,29.7,142.5,190.0,43.0,130.6
320317531,68,20,46,19.0,4.0,15.0,19.0,4.0,15.0,15.0,3.0,12.0,14.0,3.0,11.0,15.0,3.0,12.0,15.0,3.0,12.0
320317532,844,406,422,836.1,353.6,426.5,832.1,332.6,458.5,738.2,318.6,397.6,737.2,326.6,390.6,732.2,285.7,410.5,742.2,338.6,364.6
320317533,434,258,158,453.4,218.4,196.2,445.4,223.5,170.1,318.7,172.9,128.2,318.8,168.3,127.7,317.2,159.3,128.3,320.8,186.0,110.6
320317534,715,454,236,698.2,350.8,290.2,693.3,355.8,253.4,519.5,271.5,205.5,520.5,254.6,210.9,518.2,251.3,215.6,531.0,286.8,193.0
320317535,524,346,160,570.6,298.4,228.5,564.5,284.2,206.0,407.4,228.5,138.3,407.4,222.5,138.3,403.7,221.8,139.8,412.7,238.3,133.1
320317536,678,308,359,835.0,229.0,545.0,828.0,246.0,518.0,712.9,236.1,428.1,714.5,225.1,444.6,709.8,202.2,447.8,735.0,257.3,402.1
320317537,90,54,34,108.3,45.2,51.9,107.3,38.2,51.9,73.0,37.1,30.8,73.0,37.1,31.8,73.0,34.0,30.9,71.0,39.1,29.8
320317538,2,2,0,1.5,0.3,1.1,1.5,0.3,1.1,1.5,0.3,1.1,1.5,0.3,1.1,1.4,0.2,1.1,1.5,0.3,1.0
320317539,65,24,40,71.3,15.6,49.7,70.6,15.9,49.7,67.5,14.6,49.7,67.3,14.6,49.2,66.0,12.1,50.4,68.6,16.6,46.4
320317540,321,135,182,322.4,86.6,207.0,322.4,90.5,210.9,291.5,88.6,190.0,291.5,88.6,189.0,288.5,81.6,189.0,295.5,98.5,172.1
320317541,800,406,371,1025.0,320.0,592.0,1020.0,335.0,587.0,820.0,297.0,465.0,822.0,277.0,475.0,816.0,265.0,487.0,843.0,300.0,442.0
320317542,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317543,484,244,230,474.0,155.0,276.0,475.0,176.0,260.0,395.0,165.0,209.0,395.0,158.0,214.0,395.0,154.0,213.0,406.0,172.0,197.0
320317544,181,78,97,197.0,64.0,113.0,195.0,64.0,111.0,193.1,63.9,115.9,193.5,60.9,120.4,192.2,54.8,121.2,199.0,69.7,108.9
320317545,184,89,90,160.9,64.1,83.2,160.1,65.1,80.3,137.1,58.0,72.7,137.1,56.9,72.2,135.7,50.5,73.9,138.1,62.9,62.5
320317546,8,4,4,2.0,0.9,1.0,2.0,0.9,0.7,2.9,1.2,1.5,2.9,1.2,1.5,2.9,1.2,1.6,2.8,1.3,1.4
320317547,32,13,18,39.6,3.9,30.9,39.6,7.7,27.0,37.6,7.7,27.0,37.6,6.8,27.0,36.7,6.8,27.0,38.6,7.7,25.1
320317548,32,10,22,19.0,2.0,14.0,19.0,1.0,16.0,17.0,4.0,12.0,17.0,4.0,11.0,17.0,4.0,12.0,18.0,4.0,11.0
320317549,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317550,20,10,9,22.0,10.0,12.0,22.0,10.0,12.0,20.0,7.0,12.0,19.0,6.0,11.0,18.0,7.0,11.0,20.0,8.0,8.0
320317551,1,1,0,1.4,0.7,0.7,1.4,0.6,0.5,2.1,0.9,1.1,2.1,0.9,1.1,2.1,0.8,1.2,2.0,1.0,1.0
320317552,192,61,130,207.0,47.0,153.0,203.0,44.0,145.0,192.0,48.0,141.0,192.0,45.0,144.0,191.0,42.0,139.0,192.0,47.0,136.0
320317553,51,20,30,43.0,10.0,26.0,43.0,12.0,29.0,37.0,10.0,27.0,37.0,8.0,28.0,36.0,9.0,25.0,39.0,10.0,21.0
320317556,10,2,8,8.0,4.0,4.0,8.0,4.0,4.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0
320317557,671,357,298,713.0,232.0,429.0,707.0,239.0,395.0,563.0,195.0,323.0,565.0,188.0,336.0,563.0,186.0,326.0,576.0,208.0,309.0
320317558,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317562,24,14,10,34.3,14.7,16.7,34.3,15.7,13.7,29.0,13.0,11.0,28.0,11.0,12.0,28.0,11.0,13.0,31.0,16.0,10.0
320317563,39,20,19,41.0,16.0,24.0,40.0,14.0,21.0,36.0,19.0,14.0,36.0,17.0,15.0,36.0,15.0,16.0,36.0,17.0,14.0
320317564,4,2,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
320317565,25,14,10,15.0,6.0,8.0,15.0,7.0,7.0,13.0,6.0,7.0,13.0,6.0,7.0,13.0,2.0,7.0,13.0,6.0,7.0
320317566,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320317567,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320318100,736,337,389,765.0,322.0,361.0,758.0,308.0,410.0,712.0,330.0,362.0,710.0,327.0,349.0,705.0,295.0,357.0,721.0,333.0,331.0
320318101,10,6,4,14.0,10.0,4.0,14.0,9.0,5.0,15.0,10.0,5.0,15.0,10.0,5.0,15.0,10.0,4.0,15.0,11.0,4.0
320318102,31,21,9,34.0,16.0,12.0,34.0,16.0,11.0,32.0,21.0,10.0,32.0,20.0,10.0,32.0,19.0,10.0,35.0,19.0,10.0
320318103,586,250,330,594.0,256.0,291.0,593.0,222.0,354.0,569.1,234.2,329.9,570.1,243.2,314.9,562.1,221.3,333.9,573.1,257.1,300.0
320318104,539,236,287,546.5,249.6,252.8,542.3,230.1,290.7,478.9,212.0,257.4,479.0,216.0,242.2,478.8,196.5,254.9,484.6,219.1,236.8
320318105,472,265,196,574.0,277.0,234.0,564.0,262.0,272.0,534.0,255.0,256.0,533.0,241.0,267.0,529.0,238.0,261.0,535.0,246.0,254.0
320318106,753,369,367,733.0,330.0,345.0,721.0,300.0,397.0,679.0,315.0,351.0,677.0,318.0,349.0,673.0,284.0,352.0,682.0,319.0,332.0
320318107,750,381,351,810.0,378.0,363.0,799.0,341.0,414.0,727.0,350.0,357.0,726.0,335.0,366.0,719.0,320.0,374.0,725.0,342.0,346.0
320318108,706,349,345,711.0,292.0,350.0,707.0,276.0,397.0,639.0,289.0,340.0,637.0,280.0,342.0,632.0,267.0,337.0,645.0,289.0,323.0
320318109,822,400,408,862.0,339.0,447.0,854.0,324.0,501.0,817.0,359.0,443.0,811.0,344.0,451.0,802.0,323.0,447.0,813.0,351.0,418.0
320318110,198,101,95,220.6,109.4,101.2,219.6,104.9,110.3,197.1,103.0,88.6,198.0,103.0,86.8,195.2,98.5,84.1,203.4,104.0,83.2
320318111,1,1,0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,3.0,4.0,0.0,4.0,4.0,0.0,3.0,4.0,2.0,2.0
320318112,42,32,10,49.3,19.3,19.3,48.0,20.7,24.0,42.0,18.7,19.3,41.3,16.7,21.3,41.3,17.3,22.0,43.3,18.0,19.3
320318114,26,10,16,26.0,11.0,15.0,26.0,8.0,17.0,23.0,8.0,15.0,23.0,9.0,14.0,23.0,9.0,14.0,24.0,10.0,12.0
320318115,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320318116,728,425,289,771.0,382.0,331.0,760.0,352.0,365.0,689.0,343.0,326.0,688.0,332.0,323.0,686.0,315.0,339.0,698.0,337.0,311.0
320318117,604,272,322,689.0,323.0,306.0,679.0,289.0,370.0,625.0,299.0,314.0,624.0,298.0,309.0,620.0,280.0,315.0,626.0,301.0,300.0
320318118,16,5,9,12.0,3.0,8.0,12.0,2.0,9.0,12.0,2.0,10.0,12.0,4.0,8.0,11.0,2.0,8.0,11.0,3.0,7.0
320318119,10,5,5,12.5,2.8,8.4,12.6,2.8,9.3,11.0,2.4,8.1,11.0,2.5,8.0,11.0,2.6,8.2,11.5,2.7,7.7
320318120,15,2,13,21.8,8.5,8.5,21.2,9.1,10.6,18.5,8.2,8.5,18.2,7.4,9.4,18.2,7.6,9.7,19.1,7.9,8.5
320318121,0,0,0,2.9,1.1,1.1,2.8,1.2,1.4,2.5,1.1,1.1,2.4,1.0,1.3,2.4,1.0,1.3,2.5,1.1,1.1
320318122,1,0,0,2.1,1.2,0.8,2.1,1.2,0.8,1.9,1.1,0.7,1.9,1.1,0.7,1.8,1.1,0.7,1.9,1.1,0.7
320318123,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320318124,4,2,2,1.9,0.9,0.8,1.9,0.9,0.8,1.6,0.8,0.7,1.6,0.8,0.6,1.5,0.8,0.6,1.6,0.8,0.6
320318125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320318126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320318127,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
320318128,10,3,7,7.0,4.0,2.0,7.0,4.0,3.0,7.0,5.0,2.0,7.0,4.0,3.0,7.0,5.0,2.0,7.0,5.0,2.0
320318129,23,7,15,22.1,7.4,13.7,22.1,6.8,14.7,20.5,8.4,12.1,20.5,7.9,12.6,20.5,6.8,13.7,20.5,8.9,11.6
