GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0900303-169,2475,1383,172,768,22,158,2,1976,1200,114,542,17,121,2,2518,1446,123,926,9,73,6,1981,1213,70,656,2,42,0,2892,1656,163,1064,10,73,6,2244,1411,101,678,4,52,0,2626,1217,269,989,39,148,4,2136,1078,201,731,30,119,3
0900505-011,2979,2739,94,44,31,67,2,2414,2251,61,32,26,44,1,2824,2337,116,187,71,101,0,2120,1985,24,15,69,18,0,2799,2534,62,31,41,112,0,2310,2165,49,20,44,35,0,3019,2586,156,68,78,121,2,2538,2226,110,47,62,83,2
0900505-045,3578,3345,142,36,11,43,0,2905,2745,110,20,8,23,0,3472,3197,141,42,0,70,0,2795,2680,95,0,0,20,0,3450,3052,236,41,31,90,0,2600,2460,115,0,10,19,0,3646,3217,219,52,54,70,0,3033,2734,144,40,33,53,0
0900303-171,5222,3242,344,1182,36,493,6,4185,2771,235,819,22,374,6,5320,2800,537,1222,114,832,3,3886,2317,287,920,1,357,0,4887,2666,518,1137,61,677,3,3598,2199,320,816,3,257,0,5447,2458,484,1860,49,696,17,4330,2149,324,1371,37,529,13
0900303-173,6184,5179,308,447,46,256,3,4840,4231,164,268,37,166,1,6180,5323,164,397,31,285,0,4809,4353,101,173,19,166,0,6079,5052,169,528,44,308,0,4685,4132,104,294,35,138,0,6258,4697,537,573,133,340,4,5105,4011,323,394,107,253,3
0901111-052,2603,2461,41,28,56,27,0,2026,1944,25,15,34,15,0,2559,2398,64,19,25,35,24,2040,1925,35,0,28,32,25,2535,2378,73,35,12,33,27,2000,1895,40,0,14,28,30,2570,2335,73,41,83,46,9,2096,1935,48,19,68,27,5
0901111-040,11228,6866,1310,1348,320,1607,51,8803,5803,815,846,205,1235,32,11486,6475,1741,1758,807,1921,0,8287,5473,874,780,102,1081,0,11449,6498,1661,1949,766,1889,0,8117,5516,778,811,87,956,0,11257,5721,2008,1735,425,1754,56,8867,4953,1294,1131,317,1355,38
0901111-018,3308,2979,103,100,43,112,14,2701,2483,63,66,28,77,5,2939,2682,176,17,16,43,4,2441,2303,84,12,16,23,0,2976,2661,212,22,48,28,0,2464,2301,105,12,44,12,0,3305,2882,147,81,75,112,7,2806,2506,82,56,49,90,5
0901111-001,2627,2445,91,48,23,28,2,2076,1966,56,27,13,16,0,2567,2338,23,89,11,116,43,2110,1995,8,45,4,34,0,2589,2354,60,87,19,87,24,2085,1955,39,40,4,29,0,2429,2145,105,74,43,46,8,2042,1860,60,54,29,28,6
0900909-087,83,70,7,4,0,1,0,65,56,5,3,0,1,0,111,77,21,15,0,0,0,77,55,18,5,0,0,0,85,65,10,10,0,0,0,65,48,9,7,0,0,0,118,34,40,28,5,3,0,84,29,26,13,5,3,0
0900909-086,1623,1323,145,103,17,52,0,1271,1085,88,58,10,32,0,1192,751,88,303,18,109,0,888,642,75,84,0,23,0,1068,653,101,268,56,102,0,790,546,77,94,42,23,0,1547,991,297,151,34,29,7,1214,842,195,102,27,18,7
0900909-023,2085,1844,56,52,5,128,2,1571,1411,36,36,5,83,2,2271,2028,60,9,0,180,0,1763,1658,22,1,0,75,0,2172,2037,58,9,0,76,0,1736,1676,30,1,0,30,0,2079,1678,148,103,33,124,0,1634,1374,90,69,18,80,0
0900909-017,6346,5726,214,64,26,321,1,4732,4321,134,43,18,217,1,6585,5706,102,102,22,638,0,5167,4625,59,58,24,405,0,6624,5849,93,115,58,521,0,5145,4603,59,30,25,400,0,6467,5350,387,183,49,473,3,5098,4377,234,120,27,311,3
0900909-177,6071,1346,2970,1922,98,101,16,4230,1151,1868,1269,68,74,12,4967,1173,2544,1121,33,196,20,3204,878,1451,792,31,44,0,5038,1301,2416,1276,29,95,47,3241,876,1381,898,26,27,0,5857,1001,3225,1855,119,94,17,4338,770,2335,1359,93,68,11
0901111-042,4768,2901,608,685,159,542,4,3804,2441,385,461,100,465,4,5077,2753,921,649,221,698,31,3285,2100,475,275,124,260,0,5334,2638,750,1099,479,632,44,3660,2175,335,575,270,245,0,4644,2345,931,895,204,446,16,3735,2054,591,622,149,363,8
0901111-023,2531,2165,127,111,53,110,9,1897,1669,69,61,35,77,6,2245,1948,183,67,13,90,0,1785,1567,154,14,13,30,0,2173,1889,120,107,35,103,0,1739,1575,91,19,22,36,0,2466,2020,171,145,61,109,7,1963,1672,108,80,41,77,5
0901111-022,4174,3571,208,182,89,179,11,3129,2742,120,107,58,127,8,4139,3664,183,155,1,186,0,3139,2847,167,102,2,19,0,4119,3459,235,247,10,204,0,3051,2697,162,167,3,22,0,4264,3368,337,235,132,209,7,3219,2633,213,132,91,144,3
0900909-045,5009,3061,680,985,34,331,1,3963,2610,453,651,23,260,0,5303,2951,800,1178,37,314,21,4079,2335,599,952,25,154,20,5258,2810,899,1128,51,334,29,4061,2144,650,1047,40,153,30,5236,2556,1003,1314,76,442,3,4134,2211,666,952,54,334,2
0900909-029,4881,4213,404,136,24,123,0,3896,3444,258,98,21,84,0,4929,4118,405,119,8,274,0,3892,3427,220,52,0,183,0,4666,3843,473,266,10,129,0,3770,3269,260,149,0,89,0,4534,3352,669,271,48,207,7,3842,2969,458,199,39,164,5
0900909-030,382,330,32,11,2,9,0,305,270,20,8,2,7,0,360,331,16,11,0,2,0,296,280,7,7,0,2,0,350,321,9,17,0,3,0,299,277,9,11,0,3,0,321,262,48,4,2,6,0,277,222,44,3,2,6,0
0900909-033,5741,4694,529,246,20,266,2,4586,3861,355,167,17,194,2,5305,4264,631,170,23,282,0,4311,3682,328,85,0,208,0,5503,4154,858,226,20,316,0,4359,3493,441,142,0,279,0,5462,3916,896,369,69,248,4,4548,3428,625,255,50,189,3
0900909-031,34,30,2,0,0,0,0,28,24,2,0,0,0,0,36,26,6,0,0,4,0,26,22,4,0,0,2,0,34,20,8,4,0,2,0,26,18,4,2,0,2,0,52,21,14,10,2,9,0,36,14,7,9,2,7,0
0900909-174,1528,857,385,241,16,39,7,1159,728,238,153,12,27,4,1293,864,207,278,78,139,0,1005,709,205,71,1,23,0,1228,831,186,232,68,138,0,959,679,187,49,1,40,0,1734,1009,370,281,41,61,2,1396,889,231,207,30,48,2
0900909-173,5532,3041,1405,983,76,158,22,4263,2637,898,619,44,111,11,4676,2096,1137,1321,238,117,12,3333,1876,706,659,55,56,0,4832,2337,1234,1096,247,179,13,3478,2027,787,553,65,70,0,4940,1884,1658,1279,87,222,17,3787,1673,1098,898,63,137,15
0900909-171,7466,4362,1578,1336,80,276,23,5856,3761,1025,882,57,203,17,6649,3161,1400,1728,51,441,14,4928,2690,967,1117,21,144,0,6887,3058,2004,1726,61,284,15,5017,2627,1253,1027,7,97,0,7787,3101,2555,1969,141,311,24,6201,2771,1805,1437,122,226,23
0900909-164,2307,911,780,599,33,83,6,1686,793,475,396,16,57,5,2175,576,868,634,39,140,2,1315,452,402,420,15,44,0,2222,747,818,665,35,75,2,1365,610,332,396,11,24,0,2378,665,1039,708,50,64,9,1746,610,649,469,42,47,7
0900909-130,7701,7168,236,127,43,127,8,6052,5709,144,92,27,80,4,7559,6877,198,95,21,367,0,6173,5782,145,60,20,170,0,7578,7048,200,53,18,252,0,6104,5812,156,31,20,80,0,7240,6426,401,129,65,173,3,5983,5413,272,87,50,126,2
0900909-088,2048,1145,194,216,26,507,3,2041,1142,194,213,25,504,3,1636,890,228,196,25,324,9,1420,785,217,162,2,242,0,1621,865,220,212,16,334,10,1407,781,208,172,0,232,0,2789,1221,329,280,37,940,6,2742,1206,316,276,28,923,6
0900909-062,3776,2547,802,335,33,118,0,2976,2162,511,225,21,86,0,3740,2539,732,443,41,20,0,3070,2164,558,292,41,18,0,3891,2712,676,502,46,7,0,3106,2163,551,331,46,7,0,3891,1972,1457,416,116,81,6,3036,1714,974,274,77,72,3
0900909-063,3908,3205,353,216,27,135,4,3165,2709,221,147,16,84,2,3826,3110,295,207,157,143,0,3169,2734,245,120,10,60,0,3691,2919,291,178,155,233,0,3034,2593,240,95,10,100,0,3737,2705,577,320,48,122,7,3147,2397,415,207,35,102,5
0900909-061,3650,2974,370,218,29,93,2,3026,2558,256,144,20,68,2,3937,3217,460,54,2,217,0,3293,2815,288,37,1,141,0,3777,2978,595,73,24,142,0,3075,2548,363,34,1,108,0,3931,2734,711,407,42,115,2,3286,2409,499,298,32,84,2
0900909-150,1461,1364,36,17,7,36,1,1122,1061,26,11,4,20,1,1687,1536,99,4,0,50,0,1450,1311,90,4,0,43,0,1561,1455,43,4,0,57,0,1339,1249,32,4,0,53,0,1347,1210,53,12,17,38,2,1107,1016,31,8,12,28,2
0900909-059,4240,2387,1296,576,55,90,8,3311,2081,849,367,40,60,6,3972,2466,907,677,17,63,0,3268,2069,704,453,4,28,0,4229,2485,1188,592,14,59,0,3333,2065,795,406,4,58,0,4347,2067,1424,759,93,156,3,3464,1846,981,523,81,119,3
0900909-060,3757,2381,883,444,45,110,6,2936,2023,561,293,32,79,6,3751,1830,1107,744,93,72,44,2956,1678,607,573,37,44,0,3620,1785,1046,666,46,115,50,2838,1609,601,553,37,35,0,3635,1819,1207,478,78,142,16,2827,1586,804,314,57,95,12
0900909-058,3549,1240,1817,563,53,53,7,2407,1037,1048,342,32,38,3,3071,791,1875,435,106,26,0,2110,673,1125,284,16,23,0,3143,873,1769,497,96,48,10,1971,727,825,368,62,37,0,3266,725,1920,685,81,84,13,2344,634,1257,455,65,54,11
0900909-041,6684,1725,946,3934,89,212,15,5027,1517,617,2796,65,154,10,6181,1391,984,3853,52,73,46,4439,1314,508,2521,30,39,0,6492,1397,1102,4152,108,78,20,4557,1265,634,2576,55,37,0,6710,1234,1184,4205,115,239,19,5222,1112,800,3196,81,157,17
0900909-044,526,136,74,311,7,17,2,396,120,49,220,5,12,2,409,72,126,209,28,51,0,272,60,70,141,0,1,0,346,58,164,196,24,33,0,238,49,103,83,0,3,0,445,135,69,232,9,17,0,339,106,54,170,9,15,0
0900909-101,413,74,232,118,2,2,1,283,64,152,72,1,2,0,407,67,216,139,6,0,0,212,39,83,91,5,0,0,355,59,217,100,5,0,0,194,36,88,71,5,0,0,436,49,262,135,22,14,2,301,43,170,91,17,13,0
0900909-112,397,70,223,112,2,5,2,272,60,145,70,2,2,0,499,127,296,83,0,0,0,243,122,88,33,0,0,0,659,187,389,87,23,0,0,307,164,93,49,23,0,0,408,121,234,65,9,1,0,322,103,176,52,8,1,0
0900909-120,1620,425,165,892,31,164,2,1349,418,125,662,27,159,2,1662,662,218,547,5,278,7,1086,435,131,380,3,125,0,1829,671,299,605,2,321,16,1225,476,165,446,0,114,0,1692,429,208,729,34,337,5,1459,411,170,578,31,299,3
0900909-067,5040,4609,136,60,13,215,2,3801,3534,83,38,10,137,2,5307,4544,293,155,18,321,0,4013,3626,157,90,3,144,0,5489,4939,229,52,15,266,0,4207,3934,129,33,3,112,0,5075,4365,200,86,51,341,10,3970,3492,130,57,40,236,8
0900909-068,2535,2316,72,29,7,113,2,1911,1772,36,19,5,73,0,2354,2096,164,3,2,185,0,1837,1749,63,0,1,26,0,2250,1995,117,59,2,145,0,1738,1656,46,12,1,18,0,2499,2195,132,50,21,87,1,1956,1762,79,34,14,55,0
0900909-026,6450,5371,548,324,30,195,7,5194,4475,368,207,18,128,5,6054,4799,770,415,0,72,0,4536,3903,407,170,0,60,0,6007,4658,851,441,0,79,0,4747,4029,517,141,0,60,0,6084,4229,873,682,83,255,6,5037,3730,617,446,59,189,5
0900909-115,1715,1157,93,104,16,365,2,1367,958,66,69,12,270,2,2220,1270,222,213,0,527,0,1125,770,95,135,0,125,0,2155,1343,107,236,0,481,0,1130,805,60,155,0,110,0,1877,1041,142,181,18,508,2,1571,901,116,161,15,381,2
0900909-125,3788,1309,523,1871,52,146,2,2986,1209,360,1318,37,122,1,3628,1512,669,1195,66,232,8,2654,1221,402,846,63,136,0,3386,1410,486,1261,71,204,8,2567,1212,317,858,65,111,0,3744,1086,569,1987,90,183,6,3024,997,404,1506,67,153,4
0900909-057,4506,1276,2503,846,78,63,13,3081,1089,1502,525,46,47,9,3212,963,1801,480,18,45,7,2257,826,1128,261,15,20,4,3317,860,2103,436,15,49,8,2277,727,1299,200,13,34,4,4188,829,2535,846,186,120,25,2947,691,1681,570,119,63,21
0900101-004,5144,4035,583,164,21,303,2,3985,3230,377,100,13,220,2,4918,3951,527,93,27,359,0,3453,3030,159,109,60,160,0,5412,4148,519,572,30,277,0,3800,3230,239,220,65,105,0,5767,3796,836,311,69,431,3,4539,3144,568,197,60,312,1
0900101-155,168,120,20,12,0,17,0,132,98,14,8,0,13,0,164,139,8,7,0,12,0,125,105,5,6,0,8,0,158,140,11,4,0,5,0,121,110,6,3,0,2,0,160,123,7,8,0,22,0,138,110,7,3,0,20,0
0901515-001,4317,3977,152,73,48,79,2,3362,3150,79,41,37,62,2,4234,3846,233,92,27,53,0,3335,3145,104,50,29,0,0,4236,3895,216,1,19,105,0,3270,3135,124,4,20,10,0,4191,3702,186,105,77,83,2,3426,3087,113,68,53,69,2
0900101-084,6780,5483,512,93,23,650,3,4857,4030,347,55,15,400,3,6574,5108,598,101,0,795,6,4265,3668,313,20,0,264,0,6556,5166,459,31,12,905,9,4307,3755,210,30,10,302,0,6837,5080,724,167,47,723,0,5050,3904,465,92,29,487,0
0900101-118,3130,2897,83,38,6,106,2,2248,2104,55,22,3,61,1,3386,3057,188,58,4,80,29,2274,2098,63,61,0,26,0,3580,3320,188,1,4,59,0,2408,2304,76,1,1,24,0,3000,2601,159,58,31,139,1,2331,2098,89,32,16,88,1
0900101-046,2135,1788,198,79,10,77,6,1693,1467,128,46,2,49,3,1761,1401,333,27,0,0,0,1317,1212,77,26,0,0,0,1738,1321,366,34,17,17,0,1273,1107,114,34,0,17,0,2160,1517,377,145,34,84,2,1807,1330,268,99,23,62,2
0900101-059,3984,3561,165,40,8,206,4,2568,2313,99,25,6,119,2,4096,3383,104,101,72,496,0,2598,2266,39,48,64,222,0,4131,3332,115,115,90,545,0,2552,2172,42,60,73,247,0,4080,3199,266,114,29,430,13,2761,2239,170,74,17,229,10
0900101-057,3413,3081,129,32,9,160,2,2172,1973,80,22,4,93,2,3533,3147,257,17,0,148,11,2048,1850,150,2,0,45,0,3687,3274,290,21,0,147,14,2147,1934,170,2,0,40,0,3584,3043,211,29,8,258,1,2378,2038,141,17,6,147,1
0900101-048,7171,3097,2756,663,63,367,6,5766,2710,2026,485,45,294,6,7003,2740,3542,483,118,189,9,3741,2337,890,282,105,171,10,6719,2777,2779,738,88,278,8,3910,2385,905,261,74,285,8,7278,2113,3299,756,195,384,8,5752,1856,2447,575,129,295,8
0900101-143,14636,2675,6700,4863,214,651,75,11193,2331,4993,3501,149,505,56,15559,3469,6418,5293,169,806,0,7436,2662,1555,2844,52,344,0,15774,3580,7010,4917,179,1042,0,7434,2722,1944,2300,49,428,0,16086,2555,7647,4888,340,1166,32,12216,2276,5397,3683,250,899,29
0900101-058,3333,3054,109,16,5,149,0,2110,1933,62,10,4,101,0,3848,3505,93,48,5,213,0,2493,2313,43,33,5,105,0,3729,3317,131,48,0,253,0,2427,2193,82,32,0,122,0,3451,2910,168,38,24,262,3,2284,1942,106,28,16,163,3
0901515-016,1896,1769,63,29,23,11,0,1487,1405,36,16,16,11,0,2103,1942,65,77,30,0,0,1620,1512,40,49,15,0,0,1909,1776,80,49,34,0,0,1447,1366,40,33,12,0,0,1880,1599,96,60,54,37,2,1487,1319,66,22,34,20,1
0900707-022,2994,2028,204,448,28,331,5,2401,1709,134,319,19,240,2,2771,2177,142,161,125,234,15,2115,1777,94,125,56,47,0,2849,2309,119,104,191,242,8,2193,1886,86,101,79,32,0,3108,2179,273,430,75,217,1,2487,1856,153,288,50,161,0
0900909-160,2802,1709,600,397,32,68,14,2163,1457,370,257,20,48,8,2389,1298,627,364,5,101,21,1773,990,464,248,0,75,0,2430,1178,704,490,24,89,16,1792,980,492,260,0,50,0,2874,1144,994,558,82,87,7,2182,996,663,369,48,57,2
0900909-055,3448,1276,1585,639,82,56,23,2504,1067,1040,409,41,43,13,2982,1144,1472,337,15,18,21,2239,1056,924,239,7,4,15,3374,1150,1862,323,12,32,21,2503,1029,1198,245,4,19,15,3492,956,1935,637,119,69,14,2661,856,1361,454,91,47,8
0900707-006,411,385,9,2,2,13,0,294,280,5,0,0,6,0,361,359,0,3,0,0,0,299,299,0,0,0,0,0,436,429,0,5,0,0,0,353,353,0,0,0,0,0,388,329,26,10,2,14,0,303,260,19,4,2,11,0
0900707-008,2204,2075,47,14,13,58,4,1586,1518,23,7,7,34,2,1721,1698,18,5,0,1,0,1392,1371,19,4,0,4,0,1917,1892,18,10,0,0,0,1601,1583,19,4,0,0,0,2077,1897,69,12,24,30,3,1644,1539,34,4,16,24,2
0900707-005,4695,4453,101,26,31,80,1,3506,3358,57,19,20,52,1,5102,4869,80,12,22,118,0,4047,3919,60,4,20,45,0,4796,4579,63,18,24,112,0,3726,3555,35,4,25,110,0,4592,4097,166,69,64,117,14,3674,3341,107,45,52,84,10
0900707-007,78,74,2,0,0,1,0,58,56,1,0,0,1,0,64,64,0,0,0,0,0,52,51,0,0,0,0,0,72,71,0,0,0,0,0,60,59,0,0,0,0,0,95,91,1,1,0,2,0,83,79,1,1,0,2,0
0900707-004,4629,4164,277,105,25,75,5,3654,3356,174,64,15,50,3,4493,4058,175,154,72,75,0,3265,3140,8,90,10,20,0,4480,4036,199,132,56,57,0,3230,3085,29,100,0,20,0,4415,3909,196,96,96,77,5,3680,3318,132,67,64,60,3
0900303-006,3944,3665,99,35,23,133,0,3149,2939,73,25,14,98,0,4391,3925,347,0,34,85,0,3381,3119,176,3,35,47,0,4562,3932,365,7,26,235,0,3603,3233,191,7,28,150,0,4023,3450,214,90,26,188,3,3358,2933,146,67,18,153,3
0900303-127,9051,6912,404,294,38,1445,4,7178,5639,279,230,25,1028,3,8883,5956,210,455,53,2320,0,5890,5008,122,166,53,361,0,8931,5727,244,433,45,2622,0,5916,4840,152,168,48,544,0,9781,6111,458,321,88,2807,0,7806,5316,342,247,71,1849,0
0900303-004,1994,1805,66,25,4,86,2,1544,1413,45,16,4,62,1,2080,1894,47,103,0,35,0,1636,1528,35,50,0,24,0,2184,1870,112,88,0,115,0,1710,1519,60,44,0,86,0,2189,1877,129,38,14,119,3,1819,1593,81,29,14,87,3
0900303-005,5252,4732,210,82,19,221,5,4189,3845,129,56,13,153,3,5211,4648,297,50,4,195,0,4160,3779,206,32,5,134,0,4939,4331,266,53,2,266,0,3981,3469,227,42,2,249,0,5286,4392,351,179,43,260,1,4331,3687,248,108,34,193,1
0900303-089,6053,4983,396,415,32,282,6,4933,4221,238,271,20,204,4,5699,4717,189,435,42,342,16,4525,4008,135,186,22,159,0,5520,4319,301,560,48,320,16,4347,3707,181,242,29,178,0,5704,3922,615,681,77,454,13,4665,3451,398,435,39,341,6
0900303-135,4627,3886,209,178,15,351,2,3462,2984,136,113,9,226,1,4851,3800,461,124,0,454,0,3402,2875,144,113,0,263,0,4825,3866,426,64,0,439,0,3419,2986,122,58,0,242,0,4999,3459,318,296,70,831,8,3755,2779,183,182,52,540,5
0900303-051,485,416,18,10,1,42,1,337,296,11,6,1,27,0,455,329,24,35,0,66,0,315,249,11,14,0,41,0,472,355,16,40,0,67,0,316,252,8,17,0,41,0,450,343,19,19,8,59,0,321,251,14,12,6,37,0
0900303-053,4261,3654,159,83,11,376,6,2962,2593,88,49,4,235,2,4077,3281,140,138,0,521,0,2953,2501,81,61,0,314,0,3938,3214,144,166,0,458,0,2849,2403,101,63,0,276,0,4315,3312,216,125,42,568,7,3208,2529,136,92,29,393,6
0900303-175,6906,6057,185,125,32,515,0,5014,4475,113,79,18,333,0,6891,5873,303,87,3,587,0,4901,4377,204,71,2,244,0,6704,5625,348,125,3,579,0,4774,4202,220,74,2,273,0,6939,5596,337,181,73,741,7,5278,4418,193,110,50,479,2
0900303-080,8141,1132,5296,1825,121,215,33,5647,946,3553,1169,79,135,24,8284,664,5800,2022,81,215,43,4949,458,3501,919,15,30,0,8320,718,5496,2383,72,262,48,5075,567,3302,1115,12,44,0,7371,492,5101,1869,140,258,26,5220,426,3565,1242,95,164,15
0900303-009,2956,1974,121,812,23,75,8,2575,1850,80,589,15,62,5,2908,1918,225,782,7,117,0,2572,1873,186,441,7,62,0,3162,2064,302,834,0,84,0,2851,2023,253,519,0,55,0,3318,2265,196,691,55,161,5,2966,2133,136,526,43,141,5
0900303-054,5311,4827,158,60,36,236,3,3743,3449,90,36,28,142,1,5207,4706,174,74,2,265,0,3830,3551,121,39,2,111,0,5317,4682,196,83,2,371,0,3829,3476,135,45,2,167,0,5389,4577,195,118,51,389,2,4145,3606,113,74,45,244,0
0900303-162,4168,3414,440,217,27,115,5,3291,2794,282,151,15,77,4,4523,3477,717,426,237,142,5,3420,2743,487,140,60,50,0,4395,3562,568,373,128,154,3,3370,2870,353,84,0,60,0,4293,3229,599,274,59,191,7,3371,2682,377,185,37,116,4
0900303-015,6456,5748,313,217,39,178,3,5184,4695,189,158,27,134,3,6076,4878,669,464,144,238,0,4877,4085,405,248,23,63,0,5989,4948,569,374,139,212,0,4809,4133,354,192,23,67,0,6453,5223,533,379,85,277,10,5381,4505,359,275,68,210,8
0900303-172,2565,1912,152,392,13,123,8,2049,1602,93,276,9,80,5,2293,1592,144,474,0,118,0,1868,1386,100,326,0,56,0,2401,1563,121,656,0,61,0,1927,1316,100,471,0,40,0,2745,1707,273,607,48,143,5,2250,1498,172,450,39,110,3
0900505-044,1461,1394,31,10,2,22,1,1147,1103,19,6,0,17,1,1432,1344,46,8,5,37,0,1100,1045,35,0,4,14,0,1457,1369,43,23,8,22,0,1155,1090,30,10,10,14,0,1351,1211,56,16,26,21,1,1106,1021,28,6,20,12,1
0900505-007,1625,1552,39,9,10,22,0,1289,1241,24,6,7,14,0,1662,1474,101,7,38,43,0,1310,1170,98,9,22,15,0,1695,1556,42,0,42,44,0,1336,1258,33,4,27,15,0,1745,1606,78,9,7,37,0,1430,1330,60,8,3,25,0
0900505-008,1351,1290,28,4,8,16,0,1072,1034,18,3,3,13,0,1241,1142,39,3,24,18,0,995,930,37,5,13,5,0,1188,1125,18,2,18,18,0,994,967,12,4,8,5,0,1405,1263,42,25,29,22,1,1177,1074,28,14,26,13,1
0900303-092,3613,3207,129,128,20,155,0,2952,2687,72,75,13,111,0,3409,2757,284,140,21,239,35,2780,2436,89,67,6,177,0,3394,2770,185,114,15,308,34,2786,2381,83,54,0,250,0,3683,2935,254,307,50,186,3,3099,2575,162,195,30,144,3
0900303-036,1689,1566,47,39,8,32,4,1337,1255,27,23,6,23,3,1759,1489,77,171,6,37,0,1428,1263,62,79,3,26,0,1755,1474,91,145,0,56,0,1439,1264,73,67,0,39,0,1626,1419,64,61,20,52,0,1340,1189,38,43,14,48,0
0900303-118,3531,2919,288,179,17,152,1,2821,2404,185,118,13,109,0,3715,2807,573,82,23,336,0,2931,2447,313,30,25,96,0,3667,2793,519,118,0,248,0,2872,2388,313,59,0,96,0,3441,2483,455,205,58,263,2,2794,2119,307,141,55,192,1
0900303-142,2984,2829,61,35,11,55,1,2360,2264,37,20,8,39,1,3077,2789,129,7,0,157,0,2422,2246,88,2,0,85,0,3020,2788,105,13,0,120,0,2399,2253,74,5,0,67,0,2756,2508,109,44,20,57,3,2251,2086,72,23,18,39,3
0900505-038,1242,968,197,81,11,30,1,941,784,106,44,9,20,1,955,867,65,33,0,11,1,713,681,15,5,0,11,0,984,897,60,36,0,13,1,755,720,12,6,0,12,0,1272,1054,95,73,30,12,0,1033,890,46,43,24,8,0
0900505-043,1066,830,170,69,10,27,0,809,673,93,39,7,18,0,1067,844,173,48,0,24,6,780,678,64,13,0,17,0,1033,831,151,54,0,18,5,754,656,57,22,0,13,0,1005,497,419,113,22,25,3,778,444,264,79,19,20,2
0900505-029,2262,2150,48,25,15,24,1,1826,1751,31,17,10,17,1,2103,2033,23,0,0,41,6,1680,1635,19,0,0,25,4,2105,2002,41,0,0,53,9,1670,1610,19,0,0,30,10,2260,2053,70,29,48,57,4,1930,1771,48,23,33,46,2
0900505-020,4829,4089,389,159,42,156,7,3813,3303,259,112,28,107,6,4933,4209,367,182,37,164,0,3732,3325,188,127,33,58,0,4798,3931,428,202,55,212,0,3601,3135,214,137,49,76,0,4986,3636,695,228,102,238,18,4025,3046,467,151,83,183,8
0900505-019,5200,4704,233,119,15,134,2,3785,3455,154,75,11,89,1,5313,4369,554,18,1,374,0,3635,3256,234,11,1,132,0,5220,4389,395,43,25,392,0,3697,3334,169,20,10,157,0,5121,4103,498,166,67,154,4,3998,3239,370,118,52,113,2
0900101-061,7490,6892,220,61,22,306,5,5362,4993,132,43,13,182,3,7558,6917,363,2,0,242,0,5585,5215,235,4,0,130,0,7543,6973,282,65,86,179,0,5805,5505,160,4,20,125,0,7605,6408,444,180,68,442,4,5790,4989,289,114,48,294,2
0900101-079,2389,2058,148,19,8,156,0,1579,1386,77,15,3,95,0,2181,1673,243,18,4,237,0,1158,986,82,17,5,65,0,2240,1705,265,3,4,259,0,1109,953,91,1,4,68,0,2458,1901,260,33,5,221,0,1625,1292,152,28,1,134,0
0900101-078,2505,2212,156,8,7,117,0,1546,1402,71,5,2,68,0,2349,1913,201,35,10,187,0,1252,1144,23,32,10,50,0,2369,1958,234,6,8,158,0,1221,1137,39,3,6,36,0,2591,2119,221,19,18,140,0,1721,1440,143,16,13,87,0
0900101-161,4824,1152,1119,2518,57,122,14,3514,962,717,1766,44,87,9,5015,922,1446,2772,0,68,0,3830,802,957,2058,0,13,0,5101,812,1464,2955,18,53,0,3806,679,941,2180,0,10,0,4783,860,1409,2565,76,125,10,3619,756,948,1888,58,79,9
0900101-189,2859,758,924,1156,43,91,10,2025,636,574,760,25,69,4,2821,737,946,1255,27,10,0,1746,537,522,682,0,2,0,2872,626,1052,1301,30,7,0,1766,486,585,694,0,0,0,3190,562,1343,1323,85,117,10,2312,462,885,927,56,87,5
0900505-012,5153,4869,107,55,24,94,10,4052,3892,65,31,16,47,6,4918,4564,242,77,5,45,0,3982,3810,116,33,4,21,0,4897,4417,354,96,17,46,0,3963,3691,188,42,1,28,0,5038,4585,169,65,46,146,2,4219,3900,112,42,34,112,2
0900505-014,1638,1548,45,17,17,7,5,1323,1261,27,15,17,3,3,1419,1279,45,18,2,75,0,1116,1049,13,13,3,36,0,1284,1173,45,20,2,45,0,1075,1024,9,17,3,21,0,1542,1423,56,16,24,26,4,1313,1221,46,11,21,14,1
0900505-015,249,243,4,1,1,1,0,203,199,3,1,1,1,0,278,241,30,9,2,4,0,212,189,16,2,2,2,0,293,255,32,11,0,4,0,228,204,17,4,0,2,0,251,222,4,3,8,8,0,214,195,1,3,8,2,0
