GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
2403109-017,999,626,362,760.0,567.8,163.4,743.1,541.3,175.6
2403109-018,1610,1280,316,2117.0,1676.0,326.0,2035.0,1582.0,345.0
2403109-019,1671,1250,398,1676.1,1361.0,238.1,1652.5,1341.2,258.9
2403109-020,934,687,233,1287.8,992.9,229.2,1252.0,957.6,248.8
2403109-021,1735,1060,647,1841.0,1225.0,465.0,1823.0,1194.0,573.0
2403109-022,1332,1001,310,1708.1,1302.4,314.1,1660.8,1266.2,331.6
2403109-023,1051,716,323,1217.9,928.6,223.9,1184.2,902.8,236.4
2403109-024,949,733,201,1567.2,1178.6,278.6,1533.7,1178.3,303.7
2403109-025,1573,996,562,1972.0,1444.0,438.0,1920.0,1383.0,496.0
2403109-026,1777,1346,403,1982.0,1593.0,302.0,1947.0,1577.0,307.0
2403109-027,2557,1785,753,2955.0,2163.0,577.0,2921.0,2162.0,697.0
2403109-028,997,621,361,1139.9,851.7,242.2,1110.6,843.8,261.7
2403109-029,1798,1274,499,2159.0,1611.0,413.0,2119.0,1604.0,412.0
2403109-030,1972,1387,556,2116.0,1573.0,408.0,2092.0,1578.0,442.0
2403109-031,1705,1203,492,1913.0,1438.0,353.0,1855.0,1400.0,417.0
2403109-032,2023,1489,505,2567.2,2007.8,435.3,2494.8,1944.8,462.1
2403109-033,1313,962,338,1940.7,1436.1,373.8,1854.9,1363.9,414.6
2403109-034,1945,1498,427,2189.0,1748.0,350.0,2126.0,1684.0,370.0
2403109-035,3046,2050,976,3130.0,2209.0,744.0,3079.0,2173.0,831.0
2403109-036,1197,856,323,1326.5,961.4,265.1,1291.1,927.6,303.6
2403109-037,1368,992,366,1825.0,1396.0,324.0,1771.0,1329.0,362.0
2403109-038,1037,786,235,976.0,740.1,177.6,969.0,723.9,196.6
2403110-001,1084,597,477,1084.0,636.0,380.0,1050.0,592.0,439.0
2403110-002,1881,1041,831,1800.0,1029.0,629.0,1803.0,1048.0,733.0
2403110-003,1593,1083,501,1790.0,1217.0,407.0,1779.0,1218.0,527.0
2403110-004,1227,865,350,1110.0,803.0,252.0,1100.0,814.0,274.0
2403110-005,1831,1218,595,1335.0,927.0,315.0,1316.0,931.0,359.0
2403110-006,1859,1314,536,1267.0,914.0,256.0,1255.0,927.0,307.0
2403110-007,2077,1337,726,2191.0,1536.0,515.0,2176.0,1515.0,639.0
2403110-009,2061,1164,879,1943.0,1152.0,648.0,1925.0,1119.0,786.0
2403110-010,2143,1368,761,2049.0,1401.0,476.0,2045.0,1343.0,651.0
2403110-011,1223,913,293,1298.0,1027.0,214.0,1261.0,1008.0,223.0
2403110-012,2065,1505,536,2107.0,1549.0,435.0,2086.0,1578.0,460.0
2403110-013,1286,894,382,842.0,576.0,212.0,838.0,603.0,219.0
2403111-000,1349,744,589,1824.0,1017.0,701.0,1803.0,1034.0,720.0
2403112-001,1690,745,929,1520.0,579.0,832.0,1494.0,628.0,823.0
2403112-002,1929,868,1029,1561.0,676.0,760.0,1551.0,725.0,774.0
2403112-003,2984,1372,1588,2806.0,1321.0,1252.0,2770.0,1364.0,1327.0
2403112-004,1938,953,957,1692.5,861.3,702.4,1654.6,854.3,760.3
2403112-005,2196,1267,896,2088.0,1094.0,809.0,2074.0,1143.0,848.0
2403113-001,1796,1299,467,1680.0,1271.0,320.0,1663.0,1291.0,311.0
2403113-002,1990,1556,417,2112.2,1719.7,290.0,2081.4,1714.4,312.7
2403113-003,1455,1069,370,1102.9,876.0,176.2,1102.3,872.8,211.7
2403113-004,1819,1676,120,1937.0,1763.0,89.0,1906.0,1725.0,101.0
2403113-005,1859,1608,233,1728.0,1498.0,119.0,1681.0,1422.0,173.0
2403113-006,1826,1717,80,1863.0,1722.0,63.0,1826.0,1679.0,63.0
2403113-007,1961,1695,242,1974.0,1694.0,156.0,1962.0,1690.0,224.0
2403113-008,1814,1600,186,1600.0,1401.0,130.0,1586.0,1396.0,129.0
2403113-009,973,898,56,1004.8,907.5,46.2,975.5,869.3,53.9
2403113-010,1177,1057,105,1292.0,1126.0,77.0,1263.0,1067.0,120.0
2403113-011,2191,1714,448,2359.0,1899.0,321.0,2335.0,1922.0,340.0
2403113-012,1158,939,200,711.5,621.0,60.8,693.1,611.2,61.7
2403113-013,1872,1673,182,1768.0,1590.0,125.0,1722.0,1532.0,137.0
2403113-014,1542,1272,253,1175.4,966.7,144.2,1153.6,946.4,173.9
2403113-015,1760,1535,208,2251.5,1965.0,192.2,2192.9,1933.8,195.3
2403113-016,1523,1375,137,1780.0,1614.0,103.0,1750.0,1578.0,124.0
2403113-017,818,637,172,1120.8,910.6,131.9,1110.6,914.7,157.7
2403113-018,1669,1442,210,1732.0,1553.0,124.0,1700.0,1514.0,152.0
2403113-019,1700,1343,338,1855.0,1503.0,235.0,1833.0,1488.0,286.0
2403113-020,1503,864,631,1374.0,873.0,352.0,1401.0,947.0,436.0
2403113-021,1650,1519,117,1494.2,1349.5,68.8,1450.6,1292.7,80.1
2403113-022,2006,1796,185,2371.5,2129.8,126.3,2344.7,2089.0,153.2
2403113-023,2026,1490,513,2355.0,1784.0,390.0,2326.0,1768.0,510.0
2403113-024,1692,1289,382,1793.0,1441.0,253.0,1787.0,1456.0,285.0
2403113-025,1945,1481,432,2850.0,2318.0,408.0,2720.0,2208.0,402.0
2403113-026,1063,559,492,1207.7,846.9,277.2,1203.0,856.0,331.8
2403113-027,1935,1491,419,2319.2,1878.9,308.5,2312.2,1932.8,299.5
2403113-028,1125,830,277,1520.0,1219.0,201.0,1481.0,1204.0,206.0
2403113-029,1709,1356,334,1963.0,1617.0,242.0,1929.0,1601.0,270.0
2403113-030,1573,1206,352,2044.0,1714.0,224.0,2009.0,1714.0,216.0
2403113-031,1273,1006,251,1571.0,1327.0,167.0,1542.0,1320.0,182.0
2403113-032,1818,1526,274,2407.0,2078.0,216.0,2372.0,2055.0,223.0
2403113-033,1459,1054,386,1368.0,991.0,285.0,1357.0,1019.0,303.0
2403113-034,1675,1199,464,2783.1,2153.0,439.8,2786.7,2224.2,491.3
2403113-035,1671,1224,433,2126.0,1705.0,335.0,2104.0,1753.0,307.0
2403113-036,1502,1109,378,2114.0,1692.0,320.0,2060.0,1695.0,307.0
2403113-037,1362,909,432,1819.9,1411.6,314.1,1752.4,1367.0,310.0
2403113-038,2152,1519,610,2621.3,1838.1,601.8,2611.0,1858.0,720.2
2403113-039,1770,1468,290,1764.0,1484.0,171.0,1750.0,1485.0,237.0
2403113-040,1733,1274,421,1913.9,1398.1,340.5,1921.8,1493.2,364.5
2403113-041,982,768,205,1041.8,848.3,143.0,1026.6,845.6,154.3
2403113-042,1037,815,207,1311.0,1094.0,152.0,1286.0,1075.0,167.0
2403113-043,1280,842,413,1548.1,1178.4,266.9,1520.6,1197.0,258.0
2403113-044,1730,1358,353,1690.5,1378.4,211.1,1663.5,1402.4,214.1
2403113-045,1218,836,367,1592.0,1202.0,331.0,1575.0,1219.0,328.0
2403113-046,1576,936,629,1798.0,1171.0,507.0,1780.0,1186.0,552.0
2403113-047,2304,2067,209,2132.0,1928.0,91.0,2098.0,1837.0,155.0
2403113-048,1312,1028,267,1247.2,997.6,195.4,1221.7,987.9,199.0
2403113-049,1758,1453,293,1671.0,1266.9,317.9,1631.4,1266.3,323.7
2403113-050,1524,1328,185,1263.0,1101.0,99.0,1251.0,1082.0,121.0
2403113-051,2254,1521,708,2758.0,1995.0,573.0,2711.0,2030.0,610.0
2403113-052,1730,1127,591,1796.0,1235.0,464.0,1759.0,1194.0,526.0
2403113-053,1272,935,320,1493.0,1152.0,242.0,1478.0,1170.0,268.0
2403113-054,2616,1702,886,3291.0,2359.0,830.0,3250.0,2476.0,741.0
2403113-055,1221,1090,123,1261.0,1128.0,85.0,1240.0,1095.0,84.0
2403113-056,1164,908,244,801.8,641.3,125.6,785.3,635.1,128.0
2403113-057,907,688,207,807.5,645.6,123.9,781.5,643.6,124.9
2403113-058,1794,1469,299,1871.2,1520.4,220.1,1854.4,1527.3,263.3
2403113-059,1100,847,233,1461.0,1166.0,217.0,1437.0,1153.0,224.0
2403113-061,1640,1139,481,1224.1,925.1,236.1,1195.6,926.7,238.3
2403113-062,1214,1003,203,898.0,737.0,128.0,872.0,720.0,120.0
2403113-063,839,612,214,859.0,668.0,137.0,851.0,671.0,154.0
2403113-064,1996,1754,223,2205.0,1962.0,181.0,2161.0,1952.0,154.0
2403113-065,1196,1066,122,1081.0,940.0,68.0,1058.0,908.0,102.0
2403113-066,599,467,120,446.6,367.3,54.8,438.4,359.6,66.1
2403113-067,1188,1102,68,1211.2,1094.9,65.1,1205.5,1104.5,62.1
2403113-068,1306,1157,137,1559.8,1410.1,83.9,1552.5,1422.5,79.9
2403113-069,2128,1445,657,1767.0,1286.0,422.0,1783.0,1372.0,403.0
2403301-001,2166,1690,465,2769.0,2196.0,445.0,2735.0,2208.0,472.0
2403301-002,813,565,235,1072.0,775.0,236.0,1044.0,746.0,242.0
2403301-003,2025,1789,223,2554.0,2298.0,194.0,2486.0,2227.0,188.0
2403301-004,1511,1032,456,2029.0,1510.0,407.0,1960.0,1466.0,399.0
2403301-005,1652,1020,607,2166.0,1545.0,516.0,2092.0,1504.0,504.0
2403301-006,1135,998,129,1150.0,987.0,124.0,1124.0,959.0,115.0
2403301-007,503,333,167,1464.0,1183.0,241.0,1419.0,1141.0,259.0
2403301-008,342,237,99,459.0,379.0,64.0,460.0,391.0,57.0
2403302-001,1026,981,36,1295.0,1202.0,64.0,1249.0,1142.0,55.0
2403302-002,884,776,98,1300.0,1144.0,109.0,1294.0,1169.0,90.0
2403302-003,1724,1544,161,2122.0,1841.0,144.0,2084.0,1792.0,219.0
2403302-004,1044,902,132,1476.0,1272.0,141.0,1430.0,1221.0,153.0
2403302-005,862,743,115,1208.0,1103.0,88.0,1167.0,1046.0,90.0
2403302-006,1776,1628,138,2450.7,2202.9,172.9,2386.7,2152.9,149.9
2403302-007,1403,1153,237,1797.0,1424.0,232.0,1766.0,1362.0,333.0
2403302-008,2252,2126,111,3005.0,2802.0,137.0,2917.0,2657.0,156.0
2403302-009,1994,1907,79,2524.0,2378.0,95.0,2477.0,2285.0,113.0
2403302-010,1300,1180,116,1508.5,1391.2,88.2,1449.5,1313.1,80.2
2403302-098,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2403302-099,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403303-001,880,656,216,787.0,581.0,162.0,775.0,574.0,171.0
2403303-002,2339,2184,151,2037.0,1808.0,161.0,2012.0,1794.0,146.0
2403303-003,1959,1839,114,2610.9,2372.6,157.2,2561.3,2341.6,157.3
2403303-004,1603,1510,90,1356.0,1270.0,52.0,1338.0,1254.0,54.0
2403303-005,1778,1685,90,1120.1,1029.4,55.8,1109.7,1028.4,39.7
2403303-006,2081,2024,50,1950.0,1821.0,68.0,1917.0,1790.0,80.0
2403304-001,1438,763,656,1352.0,675.0,603.0,1310.0,706.0,548.0
2403305-001,2230,1934,283,2544.0,2218.0,260.0,2479.0,2159.0,255.0
2403305-002,1627,1477,144,1137.0,979.0,122.0,1114.0,959.0,125.0
2403305-003,2098,1959,132,1641.0,1493.0,116.0,1579.0,1436.0,107.0
2403305-004,2306,2178,124,1750.0,1588.0,95.0,1712.0,1564.0,94.0
2403305-005,2603,2338,261,2306.0,2063.0,178.0,2280.0,2056.0,158.0
2403305-006,2261,2126,126,1861.0,1672.0,116.0,1841.0,1661.0,106.0
2403305-007,2526,2221,298,2054.0,1795.0,206.0,2025.0,1766.0,210.0
2403305-008,1432,1051,356,1011.0,739.0,205.0,985.0,736.0,210.0
2403305-009,418,357,53,396.0,347.0,41.0,386.0,337.0,36.0
2403305-010,820,700,116,915.0,775.0,103.0,888.0,744.0,114.0
2403305-011,1433,1313,119,1451.0,1330.0,75.0,1421.0,1295.0,87.0
2403305-012,1866,1702,156,1642.0,1435.0,162.0,1600.0,1406.0,143.0
2403306-001,2293,2207,82,2354.0,2232.0,78.0,2317.0,2208.0,62.0
2403306-002,900,824,72,985.0,881.0,64.0,975.0,891.0,62.0
2403306-003,2606,2562,32,2568.0,2490.0,48.0,2481.0,2327.0,66.0
2403306-004,2218,2170,45,2075.0,1974.0,48.0,2039.0,1913.0,52.0
2403306-005,1291,1260,23,1425.0,1350.0,41.0,1380.0,1313.0,33.0
2403306-006,2044,2006,32,1916.0,1804.0,57.0,1880.0,1766.0,60.0
2403306-007,2502,2328,157,2701.5,2500.5,147.9,2639.5,2420.6,115.0
2403306-008,1504,1473,27,1378.4,1314.4,31.0,1349.4,1278.4,27.0
2403306-009,1651,1598,45,1599.0,1538.0,43.0,1552.0,1480.0,38.0
2403306-010,2390,2345,38,2091.0,1964.0,64.0,2064.0,1932.0,76.0
2403306-011,1694,1622,64,1777.9,1675.8,54.5,1734.3,1638.1,53.5
2403306-012,1458,1423,27,1533.0,1466.0,44.0,1474.0,1381.0,42.0
2403306-013,1863,1692,161,1756.0,1587.0,109.0,1707.0,1535.0,98.0
2403306-014,1413,1326,84,1242.0,1154.0,64.0,1208.0,1109.0,63.0
2403306-015,2227,2195,28,2211.0,2135.0,34.0,2138.0,2007.0,38.0
2403306-016,2016,1966,46,1961.0,1870.0,41.0,1898.0,1777.0,59.0
2403306-017,2584,2530,47,2454.0,2359.0,52.0,2397.0,2290.0,41.0
2403306-018,1288,1182,104,1591.5,1466.5,81.1,1562.5,1436.4,76.0
2403306-019,1842,1810,31,1642.0,1604.0,25.0,1589.0,1525.0,28.0
2403306-020,2386,2330,48,2194.1,2096.2,46.5,2134.7,2020.9,47.5
2403306-021,423,407,15,443.0,421.0,11.0,435.0,403.0,14.0
2403306-022,2274,2232,41,1620.0,1540.0,37.0,1597.0,1499.0,46.0
2403306-023,1295,1253,40,1192.0,1140.0,28.0,1166.0,1090.0,29.0
2403306-024,1677,1652,23,1479.0,1416.0,21.0,1430.0,1347.0,33.0
2403307-001,3400,2916,466,3582.7,3089.4,367.1,3515.6,3050.4,366.1
2403307-002,1101,588,489,1257.0,734.0,434.0,1224.0,720.0,457.0
2403307-003,1517,840,653,1582.0,906.0,554.0,1541.0,909.0,572.0
2403307-004,1560,859,681,1627.0,913.0,589.0,1570.0,907.0,599.0
2403307-005,1857,1174,664,1734.0,1018.0,562.0,1712.0,1078.0,578.0
2403307-006,1642,1339,291,1558.0,1200.0,277.0,1538.0,1212.0,277.0
2403307-007,2072,1721,334,1858.0,1480.0,279.0,1821.0,1456.0,294.0
2403307-008,1666,1366,296,1389.0,1146.0,180.0,1363.0,1132.0,193.0
2403307-009,2378,2220,156,1924.0,1733.0,126.0,1891.0,1712.0,132.0
2403307-010,2501,2184,309,1993.0,1689.0,224.0,1958.0,1661.0,245.0
2403307-011,2355,2296,56,2043.0,1933.0,62.0,2001.0,1878.0,84.0
2403307-012,1807,1766,39,1928.0,1844.0,54.0,1895.0,1799.0,52.0
2403307-013,1654,1569,83,1357.0,1240.0,85.0,1335.0,1225.0,86.0
2403307-014,1283,910,354,1239.0,885.0,285.0,1225.0,888.0,297.0
2403307-015,1705,1664,40,2275.0,2154.0,74.0,2249.0,2122.0,83.0
2403307-016,937,616,311,854.0,618.0,189.0,840.0,603.0,204.0
2403307-017,895,787,103,795.0,712.0,55.0,777.0,683.0,70.0
2403308-001,1054,651,391,805.0,426.0,335.0,749.0,420.0,297.0
2403309-001,2842,2654,182,2494.0,2280.0,144.0,2428.0,2208.0,153.0
2403309-002,2650,2473,171,2321.6,2166.9,96.8,2277.7,2117.0,105.8
2403309-003,178,124,53,225.0,153.0,59.0,221.0,150.0,62.0
2403309-004,1520,1364,147,1633.0,1495.0,100.0,1597.0,1467.0,93.0
2403309-005,2199,2070,125,1848.4,1716.1,91.2,1825.3,1703.0,86.2
2403309-006,2060,1903,142,1932.2,1759.7,124.5,1889.6,1713.5,122.6
2403309-007,2658,2527,122,2430.0,2255.0,120.0,2396.0,2236.0,98.0
2403309-008,3167,2991,169,3351.0,3109.0,171.0,3290.0,3044.0,158.0
2403309-009,954,798,148,1049.0,877.0,127.0,1032.0,877.0,125.0
2403309-010,1722,1553,158,1735.0,1560.0,117.0,1677.0,1499.0,107.0
2403309-011,2748,2508,229,2646.8,2386.3,197.5,2594.4,2337.5,187.4
2403310-001,1597,1444,142,1806.0,1623.0,111.0,1782.0,1598.0,109.0
2403310-002,2502,2005,465,2449.0,1981.0,323.0,2391.0,1926.0,346.0
2403310-003,1257,877,356,1461.0,1091.0,277.0,1389.0,1021.0,307.0
2403310-004,1512,1263,235,1737.0,1509.0,158.0,1689.0,1447.0,170.0
2403310-005,2483,1376,1068,2643.0,1632.0,816.0,2620.0,1661.0,875.0
2403310-006,2188,1841,335,2406.0,2049.0,273.0,2349.0,1992.0,281.0
2403310-007,1401,1104,285,1537.0,1201.6,246.3,1501.9,1186.5,263.3
2403310-008,1354,1121,223,1280.0,1040.4,183.7,1228.1,966.5,206.7
2403310-009,1786,1543,226,1899.0,1654.0,167.0,1822.0,1579.0,184.0
2403310-010,1241,1003,223,1164.0,987.0,126.0,1130.0,952.0,132.0
2403310-011,1436,1273,158,1482.0,1284.0,130.0,1475.0,1291.0,141.0
2403310-012,2793,2400,374,2679.0,2270.0,291.0,2620.0,2227.0,311.0
2403310-013,2220,1763,432,2254.0,1795.0,333.0,2181.0,1763.0,343.0
2403311-001,2110,1834,265,2045.6,1762.4,217.6,1991.3,1711.7,206.4
2403311-002,2228,1945,274,1920.0,1654.0,208.0,1915.0,1665.0,194.0
2403311-003,2608,2418,182,2203.0,2037.0,102.0,2177.0,2008.0,112.0
2403311-004,1732,1458,263,2266.4,1955.6,244.4,2189.7,1875.3,230.6
2403312-001,1270,1088,178,1124.0,971.0,117.0,1101.0,961.0,111.0
2403312-002,1349,1265,79,1212.0,1123.0,57.0,1190.0,1079.0,65.0
2403312-003,1975,1909,65,1776.6,1699.6,49.0,1737.6,1641.6,52.0
2403312-004,2587,2528,58,2304.0,2207.0,49.0,2265.0,2166.0,52.0
2403312-005,2185,1966,209,2046.0,1844.0,143.0,1998.0,1790.0,153.0
2403312-006,2102,2064,32,2197.0,2093.0,41.0,2152.0,2036.0,54.0
2403312-007,1232,1187,44,1298.4,1223.0,43.9,1272.3,1186.8,50.8
2403312-008,1690,1609,78,1122.0,1046.0,41.0,1104.0,1025.0,39.0
2403312-009,2184,2154,26,2035.0,1964.0,30.0,1975.0,1867.0,38.0
2403312-010,2149,1869,273,2463.0,2131.0,262.0,2407.0,2059.0,260.0
2403312-011,2564,2403,149,2317.0,2163.0,109.0,2280.0,2108.0,104.0
2403312-012,2306,2203,99,1706.0,1623.0,38.0,1657.0,1586.0,38.0
2403312-013,2469,2422,40,2087.0,1986.0,54.0,2024.0,1921.0,57.0
2403312-014,1885,1629,249,1816.0,1562.0,183.0,1792.0,1561.0,177.0
2403312-015,1974,1905,67,1607.0,1499.0,66.0,1556.0,1453.0,60.0
2403312-016,1337,1298,36,1210.0,1138.0,31.0,1171.0,1094.0,28.0
2403312-017,853,795,58,729.6,697.0,21.1,718.7,681.2,22.2
2403313-001,1484,1471,11,1246.0,1205.0,18.0,1217.0,1144.0,23.0
2403313-002,1630,1610,18,1791.0,1712.0,31.0,1724.0,1631.0,40.0
2403313-003,1521,1492,22,1446.7,1373.0,42.6,1407.6,1316.9,43.3
2403313-004,1471,1417,45,1547.0,1465.0,57.0,1529.0,1445.0,46.0
2403313-005,2617,2512,94,2105.7,1954.7,100.7,2080.4,1945.0,92.6
2403313-006,2141,2089,49,1915.0,1788.0,68.0,1874.0,1757.0,66.0
2403313-007,2145,2112,25,3221.0,3114.0,37.0,3145.0,3009.0,46.0
2403313-008,1661,1639,20,1674.4,1606.0,43.7,1635.1,1523.6,50.6
2403313-009,2568,2507,55,2529.8,2411.0,67.7,2472.2,2333.2,73.9
2403313-010,2193,2147,37,2257.2,2130.0,66.3,2231.8,2113.8,50.1
2403313-011,2792,2727,64,2701.0,2580.0,70.0,2662.0,2533.0,65.0
2403313-012,2443,2377,62,2074.7,1967.1,58.6,2043.3,1926.7,54.8
2403313-013,1541,1481,54,1187.3,1117.9,48.4,1172.7,1093.3,49.2
2403313-014,1970,1932,32,2443.6,2304.9,79.1,2410.3,2279.4,75.1
2403313-015,3002,2799,199,2586.0,2376.0,132.8,2542.0,2330.7,128.3
2403313-016,2060,2038,19,2282.0,2184.0,38.0,2249.0,2111.0,61.0
2403313-017,1453,1424,22,1611.0,1547.0,24.0,1554.0,1460.0,31.0
2403314-001,1969,1547,403,1833.0,1435.0,305.0,1802.0,1423.0,319.0
2403314-002,2487,2294,186,2941.0,2716.0,160.0,2889.0,2651.0,156.0
2403314-003,1683,923,732,1406.0,807.0,503.0,1395.0,836.0,518.0
2403314-004,1409,779,609,1508.4,880.2,536.6,1478.5,886.9,528.9
2403314-005,2139,1450,659,1960.3,1292.9,518.2,1916.1,1301.0,532.9
2403314-006,1130,613,496,1295.0,713.0,469.0,1280.0,732.0,499.0
2403314-007,1682,1418,257,1715.0,1463.0,188.0,1693.0,1454.0,183.0
2403314-008,1767,1510,246,1916.3,1609.0,216.4,1872.2,1564.0,224.7
2403314-009,1719,1338,363,2340.9,1849.6,401.6,2297.2,1824.8,404.6
2403314-010,1529,1229,287,1299.0,1034.0,195.0,1285.0,1047.0,189.0
2403314-011,2154,1620,524,1531.1,1102.4,328.2,1510.0,1116.3,341.9
2403315-001,2754,2451,282,2650.0,2420.0,160.0,2584.0,2320.0,191.0
2403315-002,1192,1135,53,1514.0,1421.0,55.0,1491.0,1394.0,59.0
2403315-003,1651,1522,123,1492.0,1382.0,72.0,1454.0,1341.0,66.0
2403315-004,2288,2072,207,1856.6,1632.5,168.0,1825.6,1591.5,181.0
2403315-005,3493,3346,138,3131.0,2921.0,143.0,3066.0,2818.0,160.0
2403315-006,1667,1484,175,1490.4,1333.5,116.0,1468.4,1312.5,107.0
2403316-001,420,339,74,598.0,503.0,75.0,570.0,484.0,65.0
2403316-002,579,480,88,747.0,603.0,81.0,727.0,566.0,129.0
2403316-003,2379,1983,358,3546.0,2942.0,348.0,3463.0,2847.0,431.0
2403316-004,1771,1497,260,2394.0,2111.0,211.0,2350.0,2009.0,242.0
2403316-005,63,51,11,100.0,81.0,14.0,101.0,81.0,17.0
2403316-098,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403316-099,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403317-001,2025,1856,131,2575.0,2326.0,119.0,2537.0,2239.0,153.0
2403317-002,1037,908,126,1624.0,1419.0,140.0,1591.0,1394.0,125.0
2403317-003,1153,1044,102,1781.5,1608.2,127.7,1765.3,1579.0,123.8
2403317-004,1507,1454,50,1799.0,1666.0,91.0,1759.0,1621.0,88.0
2403317-005,715,644,64,1149.0,1081.0,44.0,1131.0,1060.0,44.0
2403317-006,901,823,77,1179.6,1077.5,58.7,1125.2,1015.7,60.1
2403317-007,2045,1962,73,2658.0,2496.0,92.0,2617.0,2442.0,103.0
2403317-008,1601,1441,143,2191.0,1985.0,127.0,2123.0,1897.0,139.0
2403317-009,1080,905,156,1453.0,1285.0,125.0,1389.0,1214.0,120.0
2403317-010,1903,1733,157,2827.4,2634.5,128.3,2761.8,2503.3,137.9
2403317-011,1709,1625,76,2358.0,2220.0,91.0,2258.0,2109.0,93.0
2403317-012,1525,1410,105,2029.0,1848.0,106.0,1950.0,1768.0,103.0
2403318-001,2144,2113,28,2337.0,2255.0,35.0,2266.0,2148.0,49.0
2403318-002,1181,1162,17,1382.0,1340.0,21.0,1341.0,1262.0,30.0
2403318-003,1614,1602,10,1823.0,1768.0,15.0,1770.0,1703.0,23.0
2403318-004,1280,1253,25,1227.0,1176.0,27.0,1182.0,1135.0,24.0
2403318-005,1076,1051,18,1240.0,1195.0,23.0,1180.0,1110.0,27.0
2403318-006,2596,2575,18,2389.7,2302.9,38.3,2318.4,2204.4,35.4
2403318-007,1780,1750,28,2091.0,2031.0,25.0,2028.0,1917.0,48.0
2403318-008,1254,1239,13,1202.0,1158.0,16.0,1167.0,1111.0,24.0
2403318-009,1266,1238,27,1673.3,1588.1,29.7,1634.6,1534.6,40.6
2403318-010,693,683,10,844.0,807.0,16.0,826.0,783.0,14.0
2403318-011,1311,1277,25,1558.0,1493.0,40.0,1485.0,1408.0,46.0
2403318-012,120,118,2,70.0,59.0,7.0,67.0,57.0,8.0
2403319-001,1478,1161,296,2159.0,1764.0,305.0,2086.0,1718.0,268.0
2403319-002,1362,1182,169,1609.0,1401.0,158.0,1548.0,1333.0,165.0
2403319-003,1444,1150,276,1557.0,1253.0,165.0,1554.0,1249.0,235.0
2403319-004,880,765,113,1113.0,992.0,95.0,1073.0,936.0,91.0
2403319-005,8,7,1,44.0,44.0,0.0,40.0,40.0,0.0
2403320-001,1801,1515,269,2165.3,1900.1,194.7,2096.8,1825.6,216.5
2403320-002,758,727,28,1162.7,1063.9,63.4,1124.2,1008.2,46.3
2403320-003,1468,1433,34,1334.0,1259.0,55.0,1321.0,1233.0,49.0
2403320-004,1196,1105,83,1461.2,1337.6,97.1,1423.6,1282.1,92.9
2403320-005,1296,1086,199,1582.9,1394.4,148.3,1545.8,1347.4,139.3
2403320-006,1158,977,169,1468.8,1301.9,125.9,1416.8,1267.9,113.9
2403320-007,1591,1571,17,1658.0,1591.0,33.0,1601.0,1521.0,37.0
2403320-008,1857,1696,151,2191.0,1988.0,147.0,2140.0,1944.0,142.0
2403320-009,1233,1098,128,1385.0,1211.0,110.0,1367.0,1207.0,118.0
2403320-010,1272,998,260,1577.7,1296.9,229.3,1538.2,1266.4,208.5
2403320-011,1575,1481,88,1828.8,1692.4,74.9,1762.4,1620.9,74.1
2403320-012,1030,987,38,1052.1,994.5,30.8,1024.3,953.7,37.8
2403320-013,422,405,15,558.1,522.6,21.8,551.5,515.2,21.9
2403321-001,1718,1277,416,1746.0,1336.0,270.0,1691.0,1247.0,333.0
2403321-002,1054,785,246,1564.0,1156.0,260.0,1511.0,1075.0,338.0
2403321-003,2048,1628,365,2729.0,2235.0,295.0,2676.0,2155.0,322.0
2403321-004,1134,855,253,1520.0,1197.0,233.0,1477.0,1139.0,252.0
2403321-005,1158,897,244,1495.0,1259.0,192.0,1459.0,1218.0,181.0
2403321-006,1772,1330,402,2162.0,1683.0,338.0,2101.0,1610.0,338.0
2403321-007,1354,892,422,1860.0,1322.0,384.0,1802.0,1262.0,431.0
2403321-008,1590,1533,55,2191.0,2062.0,64.0,2132.0,1960.0,73.0
2403321-009,713,577,125,819.0,630.0,126.0,786.0,630.0,114.0
2403321-010,1246,832,378,1665.0,1248.0,314.0,1611.0,1165.0,317.0
2403321-011,1765,1594,160,2008.0,1829.0,130.0,1965.0,1775.0,121.0
2403321-012,378,238,133,477.0,350.0,97.0,470.0,340.0,120.0
2403321-013,1871,1683,169,2196.0,1994.0,130.0,2156.0,1944.0,147.0
2403321-014,904,691,206,1239.8,1004.7,173.8,1214.7,1000.7,175.8
2403321-015,1035,764,254,1017.0,769.0,173.0,982.0,737.0,188.0
2403321-016,1047,892,147,1383.2,1224.6,113.7,1355.2,1215.6,102.7
2403321-017,1723,1396,297,2883.0,2451.0,228.0,2745.0,2184.0,391.0
2403321-018,1755,1583,159,1980.0,1818.0,120.0,1909.0,1712.0,136.0
2403321-097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403321-098,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403321-099,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2403501-001,1053,303,723,1596.0,331.0,1204.0,1598.0,457.0,1125.0
