GEOID10,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
04013584,865.6,451.8,384.6,868.5,519.7,317.5,844.2,487.0,355.9,923.7,472.9,337.2,906.4,421.6,421.1,721,349,359
04013504,1013.9,522.1,462.4,1016.0,599.9,382.8,988.3,557.5,429.1,1071.8,547.7,396.1,1051.3,482.4,502.4,1199,661,515
040131046,545.2,302.2,212.6,549.8,348.9,172.9,532.7,338.8,193.9,606.7,313.1,209.5,596.6,293.6,242.2,586,313,258
04013901,1062.0,519.0,517.0,1076.0,691.0,365.0,1033.0,586.0,445.0,1125.2,569.6,452.2,1106.6,488.8,553.9,1138,535,589
04013509,1052.5,525.5,501.9,1060.2,618.6,417.9,1032.7,580.5,450.7,1189.0,576.2,488.3,1167.3,517.8,572.3,1127,525,585
04013507,1157.2,577.3,551.9,1165.5,680.0,459.2,1135.3,637.9,495.9,1305.7,631.8,536.6,1281.9,568.0,628.6,1394,684,691
04013505,1065.6,519.2,526.1,1070.0,620.9,425.4,1040.0,556.7,481.7,1168.5,570.5,484.2,1146.0,499.2,581.8,1467,611,838
04013555,746.5,363.7,368.6,749.6,435.0,298.0,728.6,390.0,337.4,818.6,399.7,339.2,802.9,349.7,407.6,824,429,392
04013506,1567.7,763.9,774.0,1574.2,913.4,625.8,1530.0,819.1,708.6,1719.1,839.3,712.3,1686.0,734.4,855.9,1375,665,685
04013912,1150.2,613.2,510.4,1158.6,727.6,406.9,1126.9,651.1,472.3,1225.9,649.3,458.4,1209.2,559.7,585.3,1239,686,538
04013280,1824.2,537.2,1260.8,1829.5,712.4,1093.0,1776.7,627.0,1149.0,1842.2,650.4,1096.7,1787.6,549.5,1141.8,1701,650,1036
04013282,1430.9,418.7,993.6,1435.5,555.9,861.8,1397.2,487.6,909.3,1473.0,519.7,875.4,1429.1,443.5,914.8,1431,500,915
040131039,1775.6,531.3,1225.6,1785.8,691.6,1075.6,1748.4,616.2,1132.2,1840.5,619.7,1138.0,1797.5,549.6,1168.2,1780,603,1159
04013278,1455.7,468.4,960.6,1453.3,613.2,814.3,1414.2,557.4,852.4,1638.1,581.1,952.2,1594.6,552.9,940.8,1471,602,861
04013277,1490.3,479.6,983.4,1487.7,627.8,833.7,1447.8,570.6,872.6,1676.9,594.9,974.8,1632.4,566.1,963.2,1598,635,941
04013279,1154.7,335.4,806.2,1158.8,446.0,699.6,1130.9,389.7,741.2,1214.6,428.2,720.4,1178.0,369.3,756.0,1169,394,767
040131138,2552.2,828.1,1700.1,2567.1,1065.3,1479.9,2504.4,932.8,1569.6,2560.2,976.6,1447.0,2509.3,737.5,1704.1,2438,903,1522
040131008,2112.5,834.2,1244.8,2119.9,972.6,1103.1,2063.8,909.1,1154.1,2317.8,876.8,1234.6,2257.1,743.5,1398.5,1360,585,763
04013764b,1612.5,636.8,950.2,1618.1,742.4,841.9,1575.3,693.9,880.9,1769.2,669.2,942.4,1722.9,567.5,1067.5,1952,626,1314
040131074,2377.5,704.6,1639.0,2391.5,861.5,1487.1,2331.5,776.5,1553.0,2567.4,820.5,1529.0,2522.4,681.6,1742.9,2287,644,1624
04013295,773.1,302.9,447.3,773.6,364.2,390.7,751.8,332.5,417.2,890.5,330.9,455.6,864.5,286.8,516.9,883,353,521
04013304,714.9,280.1,413.7,715.4,336.8,361.3,695.2,307.5,385.8,823.5,306.1,421.4,799.5,265.2,478.1,770,313,447
040131088,2722.6,861.8,1825.3,2733.6,1086.0,1605.5,2668.2,966.2,1699.8,2892.0,974.5,1706.0,2838.5,839.4,1861.8,2163,752,1387
040131087,3482.4,1102.2,2334.7,3496.4,1389.0,2053.5,3412.8,1235.8,2174.2,3699.0,1246.5,2182.0,3630.5,1073.6,2381.3,2642,837,1783
040131053,844.3,297.2,531.2,851.9,356.5,482.9,826.8,325.3,499.8,704.3,260.6,379.1,688.3,208.6,447.4,482,125,351
04013924b,4694.5,1240.0,3368.3,4709.5,1519.7,3108.7,4607.3,1404.4,3198.9,5014.0,1341.5,3221.0,4893.8,1141.4,3488.9,3158,969,2165
04013123,2219.0,1111.0,1062.0,2226.0,1339.0,846.0,2148.0,1203.0,942.0,2447.0,1275.0,957.0,2390.0,1040.0,1245.0,2443,1180,1239
04013818,1312.3,499.9,784.7,1318.3,583.5,703.6,1277.4,530.6,744.5,1471.4,539.6,809.1,1425.6,453.7,893.9,1409,472,922
04013971,2184.7,832.1,1306.3,2194.7,971.5,1171.4,2126.6,883.4,1239.5,2449.6,898.4,1346.9,2373.4,755.3,1488.1,2098,797,1275
04013306,1859.0,775.0,1031.0,1862.0,923.0,886.0,1813.0,847.0,963.0,2063.0,833.0,1008.0,2010.0,745.0,1138.0,1958,792,1150
040139,974.2,477.3,484.2,982.4,571.1,401.1,953.0,501.9,451.1,1012.0,529.0,415.8,996.6,427.0,538.0,1025,539,477
04013923,1846.5,904.6,917.8,1862.0,1082.4,760.3,1806.4,951.3,855.1,1918.2,1002.7,788.1,1888.9,809.3,1019.7,2070,862,1196
04013142,2175.0,1062.0,1074.0,2201.0,1278.0,882.0,2120.0,1147.0,971.0,2296.0,1192.0,922.0,2250.0,988.0,1141.0,2133,1009,1097
04013922,1092.8,535.4,543.2,1102.0,640.6,449.9,1069.0,563.0,506.0,1135.2,593.4,466.4,1117.9,479.0,603.5,1081,522,555
04013140,1278.0,660.3,593.8,1286.7,772.7,485.0,1245.3,713.8,529.2,1450.5,751.1,572.8,1421.5,642.4,702.1,1575,780,778
04013117,1223.0,611.0,580.0,1230.0,745.0,460.0,1205.0,688.0,515.0,1373.0,704.0,532.0,1339.0,616.0,628.0,1373,679,674
04013413,1159.9,577.2,568.1,1166.2,699.4,440.1,1124.4,623.1,498.2,1254.8,636.7,502.3,1233.4,541.3,618.1,1202,621,562
04013132,1394.1,693.8,682.9,1401.8,840.6,528.9,1351.6,748.9,598.8,1508.2,765.3,603.7,1482.6,650.7,742.9,1433,763,646
04013118,1168.0,541.0,607.0,1178.0,659.0,488.0,1146.0,601.0,544.0,1287.0,640.0,518.0,1268.0,526.0,662.0,1270,584,676
04013126,1695.9,873.1,786.0,1700.1,1011.9,652.3,1651.6,925.3,723.1,1843.5,947.2,743.6,1808.1,805.5,916.9,1850,804,1028
04013134,1944.2,1000.9,901.0,1949.0,1160.1,747.7,1893.4,1060.7,828.9,2113.5,1085.8,852.4,2072.9,923.5,1051.1,1528,863,649
04013167,982.5,454.7,498.3,984.5,547.2,415.0,958.3,506.5,450.4,1125.9,544.8,469.7,1103.1,466.3,574.8,1125,551,569
04013119,1046.4,484.3,530.7,1048.5,582.8,442.0,1020.7,539.5,479.6,1199.1,580.2,500.3,1174.9,496.7,612.2,1096,504,576
04013834,910.4,238.5,647.8,914.0,383.7,503.2,887.9,321.1,564.7,958.7,343.7,573.5,947.4,321.1,564.7,1000,411,577
04013835,864.6,226.5,615.2,868.0,364.3,477.8,843.1,304.9,536.3,910.3,326.3,544.6,899.6,304.9,536.3,942,387,538
040131020,915.6,395.2,507.5,917.5,468.3,433.5,898.3,431.9,465.8,968.0,446.3,447.0,939.1,350.3,544.0,961,408,545
04013455,1175.6,507.4,651.7,1178.0,601.3,556.6,1153.4,554.5,598.1,1242.9,573.1,573.9,1205.8,449.8,698.4,1187,496,683
04013290,1869.8,845.4,979.8,1873.5,1017.4,811.0,1819.2,925.6,890.1,2034.1,964.6,897.1,1977.1,788.0,1079.6,1748,827,906
04013598,1086.3,434.3,609.0,1090.9,534.0,508.9,1051.8,499.0,550.5,1280.4,510.5,620.0,1246.1,452.2,701.0,1207,488,702
04013552,1205.0,439.5,727.4,1208.7,537.8,625.1,1168.0,501.6,664.7,1322.1,490.7,674.6,1290.8,438.8,760.4,1292,417,858
04013551,659.7,250.8,384.5,662.3,309.6,326.1,640.2,287.4,351.5,774.4,297.8,389.1,753.3,263.2,434.3,739,301,418
04013296,740.8,244.2,484.2,745.7,306.7,424.8,728.4,272.2,455.9,899.0,222.0,604.0,878.0,202.0,621.0,928,207,711
040131118,1634.0,549.0,1053.0,1632.0,677.0,919.0,1594.0,602.0,989.0,1933.0,622.0,1103.0,1885.0,539.0,1210.0,1868,638,1212
04013136,2001.6,1031.9,931.7,2004.5,1217.7,745.7,1950.5,1117.6,831.2,2345.3,1234.0,930.0,2291.8,1040.6,1115.3,1730,933,772
04013816,1127.0,562.0,545.0,1135.0,667.0,451.0,1100.0,609.0,489.0,1227.0,601.0,511.0,1189.0,498.0,637.0,1286,584,687
04013114,962.0,452.1,475.1,963.3,540.9,385.0,935.7,494.6,440.2,1071.2,493.7,465.7,1051.7,434.3,537.5,980,490,470
04013113,1302.0,611.9,643.0,1303.7,732.1,521.0,1266.3,669.4,595.8,1449.8,668.3,630.3,1423.4,587.7,727.5,1524,722,774
04013137,1051.0,642.0,382.0,1058.0,721.0,300.0,1025.0,679.0,342.0,1317.0,802.0,396.0,1280.0,670.0,551.0,1004,580,417
04013300,2067.0,771.0,1243.0,2075.0,928.0,1096.0,2021.0,862.0,1159.0,2315.0,800.0,1287.0,2247.0,686.0,1437.0,2197,733,1440
04013558,1072.0,434.9,614.3,1078.7,521.5,519.5,1054.5,482.8,569.8,1203.0,487.6,583.9,1171.6,420.8,666.1,1474,603,853
04013545,1144.0,464.1,655.7,1151.3,556.5,554.5,1125.5,515.2,608.2,1284.0,520.4,623.1,1250.4,449.2,710.9,1081,463,600
04013497,952.9,354.6,569.2,953.2,430.8,480.3,930.3,411.9,516.7,1112.4,414.3,571.3,1083.1,371.1,631.6,1058,367,672
04013512,1008.8,375.5,602.6,1009.1,456.1,508.4,984.9,436.1,547.0,1177.7,438.6,604.8,1146.7,392.9,668.6,1211,401,790
04013521,890.5,262.7,609.3,891.8,329.7,541.4,872.4,282.9,585.7,1001.4,296.0,595.4,980.8,258.5,650.2,968,257,697
04013554,1221.5,360.3,835.7,1223.2,452.3,742.6,1196.6,388.1,803.3,1373.6,406.0,816.6,1345.2,354.5,891.8,1493,443,1027
04013594,461.5,163.9,284.9,463.4,231.7,216.3,452.9,206.3,246.5,481.6,204.7,237.5,471.6,183.9,248.5,446,191,247
04013522,973.1,345.5,600.6,977.0,488.5,456.0,955.0,434.9,519.7,1015.3,431.7,500.8,994.2,387.8,523.8,1148,553,575
04013592,943.2,331.6,585.9,946.8,461.2,454.3,924.5,412.4,511.7,982.8,407.1,491.1,962.4,365.8,518.5,1004,460,528
04013548,702.0,249.3,433.3,704.9,352.4,329.0,689.0,313.8,375.0,732.5,311.5,361.3,717.3,279.8,377.9,744,345,386
04013540,771.8,341.7,407.0,774.1,400.9,343.6,754.6,371.4,382.1,904.1,397.9,412.8,881.6,340.0,455.3,942,351,579
04013517,963.9,581.2,352.3,968.9,667.5,263.5,941.2,636.1,304.3,1228.7,712.9,366.6,1208.0,641.5,470.8,1381,846,512
040131069,1210.7,737.5,436.6,1216.8,845.3,322.6,1184.0,810.0,373.4,1559.3,901.0,466.3,1534.5,811.2,605.6,1219,767,432
04013530,803.0,387.6,393.0,803.0,438.4,327.3,785.6,423.4,359.2,951.0,452.8,397.5,918.1,389.6,460.8,949,458,478
04013528,886.0,423.5,438.0,886.7,482.7,363.6,866.3,462.2,400.6,1043.2,492.7,438.2,1008.7,422.8,511.1,864,396,459
04013561,1257.1,392.6,845.8,1263.3,462.1,777.1,1229.4,419.7,807.5,1205.2,354.9,716.5,1175.7,305.6,806.7,1077,262,807
04013562,2175.8,670.3,1473.8,2186.2,793.6,1351.4,2127.5,718.9,1404.8,2104.0,615.3,1260.6,2052.5,530.9,1410.3,1536,426,1094
04013582,1343.2,348.0,978.4,1347.4,449.4,876.4,1309.0,392.8,914.1,1423.6,388.6,930.2,1386.6,349.4,953.3,1350,399,938
04013516,854.6,509.7,307.1,862.6,586.7,236.3,830.2,550.5,277.6,1072.4,596.4,335.3,1049.6,540.8,417.8,792,519,261
04013499,685.4,408.7,246.2,691.8,470.5,189.5,665.8,441.5,222.6,860.0,478.3,268.9,841.8,433.7,335.1,835,470,350
04013527,489.0,291.6,175.7,493.6,335.7,135.2,475.0,315.0,158.8,613.6,341.3,191.8,600.6,309.5,239.1,677,367,301
04013544,1095.4,276.2,800.0,1097.7,354.1,724.4,1072.5,306.3,764.5,1180.3,324.6,733.0,1144.4,272.5,810.6,1217,265,942
04013547,874.2,220.4,638.5,876.1,282.6,578.2,856.0,244.5,610.2,942.0,259.0,585.0,913.4,217.5,647.0,1133,259,857
04013546,1334.4,336.4,974.5,1337.2,431.3,882.5,1306.5,373.2,931.3,1437.8,395.4,892.9,1394.1,332.0,987.5,1456,422,1027
04013600,757.3,210.4,528.5,763.7,260.0,477.9,743.8,243.8,500.0,860.0,244.9,542.0,839.6,221.2,547.9,1052,299,740
04013550,649.7,180.6,453.5,655.3,223.0,410.1,638.2,209.2,429.0,737.9,210.1,465.0,720.4,189.8,470.1,474,201,267
04013534,914.5,308.7,577.2,917.3,385.1,503.1,892.1,351.6,539.1,1064.0,376.1,577.2,1033.9,330.5,628.0,1052,383,657
04013570,1221.9,412.4,771.1,1225.6,514.5,672.2,1191.8,469.7,720.3,1421.6,502.5,771.1,1381.4,441.5,839.1,1530,451,1068
04013305,924.7,304.8,604.3,930.8,382.8,530.2,909.1,339.8,569.1,1024.6,371.6,551.6,996.0,327.4,621.9,810,290,514
04013549,1249.1,448.9,766.3,1251.0,543.7,662.2,1215.9,507.5,706.3,1579.0,534.9,858.7,1545.6,482.2,959.0,1290,467,794
04013595,1006.8,329.9,652.5,1008.8,402.8,574.4,977.9,373.7,603.6,1039.3,352.1,565.2,1017.3,317.4,631.2,1099,347,737
04013588,1686.6,576.6,1064.8,1694.1,717.7,930.7,1652.4,650.1,999.3,1958.8,653.6,1108.5,1911.1,584.1,1192.5,1690,629,1040
04013557,978.8,334.6,618.0,983.1,416.5,540.1,958.9,377.3,579.9,1136.8,379.3,643.3,1109.1,339.0,692.0,1124,342,761
04013353,730.5,249.8,461.2,733.8,310.8,403.1,715.7,281.6,432.8,848.4,283.1,480.1,827.8,253.0,516.5,934,307,614
04013283,1304.5,674.1,606.0,1313.4,788.8,495.1,1271.2,728.7,540.1,1480.7,766.8,584.7,1451.2,655.8,716.7,1284,698,574
04013125,1216.2,628.4,565.0,1224.5,735.4,461.5,1185.1,679.3,503.5,1380.5,714.9,545.1,1352.9,611.4,668.1,1366,715,643
04013116,1548.2,806.0,693.4,1563.9,968.1,552.3,1515.2,880.3,633.4,1852.1,894.5,747.4,1814.6,812.0,870.5,1440,789,631
04013115,514.8,268.0,230.6,520.1,321.9,183.7,503.8,292.7,210.6,615.9,297.5,248.6,603.4,270.0,289.5,763,359,393
04013122,810.2,396.6,395.1,813.2,481.9,309.9,791.2,440.9,349.8,929.1,460.9,387.8,905.7,400.0,459.9,871,416,441
04013121,852.8,417.4,415.9,855.8,507.1,326.1,832.8,464.1,368.2,977.9,485.1,408.2,953.3,421.0,484.1,936,438,484
04013141,739.9,451.4,263.7,741.3,514.2,197.2,718.0,491.4,226.2,906.7,585.9,246.2,886.3,479.5,346.0,900,517,375
04013130,817.1,498.6,291.3,818.7,567.8,217.8,793.0,542.6,249.8,1001.3,647.1,271.8,978.7,529.5,382.1,610,361,245
04013870,611.0,403.0,200.0,653.0,479.0,164.0,597.0,430.0,167.0,566.0,335.0,181.0,539.0,267.0,254.0,398,229,161
04013873,829.1,626.2,180.5,838.2,680.1,138.1,807.9,644.6,161.6,854.3,622.2,139.8,834.8,572.4,208.6,917,722,174
04013879,617.9,466.8,134.5,624.8,506.9,102.9,602.1,480.4,120.4,636.7,463.8,104.2,622.2,426.6,155.4,648,476,154
04013882,967.0,602.8,346.2,974.9,660.5,287.4,940.6,621.4,317.8,1073.8,653.2,303.1,1040.5,561.6,425.0,606,462,136
04013880,366.7,228.6,131.3,369.7,250.5,109.0,356.7,235.6,120.5,407.2,247.7,114.9,394.6,213.0,161.2,610,433,168
04013887,641.2,399.7,229.5,646.4,438.0,190.6,623.7,412.0,210.7,712.0,433.1,201.0,689.9,372.4,281.8,1099,551,538
04013876,661.6,479.7,165.0,663.8,516.7,126.5,642.5,495.1,146.0,766.1,499.5,175.7,745.2,436.8,253.4,652,445,197
04013928,437.2,317.0,109.1,438.7,341.5,83.6,424.6,327.2,96.5,506.3,330.1,116.1,492.5,288.6,167.5,559,376,177
04013883,705.2,511.3,175.9,707.6,550.8,134.9,684.9,527.7,155.6,816.6,532.4,187.2,794.3,465.6,270.1,681,462,208
04013926,778.7,422.5,344.3,781.5,487.1,283.1,757.8,434.4,322.3,859.1,463.4,317.0,847.3,397.7,405.0,935,495,434
04013910,899.6,488.1,397.8,902.9,562.8,327.0,875.5,501.8,372.4,992.5,535.4,366.2,978.8,459.4,467.9,1160,546,601
04013909,1080.7,586.4,477.9,1084.6,676.1,392.9,1051.7,602.8,447.3,1192.3,643.2,439.9,1175.9,551.9,562.1,963,565,390
04013911,804.5,429.8,356.0,810.5,509.9,283.8,788.3,456.3,329.5,856.9,454.8,319.6,845.3,391.8,408.7,883,459,412
04013913,655.4,350.1,290.0,660.2,415.3,231.1,642.2,371.7,268.4,698.0,370.4,260.3,688.6,319.2,332.9,754,356,390
04013885,687.9,462.7,210.8,690.0,510.1,163.0,672.3,480.5,191.4,769.6,471.2,193.5,756.1,447.5,254.9,787,484,288
04013894,937.1,630.3,287.2,940.0,694.9,222.0,915.7,654.5,260.6,1048.4,641.8,263.5,1029.9,609.5,347.1,922,581,324
04013899,580.5,351.8,216.0,583.7,387.9,175.7,569.7,370.2,198.6,646.8,366.1,215.7,634.4,321.7,271.5,693,375,309
04013905,1211.1,698.2,490.0,1217.0,787.5,394.9,1188.2,738.9,447.8,1344.0,741.5,473.9,1323.5,651.4,594.7,1203,665,518
04013898,627.8,380.5,233.6,631.3,419.6,190.1,616.2,400.4,214.8,699.5,395.9,233.3,686.2,347.9,293.7,670,366,290
04013900,975.6,532.1,428.1,979.8,615.8,342.2,956.8,566.8,389.3,1078.1,578.5,402.1,1066.1,508.0,503.1,1193,577,603
04013906,1023.9,558.4,449.3,1028.3,646.2,359.1,1004.1,594.8,408.5,1131.5,607.1,422.0,1118.8,533.1,528.0,1091,559,516
04013891,403.3,266.6,128.7,405.0,290.7,108.0,394.5,280.6,113.9,440.9,275.2,119.3,432.8,247.2,160.7,507,290,201
04013886,979.2,647.4,312.5,983.3,705.8,262.3,957.9,681.4,276.5,1070.6,668.2,289.7,1050.8,600.2,390.2,976,616,344
04013892,547.4,361.9,174.7,549.7,394.6,146.6,535.5,380.9,154.6,598.5,373.6,162.0,587.4,335.6,218.1,627,324,295
04013893,787.3,479.0,290.5,794.2,539.6,232.6,763.0,490.3,271.4,877.1,499.5,280.6,856.2,433.8,363.9,855,546,287
04013888,976.1,593.8,360.2,984.5,669.0,288.4,945.9,607.8,336.4,1087.3,619.3,347.9,1061.4,537.7,451.1,1113,630,472
04013927,534.6,325.2,197.3,539.3,366.4,158.0,518.1,332.9,184.3,595.6,339.2,190.5,581.4,294.5,247.1,769,369,386
04013884,1186.0,596.0,544.0,1197.0,778.0,381.0,1157.0,693.0,459.0,1252.0,703.0,447.0,1228.0,617.0,521.0,1205,683,504
04013878,702.5,465.3,214.2,709.2,525.7,163.9,691.3,502.2,188.5,787.5,498.3,209.2,771.8,449.7,274.6,693,463,218
04013872,553.5,366.7,168.8,558.8,414.3,129.1,544.7,395.8,148.5,620.5,392.7,164.8,608.2,354.3,216.4,688,412,261
04013806,283.0,198.1,76.3,285.1,215.9,57.0,279.1,210.0,66.9,309.2,221.4,59.4,302.4,195.6,90.7,186,109,73
04013920,1350.2,655.8,676.8,1354.0,786.3,554.4,1327.8,692.5,632.9,1393.0,726.8,566.7,1378.8,612.5,713.0,1526,643,873
04013921,1484.8,721.2,744.2,1489.0,864.7,609.6,1460.2,761.5,696.1,1532.0,799.2,623.3,1516.2,673.5,784.0,1527,803,708
04013112,1403.0,562.0,808.0,1410.0,671.0,705.0,1375.0,619.0,753.0,1537.0,620.0,763.0,1497.0,549.0,865.0,1607,663,928
04013908,1090.9,644.9,419.1,1101.9,756.6,316.9,1066.1,701.8,363.8,1196.7,706.0,366.4,1172.0,616.0,489.1,1207,698,492
04013915,981.1,580.1,376.9,991.1,680.4,285.1,958.9,631.2,327.2,1076.3,635.0,329.6,1054.0,554.0,439.9,1093,636,431
04013574,1155.8,337.3,784.9,1155.9,438.2,679.9,1130.2,398.3,731.7,1215.4,370.2,738.8,1175.9,343.8,741.4,1203,394,797
04013953,2074.7,623.2,1408.5,2076.3,800.7,1222.5,2031.7,728.9,1299.0,2184.7,682.2,1322.9,2132.6,628.5,1343.1,1511,537,951
04013207,1456.7,449.1,963.3,1455.8,594.4,803.3,1425.7,557.5,865.1,1737.5,569.2,1007.8,1690.0,546.1,964.7,1601,560,1015
040131041,1416.7,436.5,926.4,1414.9,608.8,742.4,1377.2,546.9,824.1,1677.2,549.4,979.7,1632.3,531.3,926.0,1418,578,816
04013933,1046.0,452.0,580.9,1047.0,545.4,488.2,1017.0,490.3,525.7,1104.2,523.0,499.6,1080.4,436.9,608.1,1230,506,717
04013751,1380.5,596.6,766.7,1381.9,719.8,644.3,1342.3,647.1,693.9,1457.4,690.3,659.4,1426.0,576.6,802.6,1419,601,809
04013812,1081.0,504.2,559.3,1084.3,601.0,466.1,1055.4,550.0,504.4,1165.6,585.9,488.8,1140.8,485.4,611.5,1092,529,549
04013919,2483.0,1222.0,1231.0,2505.0,1458.0,1016.0,2438.0,1317.0,1120.0,2684.0,1434.0,1091.0,2629.0,1113.0,1431.0,2440,1135,1293
04013150,930.6,468.9,436.7,931.5,571.5,333.8,911.7,519.2,390.0,1028.0,555.7,390.7,1007.6,483.1,471.6,1377,682,677
040137,1540.4,716.1,793.2,1557.6,901.4,628.8,1513.1,793.2,718.8,1591.8,770.7,697.4,1560.8,703.8,776.6,1659,712,927
0401314,1335.6,620.9,687.8,1350.5,781.6,545.2,1311.9,687.8,623.2,1380.2,668.3,604.6,1353.2,610.2,673.4,1362,684,643
0401382,1891.1,996.8,865.0,1898.6,1174.6,696.2,1852.1,1063.8,784.7,1982.2,1104.1,748.0,1961.4,918.8,965.1,1773,879,872
04013654,1458.7,691.6,745.5,1467.5,842.6,605.8,1429.3,745.0,681.8,1556.2,814.6,637.7,1540.5,671.0,815.1,1315,642,657
04013811,628.8,298.1,321.3,632.6,363.2,261.1,616.1,321.1,293.9,670.8,351.1,274.9,664.0,289.2,351.3,663,287,366
04013677,1036.2,311.6,718.2,1040.7,424.9,610.1,1021.9,372.8,649.0,1061.9,427.7,562.1,1049.3,304.2,723.9,1091,349,729
04013474,1079.4,526.5,534.0,1084.7,648.6,412.5,1054.1,590.0,463.0,1222.4,622.8,499.1,1196.0,521.7,604.5,1106,574,516
04013166,927.7,452.5,459.0,932.3,557.4,354.5,905.9,507.0,398.0,1050.6,535.2,428.9,1028.0,448.3,519.5,1067,493,555
04013430,1243.9,584.1,636.3,1255.3,716.5,517.6,1212.4,636.3,574.4,1364.3,672.4,587.0,1331.6,577.2,691.3,1343,661,666
04013739,926.1,434.9,473.7,934.7,533.5,385.4,902.7,473.7,427.6,1015.7,500.6,437.0,991.4,429.8,514.7,980,472,487
04013371,868.6,613.6,227.5,869.2,701.3,147.2,858.3,667.5,189.6,920.1,653.2,199.4,901.2,598.7,248.7,731,480,241
04013681,647.4,457.4,169.5,647.8,522.7,109.8,639.7,497.5,141.4,685.9,486.8,148.6,671.8,446.3,185.3,535,336,184
04013946,1215.3,900.7,283.5,1223.0,982.3,211.5,1193.0,943.1,247.1,1279.1,931.7,244.3,1250.8,838.8,358.3,1036,621,396
0401395,1556.7,1148.0,369.3,1567.1,1253.5,276.2,1528.3,1202.8,322.1,1634.3,1187.4,315.5,1598.4,1065.0,463.8,1350,938,385
04013107,748.9,522.2,206.2,753.7,574.5,158.2,739.3,556.7,179.6,830.9,568.0,193.5,820.8,531.8,237.6,484,299,176
04013262,969.1,675.8,266.8,975.3,743.5,204.8,956.7,720.3,232.4,1075.1,735.0,250.4,1062.2,688.2,307.4,1095,718,351
04013361,694.9,384.1,294.4,700.5,459.3,226.7,677.1,412.7,262.5,709.3,417.7,243.7,691.3,345.0,318.0,708,336,368
04013737,885.5,489.4,375.2,892.6,585.3,288.9,862.9,525.8,334.5,903.9,532.2,310.5,880.9,439.6,405.3,819,452,352
04013265,1589.0,924.4,629.6,1600.3,1081.0,487.1,1556.0,992.8,559.2,1632.7,993.4,519.6,1598.7,825.6,704.0,1306,801,482
04013440,1059.8,526.5,524.4,1067.1,647.8,408.4,1040.3,561.0,479.2,1119.9,622.9,433.5,1108.2,506.8,569.8,1113,515,588
04013187,993.1,687.3,282.7,996.7,760.9,212.7,974.0,722.5,250.7,1061.1,735.7,239.1,1042.7,655.7,329.1,966,590,357
04013465,1490.9,1031.7,424.3,1496.3,1142.1,319.3,1462.0,1084.5,376.3,1592.9,1104.3,358.9,1565.3,984.3,493.9,968,647,305
0401354,1783.0,728.0,989.0,1781.0,888.0,823.0,1746.0,845.0,900.0,2316.0,933.0,1154.0,2260.0,843.0,1223.0,2130,956,1145
04013402,1664.9,661.0,983.7,1672.3,819.3,828.1,1621.1,714.2,905.6,1837.4,795.1,913.7,1795.0,636.7,1061.9,1839,779,1045
04013460,806.1,320.0,476.3,809.7,396.7,400.9,784.9,345.8,438.4,889.6,384.9,442.4,869.0,308.3,514.1,1062,433,613
04013145,797.9,322.3,443.4,802.7,399.0,369.5,776.7,366.3,409.2,970.1,382.1,496.8,946.1,327.8,520.8,1073,434,617
04013374,736.8,297.6,409.4,741.2,368.4,341.2,717.2,338.3,377.8,895.8,352.8,458.8,873.6,302.7,480.9,705,317,377
04013850,495.3,200.1,275.2,498.2,247.6,229.3,482.1,227.4,254.0,602.1,237.1,308.4,587.2,203.5,323.3,528,187,324
04013422,1048.0,336.0,691.0,1042.0,434.0,582.0,1026.0,383.0,640.0,1223.0,428.0,701.0,1189.0,376.0,701.0,1190,428,745
04013956,634.6,237.3,374.5,639.0,299.5,314.5,624.0,278.9,342.8,799.6,315.6,397.3,780.2,262.3,438.4,824,308,490
04013789,507.4,189.7,299.5,511.0,239.5,251.5,499.0,223.1,274.2,639.4,252.4,317.7,623.9,209.7,350.6,526,225,292
04013369,719.4,339.3,355.1,723.1,426.7,269.1,708.7,393.9,311.6,771.2,398.5,309.8,745.3,359.2,328.7,927,506,406
04013651,1306.1,649.7,615.3,1312.9,793.1,482.2,1289.4,737.8,546.4,1366.8,707.5,557.3,1333.8,649.6,582.6,1042,542,478
04013629,980.2,332.1,633.4,978.8,437.8,531.6,964.6,383.3,580.4,1029.0,405.6,565.7,1018.1,314.1,652.9,1142,348,782
04013628,1088.7,368.9,703.6,1087.2,486.2,590.4,1071.4,425.7,644.6,1142.9,450.4,628.3,1130.8,348.9,725.1,1085,439,628
04013970,1000.4,366.5,608.4,1001.4,472.4,497.9,973.9,426.2,545.6,1195.0,430.9,653.1,1170.1,401.3,651.5,1062,377,664
04013227,926.6,339.5,563.6,927.6,437.6,461.2,902.1,394.8,505.4,1107.0,399.1,604.9,1083.9,371.7,603.5,1177,468,694
04013821,1093.3,547.5,521.8,1092.7,629.8,428.0,1071.0,595.5,474.9,1253.9,614.9,532.6,1209.3,546.9,570.4,1326,641,667
04013215,819.7,410.5,391.2,819.3,472.2,321.0,803.0,446.5,356.1,940.1,461.1,399.4,906.7,410.1,427.6,783,460,311
