GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres
130710014,728,137,588,906.0,110.0,780.0,957.0,139.0,805.0
130710015,583,98,478,535.0,71.0,458.0,568.0,75.0,483.0
130710016,322,49,270,270.0,24.0,236.0,278.0,27.0,245.0
130710017,783,142,629,836.0,101.0,710.0,891.0,131.0,745.0
130710018,558,54,501,613.0,56.0,543.0,636.0,62.0,559.0
130710019,1155,303,850,1237.0,235.0,964.0,1312.0,279.0,1007.0
130710020,654,149,497,491.0,66.0,411.0,521.0,82.0,431.0
130710021,222,42,177,134.0,15.0,116.0,146.0,17.0,128.0
130710022,415,35,380,268.0,23.0,236.0,278.0,22.0,254.0
130710023,650,89,551,517.0,52.0,451.0,569.0,69.0,494.0
13073010,1718,214,1501,1672.0,153.0,1473.0,1748.0,177.0,1524.0
13073015,1961,515,1436,3525.2,1122.3,2235.7,3739.0,1296.1,2260.9
13073016,1772,387,1370,3019.8,724.7,2178.3,3150.0,850.9,2178.1
13073020,1574,427,1140,1087.9,205.8,847.3,1158.5,246.6,885.0
13073021,1264,605,654,979.0,368.0,581.0,1051.0,423.0,605.0
13073025,1413,313,1097,1199.5,130.5,1030.0,1262.7,160.6,1076.1
13073026,920,304,608,1850.7,653.6,1098.8,1967.3,775.7,1090.1
13073030,2039,766,1260,1693.0,708.0,899.0,1770.0,812.0,883.0
13073031,1521,733,780,1023.2,488.0,483.4,1092.6,554.6,495.4
13073032,1177,263,907,994.8,263.0,698.6,1064.4,301.4,741.6
13073033,1502,615,879,2024.8,935.1,977.9,2151.4,1069.1,995.8
13073040,1104,342,752,837.0,166.0,644.0,898.0,208.0,673.0
13073050,670,467,201,421.0,229.0,188.0,478.0,286.0,188.0
13073051,850,154,694,626.0,64.0,543.0,655.0,68.0,576.0
13073060,1083,290,788,1340.0,338.0,950.0,1408.0,399.0,972.0
13073061,815,180,632,1779.0,299.0,1392.0,1865.0,387.0,1393.0
13073062,1577,354,1218,2680.0,653.0,1927.0,2792.0,783.0,1911.0
13073063,844,240,602,875.9,212.9,629.9,893.4,259.6,606.6
13073064,1537,463,1071,2065.0,643.0,1345.0,2175.0,767.0,1334.0
13073065,1543,387,1146,1505.0,329.0,1115.0,1573.0,396.0,1109.0
13073070,1256,304,945,1060.0,214.0,801.0,1118.0,257.0,822.0
13073074,1213,368,837,1138.8,354.0,724.0,1201.6,413.8,727.0
13073075,1455,422,1025,1505.2,404.0,1044.0,1559.4,458.2,1041.0
13073076,1513,422,1081,1128.6,340.9,732.9,1204.5,386.7,768.9
13073080,1305,318,977,1124.0,225.0,865.0,1166.0,275.0,859.0
13073085,927,242,678,722.4,134.1,554.1,775.5,157.3,597.1
13073090,1426,446,975,1178.0,286.0,835.0,1263.0,343.0,880.0
13073100,1363,392,959,1383.0,356.0,975.0,1448.0,423.0,967.0
13073105,692,176,516,1145.0,216.0,904.0,1200.0,290.0,887.0
13073106,675,145,528,1067.7,237.1,803.0,1097.4,299.6,772.1
13073107,812,289,520,1088.0,299.0,758.0,1135.0,392.0,712.0
13073108,952,263,686,1286.0,277.0,951.0,1321.0,347.0,926.0
13073109,627,173,449,796.3,176.9,599.0,818.6,223.4,575.9
13073110,872,263,606,728.0,232.0,468.0,792.0,269.0,491.0
13073111,1329,365,959,1178.0,282.0,839.0,1219.0,349.0,812.0
13073115,1309,441,861,1004.0,302.0,648.0,1070.0,349.0,676.0
13073120,1070,249,813,1243.0,224.0,964.0,1301.0,284.0,964.0
13073125,1449,403,1039,1331.0,398.0,872.0,1412.0,486.0,876.0
13073130,1525,368,1140,1567.0,343.0,1165.0,1645.0,411.0,1170.0
13073131,557,90,465,554.0,78.0,453.0,586.0,107.0,459.0
13073132,866,209,654,1022.1,205.7,782.7,1061.4,258.1,780.9
13073134,797,204,590,1163.0,329.0,790.0,1221.0,411.0,777.0
13073135,1871,408,1453,2671.1,528.4,2048.4,2751.3,642.4,1994.5
13073136,1405,432,961,1405.0,359.0,975.0,1475.0,420.0,989.0
13073137,1173,292,869,1446.0,313.0,1103.0,1508.0,414.0,1063.0
13075C,850,425,416,867.0,354.0,477.0,962.0,455.0,494.0
13075L,1152,381,765,726.0,145.0,561.0,748.0,165.0,568.0
13075M,464,63,397,519.0,77.0,422.0,549.0,93.0,446.0
13075S,568,368,194,456.0,244.0,198.0,494.0,295.0,194.0
13075DB,1058,235,812,1345.0,261.0,1034.0,1416.0,280.0,1092.0
13075EP,449,423,24,246.0,195.0,43.0,281.0,261.0,14.0
13075NL,750,106,640,753.0,97.0,639.0,779.0,105.0,665.0
13075RB,612,74,534,782.0,89.0,671.0,812.0,99.0,703.0
1307701,2681,602,2062,3316.0,623.0,2538.0,3439.0,716.0,2597.0
1307702,1633,302,1315,1504.0,210.0,1231.0,1566.0,254.0,1274.0
1307703,1268,197,1055,1181.0,149.0,979.0,1240.0,172.0,1040.0
1307704,702,134,565,542.0,84.0,439.0,572.0,94.0,455.0
1307705,1825,1091,721,1716.0,879.0,766.0,1803.0,1043.0,696.0
1307706,2715,586,2103,2884.0,436.0,2287.0,2997.0,520.0,2350.0
1307707,2050,501,1536,2574.0,506.0,1942.0,2653.0,586.0,1941.0
1307708,2550,475,2052,3373.0,547.0,2680.0,3483.0,655.0,2712.0
1307709,1740,575,1149,1441.0,411.0,964.0,1520.0,457.0,1018.0
1307710,1485,308,1169,1352.0,187.0,1099.0,1416.0,217.0,1166.0
1307711,2248,493,1734,1886.0,343.0,1451.0,1999.0,379.0,1558.0
1307712,2073,489,1564,1720.0,334.0,1303.0,1807.0,387.0,1360.0
1307713,1525,290,1226,1438.0,203.0,1166.0,1502.0,234.0,1219.0
1307714,2126,501,1606,2498.0,401.0,1943.0,2603.0,498.0,2016.0
1307715,1481,771,696,1343.0,522.0,763.0,1428.0,571.0,812.0
1307716,575,277,292,584.0,248.0,311.0,607.0,259.0,323.0
1307717,1283,1065,212,1180.0,811.0,299.0,1272.0,955.0,260.0
1307718,4671,1301,3350,7136.0,1673.0,5137.0,7380.0,2043.0,5098.0
1307719,1741,551,1177,1557.0,448.0,1059.0,1622.0,540.0,1032.0
1307720,1180,308,864,1207.0,231.0,895.0,1242.0,306.0,878.0
1307721,3082,777,2272,2923.0,635.0,2138.0,3046.0,754.0,2170.0
1307722,1946,522,1401,2556.0,621.0,1825.0,2671.0,748.0,1824.0
1307723,2053,372,1665,2473.0,364.0,1988.0,2549.0,441.0,1982.0
1307724,653,491,161,450.0,267.0,167.0,480.0,317.0,149.0
1307725,1392,473,913,1500.0,393.0,1041.0,1564.0,473.0,1031.0
1307726,3063,629,2411,3390.0,552.0,2669.0,3472.0,661.0,2678.0
1307727,1072,203,862,1050.0,181.0,822.0,1109.0,206.0,869.0
1307728,2689,1237,1438,4101.0,1829.0,2070.0,4309.0,2097.0,2025.0
130792,789,432,351,1000.0,408.0,555.0,1079.0,507.0,548.0
130793,869,184,676,1007.0,140.0,831.0,1060.0,154.0,875.0
130794,1209,261,933,991.0,112.0,842.0,1048.0,126.0,906.0
130795,1160,211,941,1000.0,97.0,868.0,1059.0,110.0,927.0
130791A,375,196,175,279.0,114.0,157.0,292.0,135.0,154.0
130791B,834,548,282,572.0,322.0,241.0,624.0,389.0,225.0
13081ARABI,748,180,559,456.0,70.0,376.0,479.0,81.0,392.0
13081CONEY,639,95,538,634.0,52.0,574.0,647.0,61.0,579.0
13081CORDE,4276,2665,1602,4546.0,2020.0,2413.0,5004.9,2582.0,2343.0
13081JAMES,1022,79,931,805.0,67.0,714.0,828.0,79.0,736.0
13081LISTO,860,66,794,521.0,36.0,469.0,553.0,34.0,499.0
13083960,1164,285,871,1457.0,186.0,1175.0,1613.0,210.0,1348.0
13083974,1010,315,676,977.0,204.0,721.0,1075.0,226.0,815.0
130831038,600,133,463,486.0,84.0,372.0,554.0,94.0,445.0
130831214,838,220,602,700.0,126.0,531.0,757.0,140.0,590.0
130831222,1307,317,969,963.0,130.0,778.0,1115.0,119.0,967.0
130831885,644,184,454,374.0,48.0,300.0,406.0,45.0,348.0
130831889,845,158,668,718.0,102.0,571.0,722.0,131.0,538.0
1308501,1385,289,1088,2165.6,330.0,1727.3,2254.2,418.6,1780.7
1308502,1737,279,1440,1570.7,182.2,1294.0,1631.6,208.5,1363.8
1308503,1160,199,953,1512.1,126.0,1292.9,1590.7,142.8,1404.5
1308504,2086,335,1740,1786.2,207.2,1471.6,1855.6,237.2,1551.0
1308505,688,96,589,812.7,67.7,694.9,854.9,76.7,754.8
1308506,1109,192,909,1230.1,142.7,1013.4,1277.8,163.3,1068.1
1308507,710,78,624,840.5,70.0,718.7,884.2,79.4,780.7
1308508,1092,164,899,1288.1,107.3,1101.3,1355.0,121.6,1196.3
13087513,2537,918,1608,3238.7,1116.7,2045.6,3493.3,1335.0,2119.1
13087514,1537,787,735,1666.6,771.1,842.2,1841.5,895.8,913.4
13087694,840,514,319,517.2,321.5,179.6,563.8,365.1,193.3
13087914,340,161,179,241.3,106.4,127.3,266.1,119.3,143.0
130871005,252,161,89,166.9,104.8,56.8,182.0,118.9,61.3
130871188,408,122,284,215.1,66.1,141.0,233.6,77.8,154.1
130871277,351,60,291,251.0,40.3,204.4,270.3,46.9,219.0
130871325,490,131,357,305.8,61.3,234.8,342.4,65.0,270.6
130871342,394,108,284,224.1,48.8,165.7,252.2,57.0,193.8
130871361,820,211,607,572.6,142.9,406.4,625.6,165.9,451.4
130871392,395,342,51,254.7,144.0,103.1,277.0,164.6,109.6
130871613,530,218,305,260.9,56.7,194.7,280.4,66.2,212.7
130871646,316,76,238,205.3,44.9,153.8,222.9,52.3,167.2
130871805,1160,615,543,1290.9,503.4,737.7,1418.7,594.1,811.4
13089AA,1481,1343,138,1707.0,1445.0,224.0,1782.0,1584.0,172.0
13089AB,2125,924,1182,1683.0,558.0,1041.0,1718.0,784.0,809.0
13089AC,1195,1150,43,974.0,865.0,85.0,1040.0,969.0,56.0
13089AD,2111,751,1351,1926.0,496.0,1364.0,1941.0,786.0,1065.0
13089AE,2239,1429,771,2157.3,1286.8,776.7,2167.3,1483.5,550.1
13089AF,1210,1052,145,1044.3,817.4,171.7,1064.7,913.2,119.7
13089AG,2346,1092,1245,2074.0,766.0,1220.0,2097.0,1088.0,898.0
13089AH,1878,997,859,2357.0,1035.0,1206.0,2479.0,1418.0,956.0
13089AM,1491,1331,160,928.0,730.0,155.0,970.0,855.0,83.0
13089BB,2456,2164,268,2195.1,1708.4,358.0,2239.8,1953.6,178.6
13089BC,2517,1803,702,1851.0,1157.0,578.0,1882.0,1373.0,409.0
13089BD,1496,801,683,1258.0,588.0,621.0,1254.0,709.0,487.0
13089BE,1856,1145,702,1458.0,682.0,689.0,1480.0,872.0,515.0
13089BF,1535,909,611,1606.0,920.0,610.0,1656.0,1048.0,546.0
13089BG,1733,959,756,1329.4,684.3,570.0,1360.4,826.1,474.3
13089BH,1903,1082,805,1554.0,842.0,627.0,1622.0,971.0,584.0
13089BI,2628,1341,1263,2273.0,842.0,1318.0,2304.0,1169.0,993.0
13089BJ,1777,1727,50,2328.0,2150.0,126.0,2416.0,2300.0,80.0
13089BL,1070,1032,36,1129.0,1009.0,90.0,1176.0,1112.0,53.0
13089BM,1822,1760,59,2379.0,2161.0,162.0,2515.0,2411.0,81.0
13089BR,2196,1933,230,1880.0,1517.0,249.0,1939.0,1730.0,133.0
13089CA,1398,1373,23,1129.0,1013.0,86.0,1199.0,1146.0,37.0
13089CB,1225,1198,27,1083.0,990.0,72.0,1124.0,1085.0,31.0
13089CC,1144,1127,11,733.0,657.0,42.0,768.0,746.0,8.0
13089CD,2062,2026,36,2470.0,2269.0,157.0,2576.0,2451.0,92.0
13089CE,2646,1522,1094,2476.1,1187.8,1131.8,2539.6,1474.0,908.4
13089CF,1237,1140,93,1771.0,1555.0,181.0,1865.0,1705.0,133.0
13089CG,1893,1853,40,1900.0,1727.0,129.0,1985.0,1913.0,49.0
13089CH,1497,957,533,1398.1,804.6,523.4,1427.4,947.0,421.6
13089CI,2255,1730,512,2406.0,1734.0,572.0,2417.0,1997.0,329.0
13089CJ,2162,1522,618,1887.0,1222.0,580.0,1936.0,1424.0,426.0
13089CK,2544,2287,242,1599.0,1334.0,206.5,1723.2,1541.1,147.9
13089CL,1136,1122,14,921.0,826.0,74.0,972.0,919.0,39.0
13089CM,1227,1205,22,941.0,852.0,66.0,993.0,949.0,28.0
13089CN,2112,1886,208,1751.2,1393.1,245.0,1790.7,1569.2,137.1
13089CO,1721,1014,697,1328.0,608.0,639.0,1355.0,783.0,483.0
13089CP,1403,1341,59,1614.0,1436.0,144.0,1679.0,1572.0,78.0
13089CQ,1879,1808,66,1410.5,1212.1,135.4,1510.7,1407.8,62.1
13089CR,1154,1150,4,793.0,710.0,67.0,852.0,824.0,23.0
13089CS,1639,1614,20,2226.0,2026.0,149.0,2337.0,2239.0,75.0
13089CT,801,796,5,358.0,303.0,34.0,375.0,349.0,19.0
13089CV,1821,1301,508,2365.0,1650.0,610.0,2414.0,1966.0,351.0
13089CW,2137,1311,801,2306.0,1278.0,917.0,2349.0,1567.0,665.0
13089DA,1517,942,562,1047.8,646.8,330.4,1122.8,794.6,279.6
13089DB,1136,733,390,708.0,424.0,248.0,733.0,489.0,203.0
13089DC,2052,1401,629,1809.8,1091.2,612.9,1890.8,1307.4,498.3
13089DE,1176,984,185,1066.0,856.0,171.0,1145.0,993.0,133.0
13089DF,1970,1062,898,1841.0,857.0,910.0,1881.0,1071.0,723.0
13089DG,1443,537,893,1488.0,426.0,1007.0,1500.0,664.0,768.0
13089DH,2782,2204,568,1925.4,1338.4,523.6,1962.0,1604.1,288.1
13089DI,1877,658,1203,1918.2,492.5,1365.1,1939.6,797.6,1058.3
13089EA,2436,2222,198,2312.0,1859.0,353.0,2397.0,2121.0,191.0
13089EB,2235,2044,181,2153.0,1797.0,238.0,2234.0,2032.0,131.0
13089EC,1690,746,925,1661.5,748.7,820.9,1681.8,936.3,675.8
13089EE,3046,2496,514,2977.0,2280.0,562.0,3009.0,2611.0,282.0
13089EF,2046,1218,821,1774.0,1038.0,638.0,1811.0,1224.0,510.0
13089EG,2556,1828,701,2315.0,1397.0,820.0,2334.0,1738.0,473.0
13089ER,911,756,151,793.0,553.0,207.0,817.0,674.0,124.0
13089FA,2479,2461,16,2218.0,2057.0,123.0,2345.0,2253.0,62.0
13089FB,2062,1524,526,1739.8,1163.4,521.2,1764.7,1375.8,323.8
13089FC,1500,1484,11,1105.0,1004.0,85.0,1167.0,1128.0,24.0
13089FD,1472,1258,196,1233.3,952.9,213.9,1250.2,1059.4,153.1
13089FE,1521,1499,22,2075.0,1871.0,156.0,2177.0,2085.0,71.0
13089FG,1339,1303,36,1719.0,1581.0,107.0,1791.0,1707.0,58.0
13089FJ,1397,1383,14,1078.0,955.0,86.0,1150.0,1099.0,26.0
13089FK,1089,1044,45,1126.0,1026.0,70.0,1171.0,1132.0,29.0
13089FL,1511,1489,20,1170.0,1073.0,65.0,1236.0,1194.0,26.0
13089FM,1621,1486,129,1627.0,1386.0,199.0,1717.0,1531.0,161.0
13089GA,1428,1147,259,1430.0,1077.8,290.7,1470.0,1246.6,176.6
13089GB,1166,1067,95,866.0,726.0,113.0,911.0,808.0,75.0
13089GC,2129,2036,83,1793.0,1506.0,194.0,1917.0,1761.0,99.0
13089GD,2277,1188,1071,2213.0,1055.0,1048.0,2268.0,1305.0,853.0
13089GE,1637,1587,47,1117.0,982.0,96.0,1192.0,1110.0,61.0
13089HA,1839,1587,246,1749.0,1430.0,254.0,1882.0,1653.0,197.0
13089HB,2045,1343,684,1543.6,970.3,489.0,1589.8,1126.2,400.8
13089HC,2269,1406,832,2011.0,1057.0,873.0,2072.0,1313.0,665.0
13089HD,1673,1140,517,1586.1,917.1,588.3,1613.4,1083.1,465.2
13089HF,1914,1245,657,1568.5,900.6,577.2,1619.0,1069.4,459.3
13089HG,1257,588,659,1315.0,614.0,653.0,1335.0,724.0,561.0
13089HH,1759,1727,32,2181.0,2029.0,101.0,2275.0,2203.0,40.0
13089HI,1806,1343,447,1747.1,1097.4,545.5,1781.0,1319.7,375.7
13089IA,1585,1168,399,1250.6,906.4,299.4,1314.4,1017.8,264.6
13089IB,1489,1343,140,942.0,723.0,169.0,1014.0,845.0,136.0
13089JA,1266,879,377,915.0,551.0,337.0,926.0,691.0,193.0
13089JB,1956,1838,111,1070.4,877.0,152.8,1151.3,1012.5,114.0
13089KA,2095,2041,45,1640.6,1461.7,114.6,1788.7,1708.5,50.9
13089KB,1858,685,1157,1814.0,491.0,1260.0,1845.0,724.0,1042.0
13089KC,778,733,45,809.0,730.0,70.0,858.0,809.0,37.0
13089KD,1384,1366,16,2786.0,2579.0,164.0,2899.0,2804.0,64.0
13089KE,1705,1609,86,1225.0,1051.0,123.0,1278.0,1193.0,46.0
13089LA,1740,914,816,1702.9,831.9,792.7,1703.7,1029.1,600.6
13089LB,1868,1205,648,1445.0,824.0,548.0,1473.0,1019.0,396.0
13089LC,1738,1162,560,1429.1,861.0,490.6,1471.0,1030.0,367.4
13089LD,762,683,77,635.0,549.0,71.0,679.0,618.0,51.0
13089LE,2719,2134,560,2149.0,1510.0,527.0,2154.0,1757.0,300.0
13089LH,1609,1574,29,1569.0,1456.0,73.0,1659.0,1606.0,33.0
13089LV,2093,1157,914,2023.2,988.4,912.0,2070.7,1181.2,777.9
13089MA,1746,1662,79,1743.0,1557.0,154.0,1841.0,1733.0,87.0
13089MC,2011,1991,18,2233.0,2065.0,115.0,2377.0,2305.0,51.0
13089ME,1811,1441,354,1368.0,972.0,288.0,1412.0,1129.0,217.0
13089MF,1038,1024,14,1367.0,1268.0,76.0,1430.0,1376.0,39.0
13089MG,2070,1434,609,1571.0,1031.0,451.0,1614.0,1198.0,331.0
13089MH,1532,706,817,1509.0,580.0,856.0,1513.0,725.0,704.0
13089MI,2291,2267,22,1965.0,1825.0,102.0,2076.0,2013.0,36.0
13089MJ,1617,1296,316,1712.6,1176.7,447.0,1770.6,1341.9,356.7
13089MK,1333,776,544,1072.0,660.0,361.0,1101.0,761.0,289.0
13089ML,2250,2172,75,1757.0,1536.0,148.0,1861.0,1753.0,66.0
13089MM,2056,1873,181,1778.2,1397.0,308.4,1906.4,1618.3,239.5
13089MN,1325,1215,108,768.7,654.6,86.9,833.6,771.3,48.0
13089MO,1866,1755,106,1334.0,1117.0,154.0,1434.0,1296.0,98.0
13089MP,1098,1029,65,1134.0,1003.0,89.0,1199.0,1131.0,32.0
13089MQ,2057,773,1266,1885.0,487.0,1329.0,1901.0,769.0,1048.0
13089MR,1566,1506,54,1727.0,1511.0,176.0,1808.0,1694.0,83.0
13089MS,1852,869,970,1576.8,528.5,979.9,1592.4,746.4,773.7
13089MT,1764,1589,151,1305.6,1050.2,165.3,1368.8,1226.1,80.9
13089MU,2649,1220,1405,2783.6,992.9,1609.2,2778.9,1397.6,1206.4
13089MV,1087,1065,20,1332.0,1214.0,93.0,1389.0,1330.0,47.0
13089MW,1889,1077,796,1931.0,1128.0,727.0,1955.0,1292.0,591.0
13089MZ,1602,1577,25,1431.0,1326.0,70.0,1507.0,1450.0,40.0
13089NA,1515,781,713,1262.2,616.0,571.8,1290.3,764.4,449.5
13089NB,1161,929,230,1024.0,761.0,218.0,1073.0,865.0,157.0
13089NC,1300,1115,172,1162.0,951.0,171.0,1220.0,1075.0,121.0
13089ND,1374,751,605,1041.0,555.0,432.0,1073.0,690.0,319.0
13089NF,1868,1321,526,1400.1,776.7,537.2,1473.8,973.4,429.8
13089OA,1838,1039,781,1607.0,839.0,707.0,1626.0,1008.0,537.0
13089OB,1315,869,436,903.0,588.0,264.0,983.0,702.0,239.0
13089OK,2493,2162,304,2104.0,1642.0,353.0,2149.0,1872.0,192.0
13089OV,2266,2220,41,2501.0,2322.0,115.0,2645.0,2575.0,43.0
13089PA,1514,1404,104,1046.0,872.0,128.0,1095.0,987.0,80.0
13089PB,1502,992,498,2028.0,1166.0,755.0,2104.0,1422.0,591.0
13089PC,1007,982,22,1312.0,1195.0,92.0,1379.0,1297.0,54.0
13089PE,810,670,133,413.0,331.0,62.0,414.0,352.0,47.0
13089PF,1434,866,559,874.6,458.7,361.9,890.3,539.4,305.6
13089PG,1728,1409,309,1556.8,1182.2,315.2,1614.3,1400.1,165.0
13089PH,723,683,40,852.0,762.0,76.0,899.0,830.0,51.0
13089PI,1270,1238,29,969.0,872.0,68.0,1023.0,972.0,28.0
13089PK,2263,1958,275,1852.9,1386.6,384.2,1937.9,1576.3,310.5
13089PN,1188,1127,54,936.0,791.0,94.0,985.0,917.0,40.0
13089PR,855,831,22,1121.0,1043.0,61.0,1199.0,1162.0,24.0
13089RA,1856,1830,23,2152.0,1943.0,163.0,2269.0,2169.0,76.0
13089RC,1299,1265,31,1711.0,1554.0,117.0,1791.0,1709.0,57.0
13089RD,1554,964,560,1462.0,831.0,528.0,1494.0,981.0,434.0
13089RE,1875,1747,122,1597.5,1351.7,183.8,1697.4,1516.6,135.9
13089RF,1020,1004,16,1526.0,1407.0,94.0,1604.0,1510.0,73.0
13089RG,1733,1645,83,1611.0,1391.0,169.0,1706.0,1561.0,108.0
13089RH,1659,1627,32,2044.0,1882.0,121.0,2140.0,2056.0,57.0
13089RI,1521,1456,65,2191.0,1970.0,165.0,2279.0,2151.0,98.0
13089RJ,1277,1120,154,1098.0,918.0,144.0,1175.0,1047.0,107.0
13089RK,1517,1459,56,1427.0,1279.0,105.0,1509.0,1428.0,63.0
13089RL,1607,1499,106,2062.0,1792.0,224.0,2202.0,1996.0,168.0
13089RM,1123,1082,41,1382.0,1222.0,127.0,1471.0,1377.0,70.0
13089RN,1115,934,165,1205.0,948.0,200.0,1221.0,1071.0,99.0
13089SA,2286,1331,936,2221.0,1120.0,1020.0,2229.0,1391.0,741.0
13089SB,2039,1506,517,1672.0,1118.0,460.0,1696.0,1315.0,303.0
13089SC,2412,2029,350,1967.0,1474.0,353.0,2054.0,1711.0,248.0
13089SD,1068,844,217,1414.6,885.7,482.7,1474.0,1035.9,407.9
13089SE,2369,1155,1205,3012.0,1156.0,1741.0,3037.0,1565.0,1332.0
13089SF,1889,1057,810,1249.3,503.0,679.1,1279.5,668.4,516.9
13089SG,1035,1002,31,1093.0,978.0,86.0,1158.0,1092.0,45.0
13089SH,1488,693,789,1531.0,687.0,767.0,1538.0,813.0,679.0
13089SI,1627,1517,108,1105.0,933.0,118.0,1165.0,1048.0,88.0
13089SJ,2523,2400,120,1254.0,1091.0,128.0,1351.0,1249.0,87.0
13089SK,1591,1547,41,2503.0,2245.0,204.0,2614.0,2473.0,117.0
13089SL,876,829,47,785.0,701.0,71.0,822.0,767.0,47.0
13089SM,1536,1501,32,2175.0,1994.0,134.0,2245.0,2153.0,69.0
13089SN,1283,798,467,1122.0,660.0,399.0,1137.0,790.0,298.0
13089SO,1619,1572,47,1915.0,1762.0,106.0,2000.0,1921.0,51.0
13089SP,1699,1522,172,1352.2,1101.1,193.8,1441.7,1245.1,160.4
13089SQ,1186,972,205,765.6,558.4,173.7,815.0,630.5,158.9
13089SR,1467,1404,61,1187.0,1056.0,105.0,1254.0,1190.0,52.0
13089SS,1009,967,40,1188.0,1074.0,89.0,1252.0,1192.0,47.0
13089ST,1621,1557,59,2112.0,1885.0,173.0,2199.0,2034.0,126.0
13089SU,1840,1790,47,1892.0,1708.0,141.0,2003.0,1896.0,89.0
13089SV,1523,1439,79,1940.0,1719.0,171.0,2029.0,1877.0,118.0
13089TA,1672,1617,49,1411.0,1227.0,118.0,1491.0,1406.0,56.0
13089TB,1155,1117,34,999.4,875.3,84.4,1067.3,1013.5,33.1
13089TC,1064,1042,20,893.0,794.0,80.0,965.0,923.0,30.0
13089TF,987,492,485,754.6,349.1,356.0,769.8,410.9,314.8
13089TG,1284,495,774,1120.0,340.0,708.0,1145.0,482.0,588.0
13089TH,1139,545,575,1009.2,543.5,414.0,1039.5,665.9,324.3
13089VB,862,588,262,637.0,419.0,183.0,657.0,471.0,149.0
13089WA,1917,1873,38,1507.0,1320.0,140.0,1608.0,1543.0,39.0
13089WB,1584,1544,38,1879.0,1709.0,126.0,1958.0,1885.0,51.0
13089WD,2470,2375,92,3196.0,2905.0,223.0,3334.0,3155.0,145.0
13089WE,2058,1868,174,1733.1,1397.4,216.6,1787.8,1581.0,124.4
13089WF,1670,1429,225,1439.5,1102.0,282.6,1460.1,1280.5,132.5
13089WG,1717,1622,90,1846.0,1630.0,166.0,1961.0,1802.0,123.0
13089WI,1667,1017,641,1196.7,690.2,429.0,1219.0,803.4,366.5
13089WJ,1713,1220,480,1278.8,745.6,467.9,1322.0,897.3,365.0
13089WK,1634,1607,27,1362.0,1222.0,84.0,1406.0,1331.0,43.0
13089WL,1183,525,645,1039.0,399.0,587.0,1055.0,512.0,486.0
13089WN,1576,1474,92,2155.0,1904.0,210.0,2240.0,2079.0,128.0
13089YA,776,751,23,1143.0,1049.0,68.0,1197.0,1145.0,35.0
13091LEE,2298,991,1291,2511.0,755.0,1679.0,2742.0,979.0,1692.0
13091CHAUN,399,146,247,241.0,48.0,190.0,263.0,57.0,200.0
13091CLARK,124,16,106,51.0,2.0,49.0,59.0,5.0,54.0
13091EDDIN,784,285,490,586.0,150.0,418.0,648.0,195.0,439.0
13091EMPIR,380,69,309,246.0,24.0,218.0,257.0,23.0,229.0
13091JAYBI,202,79,123,113.0,42.0,67.0,141.0,52.0,89.0
13091JONES,446,103,340,273.0,37.0,233.0,296.0,33.0,256.0
13091MCCRA,262,51,208,198.0,30.0,164.0,212.0,31.0,176.0
13091MILAN,422,93,323,179.0,30.0,143.0,214.0,43.0,170.0
13091MITCH,291,83,204,219.0,38.0,175.0,238.0,56.0,181.0
13091MULLI,610,182,421,285.0,45.0,235.0,307.0,70.0,231.0
13091PLAIN,401,97,301,272.0,25.0,241.0,294.0,33.0,257.0
13091PONDT,671,216,451,445.0,93.0,342.0,482.0,116.0,361.0
13091RAWLI,515,130,382,531.0,109.0,405.0,572.0,125.0,438.0
13091VILUL,209,22,187,115.0,4.0,109.0,126.0,4.0,121.0
13091YONKE,194,32,160,114.0,9.0,98.0,147.0,17.0,127.0
130932,632,337,294,405.0,185.0,213.0,449.0,233.0,212.0
130935,1429,758,662,958.0,410.0,524.0,1033.0,521.0,501.0
130937,1187,665,513,1533.0,633.0,873.0,1681.0,840.0,829.0
130938,488,151,333,334.0,78.0,249.0,356.0,103.0,248.0
1309310,422,227,189,303.0,135.0,163.0,340.0,175.0,161.0
1309501,1512,598,899,1358.0,553.0,770.0,1430.0,637.0,765.0
1309502,1895,983,907,1651.0,888.0,705.0,1741.0,977.0,724.0
1309503,1578,592,980,1242.0,522.0,701.0,1303.0,597.0,688.0
1309504,2485,779,1700,2633.0,1087.0,1493.0,2739.0,1217.0,1467.0
1309505,1989,791,1186,2160.0,1062.0,1061.0,2245.0,1186.0,1019.0
1309506,1680,540,1126,1462.0,530.0,899.0,1508.0,615.0,851.0
1309508,1962,1311,645,2192.0,1557.0,606.0,2314.0,1731.0,556.0
1309509,1854,1764,88,1833.6,1638.9,173.0,1951.6,1844.0,87.7
1309510,1085,473,606,858.0,344.0,498.0,921.0,391.0,521.0
1309511,2351,2318,30,1676.0,1557.0,107.0,1830.0,1791.0,29.0
1309512,573,563,9,486.0,439.0,42.0,512.0,500.0,10.0
1309514,1275,1271,2,734.0,664.0,63.0,826.0,807.0,12.0
1309515,991,983,7,594.0,538.0,50.0,655.0,644.0,8.0
1309517,1023,967,49,512.4,442.1,60.0,566.4,539.0,22.3
1309518,842,668,167,605.0,449.0,142.0,681.0,550.0,120.0
