GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45035086,640.0,222.0,387.0,631.0,190.0,425.0,479.0,171.0,297.0,484.0,194.0,289.0,612,213,391
45035068,743.0,278.0,426.0,729.0,260.0,452.0,589.0,281.0,288.0,584.0,283.0,300.0,832,311,512
45035096,292.0,117.0,150.0,288.0,101.0,181.0,206.0,83.0,110.0,204.0,89.0,115.0,399,116,277
45035097,435.0,111.0,281.0,419.0,81.0,330.0,336.0,102.0,222.0,341.0,128.0,213.0,385,112,267
45035058,507.0,94.0,373.0,502.0,79.0,412.0,361.0,122.0,224.0,370.0,140.0,230.0,462,134,321
45035061,626.0,277.0,314.0,615.0,255.0,345.0,485.0,255.0,209.0,491.0,265.0,226.0,610,207,394
45035082,658.0,120.0,495.0,657.0,83.0,562.0,558.0,126.0,421.0,563.0,148.0,414.0,421,143,271
45035067,473.0,139.0,290.0,469.0,105.0,356.0,353.0,136.0,206.0,357.0,151.0,206.0,375,140,230
45035087,561.0,145.0,375.0,550.0,113.0,420.0,421.0,129.0,283.0,422.0,140.0,282.0,447,151,289
45035080,460.0,180.0,241.0,448.0,150.0,279.0,376.0,169.0,189.0,377.0,178.0,199.0,378,183,189
45035079,1075.0,398.0,614.0,1060.0,336.0,699.0,883.0,375.0,478.0,882.0,403.0,479.0,805,392,401
45035038,709.0,359.0,291.0,696.0,331.0,334.0,549.0,346.0,174.0,546.0,358.0,186.0,695,346,338
45035075,1247.0,436.0,726.0,1205.0,333.0,834.0,1000.0,386.0,589.0,1006.0,427.0,578.0,1199,469,711
45035085,888.0,313.0,517.0,873.0,255.0,588.0,609.0,269.0,331.0,615.0,282.0,333.0,812,304,499
45035062,353.0,99.0,216.0,345.0,67.0,266.0,266.0,75.0,182.0,264.0,79.0,185.0,410,118,285
45035039,748.0,361.0,336.0,732.0,317.0,404.0,544.0,285.0,234.0,546.0,318.0,226.0,754,340,405
45035102,1645.0,752.0,773.0,1598.0,664.0,881.0,1293.0,713.0,524.0,1293.0,743.0,546.0,1180,535,625
45035040,373.0,103.0,257.0,361.0,83.0,271.0,306.0,94.0,198.0,305.0,109.0,196.0,362,161,192
45035076,2434.0,1021.0,1229.0,2398.0,819.0,1503.0,2060.0,1050.0,941.0,2059.0,1098.0,957.0,1777,823,939
45035098,1133.0,447.0,639.0,1115.0,358.0,729.0,963.0,434.0,502.0,970.0,453.0,517.0,884,331,544
45035073,1202.0,463.0,674.0,1182.0,355.0,805.0,1093.0,498.0,568.0,1096.0,527.0,569.0,864,324,532
45035091,2297.0,976.0,1194.0,2254.0,779.0,1430.0,1774.0,859.0,880.0,1783.0,907.0,876.0,1123,408,706
45035071,1263.8,505.1,669.2,1248.9,397.7,818.4,1229.0,585.0,609.0,1229.0,620.0,608.0,497,181,311
45035064,1181.0,620.0,494.0,1153.0,522.0,610.0,1060.0,603.0,415.0,1065.0,635.0,429.0,1195,841,345
45035074,923.0,625.0,265.0,893.0,537.0,339.0,711.0,455.0,229.0,708.0,476.0,232.0,1100,721,365
45035081,997.4,432.2,516.1,988.1,350.7,606.1,837.2,405.2,412.4,828.1,426.8,400.2,649,287,353
45035050,821.0,379.0,397.0,804.0,307.0,469.0,597.0,336.0,251.0,594.0,344.0,250.0,832,366,453
45035083,848.0,197.0,585.0,832.0,148.0,655.0,724.0,199.0,503.0,731.0,233.0,495.0,795,201,579
45035077,891.0,636.0,219.0,873.0,589.0,271.0,660.0,508.0,131.0,658.0,511.0,147.0,412,183,224
45037010,363.0,206.0,150.0,348.0,191.0,153.0,299.0,160.0,138.0,299.0,168.0,131.0,429,273,153
45037011,417.0,262.0,143.0,397.0,244.0,147.0,338.0,213.0,118.0,330.0,212.0,118.0,489,322,156
45037005,937.0,528.0,393.0,889.0,479.0,389.0,729.0,390.0,321.0,734.0,418.0,314.0,1070,614,444
45037004,987.0,644.0,321.0,971.0,650.0,310.0,689.0,414.0,260.0,688.0,432.0,253.0,1135,752,372
45037009,640.0,160.0,465.0,626.0,158.0,458.0,526.0,126.0,394.0,527.0,152.0,375.0,624,206,414
45037001,640.0,238.0,382.0,612.0,220.0,378.0,519.0,172.0,337.0,520.0,198.0,322.0,672,285,379
45037008,692.0,60.0,623.0,666.0,61.0,584.0,599.0,33.0,563.0,598.0,46.0,552.0,731,90,634
45037002,352.1,180.9,163.3,335.9,168.0,159.7,279.1,129.0,145.8,278.7,131.6,147.1,917,523,385
45037003,712.8,366.1,330.7,680.1,340.0,323.3,564.9,261.0,295.2,564.3,266.4,297.9,322,194,125
45037007,1820.0,342.0,1413.0,1773.0,326.0,1398.0,1504.4,318.0,1172.3,1509.4,344.1,1164.2,1625,350,1262
45037006,1992.0,1096.0,850.0,1918.0,1058.0,808.0,1646.3,935.7,680.6,1638.3,959.7,675.7,1789,1108,663
45037012,2091.0,408.0,1608.0,2040.0,425.0,1554.0,1705.5,378.2,1297.3,1709.5,420.2,1289.3,1717,358,1347
45003078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45023001,649.0,407.0,235.0,601.0,401.0,176.0,464.8,291.3,164.6,457.8,290.3,165.6,764,467,289
45023002,499.0,108.0,377.0,462.0,115.0,329.0,363.0,78.0,281.0,366.0,92.0,274.0,529,173,348
45023030,517.0,425.0,85.0,494.0,399.0,89.0,435.2,341.7,86.4,433.2,345.7,87.4,546,416,124
45023029,808.0,566.0,219.0,781.0,566.0,188.0,690.0,493.0,181.0,691.0,506.0,184.0,878,646,226
45023032,594.0,445.0,135.0,566.0,419.0,135.0,440.0,308.0,125.0,439.0,313.0,126.0,607,470,130
45023010,895.0,566.0,309.0,852.0,569.0,265.0,673.0,434.0,225.0,673.0,447.0,226.0,940,637,291
45023024,422.0,242.0,178.0,400.0,223.0,165.0,342.0,193.0,147.0,342.0,194.0,148.0,484,300,178
45023018,744.0,198.0,528.0,733.0,226.0,490.0,553.0,152.0,390.0,554.0,158.0,396.0,697,244,441
45023022,825.0,268.0,529.0,793.0,269.0,500.0,750.0,246.0,489.0,749.0,270.0,479.0,785,286,491
45023009,890.0,258.0,601.0,859.0,271.0,562.0,693.0,214.0,464.0,694.0,227.0,467.0,763,306,446
45023021,1073.0,415.0,620.0,1034.0,442.0,562.0,776.0,313.0,441.0,781.0,331.0,450.0,998,487,491
45023011,1162.0,475.0,663.0,1116.0,473.0,619.0,799.0,305.0,479.0,800.0,328.0,472.0,986,503,467
45023003,833.0,425.0,389.0,808.0,424.0,364.0,597.8,260.0,326.8,596.8,289.9,306.9,760,426,323
45023023,352.0,120.0,228.0,339.0,122.0,203.0,251.0,73.0,177.0,251.0,74.0,177.0,340,133,202
45023013,564.0,158.0,389.0,544.0,170.0,347.0,405.0,119.0,281.0,406.0,134.0,272.0,465,185,275
45023004,465.0,190.0,257.0,445.0,198.0,238.0,360.0,150.0,204.0,358.0,149.0,209.0,474,210,257
45023031,1114.0,570.0,517.0,1044.0,532.0,487.0,1018.0,470.0,526.0,1014.0,492.0,522.0,1258,673,566
45023012,207.0,113.0,92.0,199.0,115.0,82.0,133.0,70.0,63.0,133.0,71.0,62.0,198,121,77
45023026,547.3,267.5,269.6,532.4,264.8,247.2,354.8,183.4,163.3,355.5,192.3,163.2,248,121,126
45023028,258.7,126.5,127.4,251.6,125.2,116.8,167.4,86.6,76.9,167.7,90.8,76.9,559,358,193
45023015,584.7,178.5,391.0,574.8,192.1,366.1,451.5,141.4,303.3,454.6,151.3,303.3,553,257,288
45023014,188.3,57.5,126.0,185.2,61.9,117.9,145.5,45.6,97.7,146.4,48.7,97.7,149,59,89
45055705,730.0,149.0,571.0,708.0,166.0,527.0,543.0,108.0,427.0,550.0,120.0,429.0,745,240,500
45055103,965.1,406.0,528.0,921.0,377.0,515.0,737.0,305.0,415.0,745.0,327.0,417.0,998,508,482
45055115,1000.0,311.0,658.0,968.0,318.0,618.0,713.0,238.0,454.0,714.0,256.0,458.0,916,363,542
45055102,609.0,179.0,417.0,600.0,183.0,400.0,457.0,156.0,287.0,458.0,170.0,288.0,580,207,369
45055108,201.0,83.0,104.0,195.0,80.0,107.0,180.0,94.0,76.0,176.0,96.0,80.0,224,96,128
45055101,636.0,187.0,426.0,624.0,172.0,433.0,586.0,181.0,387.0,595.0,206.0,389.0,767,265,495
45055107,886.0,492.0,363.0,871.0,475.0,382.0,797.0,434.0,349.0,799.0,469.0,330.0,884,574,305
45055111,528.0,187.0,317.0,524.0,134.0,378.0,491.0,172.0,294.0,495.0,216.0,276.0,568,198,366
45055113,269.0,107.0,147.0,253.0,84.0,158.0,249.9,129.8,107.1,251.9,140.8,111.1,308,126,179
45055112,367.0,245.0,115.0,356.0,229.0,123.0,339.0,207.0,120.0,334.0,220.0,114.0,382,246,130
45055117,1033.0,463.0,539.0,1012.0,425.0,560.0,800.0,358.0,417.0,802.0,396.0,406.0,1026,500,518
45055119,1328.0,457.0,826.0,1292.0,440.0,806.0,958.0,330.0,610.0,961.0,350.0,611.0,1157,509,639
45055122,1605.0,472.0,1034.0,1553.0,401.0,1102.0,1339.0,480.0,830.0,1337.0,516.0,819.0,1103,346,752
45055124,1766.0,727.0,953.0,1731.0,650.0,1019.0,1362.0,618.0,711.0,1362.0,672.0,686.0,1419,569,835
45055121,339.0,118.0,201.0,331.0,133.0,189.0,264.1,105.2,148.9,261.1,111.2,148.9,325,101,216
45055123,1115.0,386.0,682.0,1089.0,359.0,699.0,995.0,399.0,560.0,1001.0,463.0,537.0,956,389,558
45055125,1393.0,500.0,832.0,1359.0,448.0,879.0,1024.0,394.0,601.0,1029.0,451.0,578.0,1222,478,733
45055126,1017.0,337.0,645.0,999.0,302.0,668.0,755.0,273.0,461.0,751.0,286.0,464.0,815,264,549
45055130,240.0,34.0,200.0,241.0,47.0,190.0,209.0,35.0,170.0,209.0,42.0,167.0,229,46,176
45055132,755.0,270.0,458.0,729.0,256.0,454.0,592.0,210.0,371.0,588.0,229.0,359.0,832,269,548
45055133,1155.0,307.0,801.0,1122.0,282.0,804.0,927.0,306.0,589.0,933.0,347.0,584.0,1292,412,863
45055134,1067.0,270.0,730.0,1060.0,255.0,770.0,938.0,247.0,670.0,942.0,275.0,661.0,977,312,657
45055135,933.0,198.0,698.0,916.0,175.0,718.0,794.0,194.0,583.0,793.0,241.0,551.0,815,193,615
45055131,388.0,101.0,275.0,389.0,101.0,277.0,366.0,95.0,262.0,365.0,99.0,265.0,365,157,202
45055149,547.0,213.0,324.0,526.0,189.0,325.0,505.0,212.0,281.0,507.0,227.0,280.0,627,305,307
45055152,1112.0,322.0,757.0,1090.0,336.0,708.0,842.0,251.0,573.0,838.0,270.0,568.0,1063,378,674
45055143,1298.0,287.0,971.0,1261.0,259.0,972.0,1159.0,255.0,889.0,1162.0,288.0,872.0,1394,423,953
45055147,1009.0,275.0,693.0,968.0,253.0,678.0,780.0,229.0,537.0,786.0,241.0,545.0,970,339,614
45055146,588.0,501.0,75.0,565.0,467.0,94.0,431.0,356.0,65.0,423.0,361.0,62.0,630,536,89
45055140,954.0,449.0,467.0,900.0,407.0,458.0,787.0,339.0,430.0,782.0,350.0,432.0,979,437,530
45055154,1149.0,405.0,709.0,1113.0,380.0,713.0,855.0,303.0,531.0,858.0,331.0,527.0,1120,426,680
45055150,1012.0,478.0,500.0,989.0,412.0,560.0,952.0,437.0,494.0,952.0,464.0,487.0,1124,540,573
45055110,583.3,241.2,306.5,565.8,169.6,387.5,423.6,173.6,237.2,429.5,208.0,220.8,697,290,402
45055109,417.7,172.8,219.5,405.2,121.4,277.5,303.4,124.4,169.8,307.5,149.0,158.2,476,184,287
45057030,3326.5,1166.8,1993.1,3265.3,1035.1,2097.6,2835.4,1115.7,1664.9,2831.3,1174.1,1655.5,1803,691,1085
45057026,1123.8,391.0,688.8,1101.8,386.6,690.0,1090.7,409.8,659.4,1087.2,444.6,642.6,749,378,357
45057023,942.8,426.6,489.0,932.5,413.1,497.6,747.4,344.8,386.5,742.9,381.4,360.5,898,487,401
45057013,994.0,339.0,630.0,967.0,321.0,621.0,866.1,277.6,573.3,869.6,316.1,553.5,1049,341,697
45057025,737.7,179.1,543.8,678.5,188.9,470.7,584.9,144.6,433.7,587.4,170.1,417.3,761,235,518
45057024,1368.9,244.5,1094.0,1293.4,290.0,951.0,1024.4,176.7,821.7,1032.5,240.5,790.9,1061,352,702
45057027,1007.0,345.0,603.0,981.0,297.0,656.0,963.8,296.8,656.2,969.1,379.8,588.3,1135,359,765
45057017,518.0,287.0,210.0,500.0,298.0,186.0,426.7,216.0,196.3,425.8,248.2,177.6,568,314,243
45057016,846.0,555.0,270.0,809.0,519.0,272.0,654.0,396.0,242.0,654.0,422.0,232.0,993,704,282
45057003,628.0,104.0,514.0,600.0,97.0,480.0,463.0,75.0,379.0,471.0,104.0,367.0,578,157,414
45057007,1115.0,172.0,921.2,1088.9,241.5,813.8,831.1,134.7,677.7,837.5,186.8,650.7,977,272,691
45057001,603.0,112.0,477.0,585.0,138.0,435.0,483.0,92.0,376.0,482.0,132.0,350.0,551,192,347
45057012,969.0,329.0,609.0,937.0,344.0,548.0,770.0,282.0,470.0,766.0,312.0,453.0,1059,411,631
45057008,997.0,352.0,620.0,957.0,351.0,584.0,842.0,294.0,519.0,848.0,352.0,496.0,1044,428,603
45057005,640.2,517.4,101.9,606.3,487.4,105.9,518.4,425.5,78.9,516.4,441.5,74.9,767,641,114
45057010,983.8,523.6,435.1,941.7,529.6,389.1,726.6,383.5,312.1,721.6,418.5,301.1,1073,626,436
45057009,928.0,457.0,439.0,894.0,473.0,394.0,622.5,313.4,293.9,614.9,340.6,274.3,989,501,475
45057006,1218.9,524.1,663.4,1204.4,555.2,619.8,1053.0,417.2,620.0,1047.2,463.8,581.3,1080,583,485
45057004,429.7,180.9,242.7,417.4,170.4,237.4,319.9,133.9,185.7,317.0,141.6,175.4,416,205,209
45057011,857.3,298.7,529.5,820.4,303.3,497.6,666.3,227.3,431.2,667.2,248.8,418.3,852,388,456
45057020,880.0,285.0,572.0,868.0,324.0,522.0,675.0,214.0,445.0,678.0,252.0,422.0,842,371,460
45057018,1286.1,471.9,786.6,1246.5,507.8,710.2,1012.0,392.8,598.0,1013.8,446.2,566.7,1170,535,624
45057022,616.4,93.4,510.9,595.2,111.6,474.5,429.7,66.0,356.8,429.7,92.6,337.1,630,142,483
45057019,532.1,63.0,458.0,495.0,81.0,402.0,376.0,49.0,324.0,380.0,68.0,312.0,675,180,486
45057014,1130.0,447.0,654.0,1062.0,411.0,613.0,810.0,292.0,510.0,818.0,332.0,485.0,1027,471,549
45057015,1074.0,207.5,829.8,1042.2,226.3,790.1,823.8,160.8,654.1,828.8,198.5,630.3,963,229,718
45057029,3791.4,1338.2,2253.2,3683.4,1300.3,2262.0,3336.6,1357.8,1904.3,3341.5,1436.9,1903.4,1848,694,1128
45057002,4757.4,1640.4,2964.9,4565.0,1388.9,3108.8,5341.8,1884.0,3400.2,5342.6,1985.3,3357.3,1505,551,944
45057021,4636.0,1761.0,2615.0,4483.0,1560.0,2770.0,3555.0,1497.0,2009.0,3551.0,1567.0,1980.0,1858,701,1138
45073008,336.0,90.0,224.0,319.0,92.0,220.0,260.0,86.0,168.0,261.0,88.0,173.0,166,83,78
45073009,750.0,160.0,565.0,737.0,156.0,569.0,628.0,133.0,483.0,631.0,152.0,478.0,787,236,530
45073021,1067.0,176.0,856.0,1040.0,153.0,866.0,810.0,145.0,654.0,812.0,172.0,640.0,913,214,689
45073016,1392.0,203.0,1154.0,1358.0,168.0,1157.0,1170.0,197.0,950.0,1175.0,239.0,932.0,1202,288,895
45073010,494.0,49.0,423.0,484.0,56.0,414.0,376.0,42.0,329.0,380.0,56.0,323.0,442,88,340
45073006,304.0,27.0,270.0,307.0,40.0,260.0,243.0,22.0,215.0,240.0,21.0,219.0,262,36,222
45073017,1367.0,365.0,944.0,1336.0,219.0,1107.0,1433.0,386.0,1028.0,1437.0,457.0,980.0,1236,338,884
45073007,2537.0,452.0,1972.0,2487.0,344.0,2099.0,2378.0,438.0,1902.0,2376.0,544.0,1828.0,2132,510,1588
45073028,1228.0,244.0,930.0,1186.0,193.0,953.0,990.0,184.0,793.0,996.0,237.0,759.0,1082,256,800
45073031,1100.0,268.0,776.0,1081.0,208.0,856.0,1012.0,237.0,757.0,1008.0,280.0,728.0,1105,272,813
45073030,5707.0,2247.0,3151.0,5512.0,1858.0,3521.0,4618.0,1818.0,2670.0,4615.0,1997.0,2610.0,5630,2459,3095
45073015,828.0,143.0,649.0,803.0,122.0,668.0,664.0,129.0,523.0,667.0,159.0,507.0,737,203,519
45073014,606.0,78.0,511.0,602.0,67.0,528.0,511.0,82.0,423.0,515.0,92.0,423.0,535,104,417
45073005,1459.0,340.0,1034.0,1421.0,277.0,1096.0,1118.0,295.0,805.0,1107.0,317.0,790.0,1194,393,788
45073019,898.0,318.0,534.0,881.0,265.0,596.0,716.0,276.0,425.0,712.0,313.0,398.0,831,294,524
45073003,1794.0,639.0,1058.0,1749.0,474.0,1235.0,1491.0,556.0,913.0,1500.0,662.0,837.0,1742,579,1136
45073023,484.0,214.0,244.0,476.0,199.0,267.0,333.0,151.0,167.0,329.0,160.0,169.0,444,211,229
45073001,216.0,67.0,140.0,209.0,69.0,131.0,135.0,49.0,84.0,136.0,49.0,87.0,185,58,123
45073020,1118.0,211.0,861.0,1089.0,186.0,880.0,924.0,226.0,677.0,924.0,247.0,676.0,968,283,674
45073004,733.0,92.0,628.0,721.0,86.0,622.0,640.0,103.0,532.0,640.0,109.0,528.0,646,163,475
45073002,692.0,96.0,580.0,684.0,96.0,579.0,550.0,84.0,462.0,556.0,103.0,451.0,612,144,462
45073022,1257.9,197.4,1001.3,1213.2,185.5,997.9,931.1,168.8,744.1,936.3,212.9,722.4,1137,307,807
45073012,734.1,108.6,599.7,714.8,101.5,601.1,548.9,92.2,443.9,554.7,120.1,434.6,740,224,508
45073027,3026.0,481.0,2451.0,2943.0,443.0,2411.0,2287.0,402.0,1840.0,2289.0,458.0,1827.0,2976,786,2156
45073024,3507.0,732.0,2622.0,3394.0,664.0,2614.0,2781.0,621.0,2118.0,2785.0,700.0,2079.0,3428,952,2412
45091001,1447.0,200.0,1189.0,1401.0,223.0,1125.0,1091.0,162.0,907.0,1092.0,171.0,921.0,1281,254,1008
45091005,1039.0,188.0,808.0,1014.0,224.0,748.0,761.0,131.0,615.0,762.0,151.0,611.0,869,251,600
45091039,502.0,63.0,422.0,483.0,85.0,373.0,358.0,36.0,316.0,359.0,36.0,323.0,410,88,314
45091011,1140.0,212.0,884.0,1093.0,223.0,815.0,887.0,155.0,710.0,895.0,192.0,703.0,1062,296,750
45091014,1096.0,186.0,863.0,1082.0,246.0,796.0,837.0,140.0,687.0,837.0,157.0,680.0,1012,268,729
45091018,770.0,181.0,567.0,742.0,196.0,527.0,577.0,149.0,424.0,587.0,156.0,430.0,676,214,450
45091006,325.0,56.0,261.0,321.0,70.0,244.0,258.0,45.0,211.0,259.0,47.0,212.0,265,70,191
45091038,973.0,284.0,656.0,940.0,313.0,586.0,740.0,207.0,528.0,742.0,220.0,522.0,869,334,521
45091022,1091.0,298.0,754.0,1061.0,325.0,705.0,878.0,227.0,634.0,878.0,237.0,640.0,947,336,593
45091012,1210.0,243.0,925.0,1186.0,288.0,856.0,846.0,158.0,671.0,847.0,180.0,667.0,992,293,680
45091041,1008.0,570.0,404.0,977.0,547.0,407.0,824.0,427.0,373.0,821.0,450.0,371.0,989,600,380
45091042,1481.0,627.0,787.0,1455.0,645.0,747.0,1198.0,507.0,658.0,1202.0,546.0,655.0,1406,671,711
45091007,858.0,252.0,565.0,838.0,274.0,524.0,671.0,184.0,470.0,674.0,196.0,478.0,825,294,512
45091074,836.0,205.0,595.0,815.0,220.0,565.0,655.0,171.0,470.0,660.0,187.0,472.0,609,204,398
45091002,1122.0,345.0,687.0,1102.0,356.0,697.0,851.0,281.0,554.0,853.0,295.0,558.0,621,208,406
45091076,817.0,236.0,537.0,792.0,210.0,555.0,673.0,194.0,459.0,673.0,211.0,462.0,608,204,397
45091075,1263.0,361.0,825.0,1240.0,341.0,857.0,1110.0,337.0,752.0,1115.0,372.0,742.0,743,257,478
45091003,1607.0,496.0,1048.0,1578.0,401.0,1142.0,1310.0,401.0,901.0,1311.0,416.0,894.0,1562,457,1088
45091020,2918.0,862.0,1890.0,2845.0,812.0,1942.0,2445.0,830.0,1578.0,2452.0,885.0,1567.0,1867,666,1183
45091040,1389.0,295.0,1051.0,1357.0,313.0,1007.0,1104.0,245.0,843.0,1108.0,261.0,845.0,1261,316,930
45091073,1105.0,365.9,698.2,1077.7,334.8,704.2,1011.0,388.5,614.3,1013.0,387.9,623.2,806,261,533
45091027,1669.0,474.0,1148.0,1621.0,462.0,1111.0,1421.0,414.0,981.0,1422.0,450.0,972.0,1423,473,930
45091028,1462.0,698.0,715.0,1428.0,700.0,688.0,1221.0,646.0,554.0,1218.0,663.0,555.0,1292,692,581
45091008,1670.0,420.0,1196.0,1613.0,405.0,1159.0,1459.0,390.0,1041.0,1465.0,411.0,1054.0,1608,530,1056
45091079,690.0,166.0,499.0,671.0,177.0,466.0,524.0,139.0,370.0,524.0,144.0,380.0,643,171,463
45091084,878.0,162.0,673.0,862.0,161.0,674.0,713.0,124.0,569.0,715.0,149.0,566.0,671,178,484
45091021,1011.0,169.0,795.0,992.0,178.0,787.0,822.0,177.0,637.0,820.0,193.0,627.0,839,240,587
45091083,683.0,179.0,471.0,672.0,188.0,470.0,545.0,151.0,368.0,548.0,170.0,377.0,578,204,367
45091047,627.0,125.0,477.0,616.0,127.0,471.0,563.0,120.0,437.0,565.0,135.0,430.0,525,194,325
45091044,1372.0,1174.0,163.0,1334.0,1128.0,189.0,1339.0,1174.0,129.0,1334.0,1193.0,140.0,1346,1224,107
45091037,619.0,547.0,54.0,582.0,530.0,43.0,560.0,511.0,43.0,561.0,519.0,42.0,714,671,38
45091080,564.0,165.0,375.0,554.0,153.0,373.0,394.3,133.5,254.8,397.3,138.5,258.8,359,102,252
45091081,638.0,204.0,395.0,614.0,185.0,414.0,605.7,217.5,378.2,602.7,226.5,376.2,445,164,276
45091058,2282.0,654.0,1490.0,2214.0,558.0,1586.0,2154.0,808.0,1296.0,2162.0,885.0,1277.0,1432,405,1008
45091059,1727.0,501.0,1110.0,1685.0,455.0,1171.0,1612.0,498.0,1085.0,1621.0,536.0,1084.0,1093,307,771
45091015,2110.0,695.0,1276.0,2048.0,631.0,1341.0,1610.0,565.0,992.0,1614.0,624.0,989.0,1567,562,985
45091017,1483.0,626.0,753.0,1439.0,594.0,796.0,1070.0,489.0,544.0,1074.0,530.0,543.0,1340,608,708
45091088,1612.0,463.0,1069.0,1574.0,363.0,1169.0,1259.0,382.0,860.0,1267.0,416.0,851.0,546,209,330
45091046,1139.0,565.0,527.0,1090.0,517.0,542.0,922.0,455.0,444.0,934.0,493.0,441.0,967,370,584
45091087,1857.0,661.0,1094.0,1810.0,601.0,1153.0,1482.0,592.0,864.0,1490.0,626.0,863.0,762,282,469
45091089,1057.0,415.0,563.0,1012.0,375.0,600.0,751.0,344.0,387.0,759.0,357.0,401.0,935,321,602
45091086,855.0,267.0,554.0,836.0,241.0,571.0,718.0,242.0,462.0,721.0,253.0,468.0,615,211,397
45091053,1470.0,516.0,873.0,1404.0,470.0,871.0,1404.0,541.0,837.0,1409.0,570.0,839.0,902,310,581
45091060,999.0,340.0,591.0,971.0,331.0,592.0,798.0,301.0,471.0,804.0,339.0,464.0,776,268,488
45091064,1854.0,689.0,1052.0,1815.0,613.0,1137.0,1447.0,576.0,833.0,1454.0,622.0,832.0,1275,450,809
45091054,1356.0,463.0,771.0,1316.0,382.0,888.0,1092.0,429.0,636.0,1092.0,456.0,635.0,1148,412,720
45091066,1670.0,588.0,989.0,1621.0,484.0,1082.0,1464.0,559.0,864.0,1465.0,594.0,869.0,922,320,594
45091016,1533.0,537.0,914.0,1477.0,499.0,924.0,1140.0,421.0,703.0,1149.0,450.0,699.0,1418,530,867
45091069,1065.0,364.0,634.0,1028.0,335.0,645.0,802.0,324.0,466.0,807.0,341.0,466.0,953,333,601
45091050,1712.0,641.0,975.0,1666.0,534.0,1065.0,1364.0,507.0,827.0,1367.0,543.0,823.0,1558,559,974
45091068,1771.0,661.0,985.0,1714.0,560.0,1095.0,1724.0,692.0,996.0,1729.0,728.0,1001.0,871,287,572
45091065,1372.0,464.0,851.0,1309.0,391.0,885.0,1570.0,597.0,938.0,1577.0,639.0,936.0,939,334,599
45091067,1469.0,589.0,787.0,1442.0,526.0,860.0,1020.0,492.0,501.0,1024.0,525.0,498.0,1215,534,667
45091025,1149.0,301.0,796.0,1129.0,268.0,842.0,945.0,286.0,643.0,946.0,304.0,641.0,985,321,656
45091043,1178.0,413.0,689.0,1157.0,364.0,749.0,965.0,358.0,587.0,973.0,401.0,572.0,771,268,490
45091048,2130.0,1067.0,931.0,2075.0,1025.0,949.0,1539.0,805.0,686.0,1543.0,862.0,680.0,1860,953,872
45091056,2118.0,1125.0,874.0,2065.0,1081.0,915.0,1755.0,947.0,761.0,1763.0,997.0,764.0,1554,938,600
45091085,851.0,460.0,325.0,833.0,452.0,351.0,678.0,388.0,270.0,678.0,410.0,267.0,681,251,422
45091082,886.0,405.0,429.0,853.0,373.0,453.0,811.0,382.0,399.0,814.0,416.0,397.0,701,259,434
45091035,820.0,633.0,154.0,802.0,634.0,143.0,689.0,543.0,130.0,690.0,555.0,133.0,913,733,175
45091031,760.0,734.0,14.0,741.0,716.0,18.0,786.0,752.0,17.0,790.0,771.0,19.0,1043,1014,25
45091032,1256.0,1125.0,102.0,1233.0,1093.0,127.0,1126.0,1023.0,86.0,1126.0,1032.0,94.0,1527,1423,92
45091049,1450.0,390.0,970.0,1439.0,341.0,1064.0,1384.0,413.0,948.0,1395.0,460.0,935.0,1433,408,1009
45091071,824.0,269.1,502.8,806.3,263.2,506.8,659.0,248.5,398.7,660.0,267.1,392.8,643,200,437
45091072,1132.0,481.0,572.0,1103.0,448.0,615.0,939.0,447.0,475.0,941.0,470.0,471.0,1000,465,526
45091013,875.0,233.0,591.0,869.0,192.0,654.0,828.0,241.0,576.0,826.0,253.0,572.0,706,254,443
45091055,1979.0,506.0,1370.0,1935.0,491.0,1372.0,1582.0,467.0,1077.0,1591.0,509.0,1082.0,1588,475,1089
45091024,1190.0,375.0,742.0,1174.0,357.0,776.0,1149.0,409.0,723.0,1153.0,434.0,719.0,893,248,633
45091030,1131.0,402.0,680.0,1121.0,367.0,721.0,901.0,365.0,511.0,904.0,384.0,517.0,982,329,645
45091062,1062.0,284.0,724.0,1020.0,288.0,703.0,788.0,250.0,525.0,787.0,255.0,531.0,940,294,628
45091063,976.0,266.0,676.0,950.0,203.0,726.0,979.0,228.0,735.0,996.0,265.0,730.0,867,211,643
45091078,1307.0,578.0,644.0,1274.0,524.0,708.0,1040.0,486.0,524.0,1045.0,526.0,518.0,1382,496,866
45091033,1148.0,645.0,438.0,1114.0,583.0,499.0,1067.0,598.0,436.0,1061.0,647.0,414.0,722,487,230
45091077,991.0,837.0,135.0,974.0,815.0,144.0,818.0,681.0,120.0,816.0,695.0,121.0,1272,866,397
45091051,1850.0,727.0,1001.0,1793.0,668.0,1060.0,1556.0,621.0,900.0,1574.0,688.0,886.0,1612,632,949
45091029,1265.0,457.0,735.0,1226.0,434.0,742.0,1009.0,388.0,600.0,1015.0,425.0,590.0,1228,520,686
