GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
220333-50,2299.0,793.0,1309.0,1352.0,525.0,827.0,2215,677,1501
221213-1A,93.0,90.0,3.0,52.0,48.0,4.0,96,95,1
221213-1B,708.0,173.0,510.0,459.0,97.0,362.0,579,113,462
221212-1B,301.0,46.0,247.0,174.0,33.0,141.0,305,43,259
220333-38,1559.0,313.0,1171.0,996.0,210.0,786.0,1448,215,1220
220333-16,1638.0,263.0,1286.0,1091.0,156.0,935.0,1777,272,1492
2206324D,111.3,11.2,95.5,41.3,3.8,37.5,154,12,139
2206324,1094.7,109.8,938.5,405.7,37.2,368.5,1267,128,1117
220331-66,964.0,564.0,331.0,551.0,318.0,233.0,964,471,474
220331-42,1367.0,472.0,776.0,874.0,337.0,537.0,1351,421,902
220331-41,951.0,366.0,512.0,606.0,233.0,373.0,935,363,551
220331-44,708.0,436.0,180.0,253.0,198.0,55.0,752,461,267
220331-46,492.0,367.0,76.0,217.0,195.0,22.0,632,466,143
220333-10,1482.7,537.9,862.7,787.6,283.4,504.2,1594,447,1121
220333-7,1394.0,407.0,918.0,902.0,253.0,649.0,1403,280,1102
220333-53,871.0,231.0,591.0,518.0,136.0,382.0,905,161,738
220331-99,1619.7,564.2,939.4,942.6,330.4,612.2,1649,422,1199
220331-73,1073.0,716.0,312.0,892.0,597.0,295.0,1130,734,387
220331-65,592.9,276.1,257.2,351.8,201.4,150.4,643,302,330
220331-56,1471.0,344.0,996.0,1086.0,290.0,796.0,1441,330,1083
220331-80,1308.0,420.0,742.0,757.0,255.0,502.0,1349,389,934
220333-11,419.0,286.0,113.0,148.0,116.0,32.0,457,292,157
220333-17,1242.0,302.0,831.0,828.0,201.0,627.0,1272,208,1041
220333-51,383.0,110.0,240.0,222.0,78.0,144.0,470,142,315
220331-105,1408.0,411.0,913.0,881.0,253.0,628.0,1254,289,952
220333-29,995.0,288.0,629.0,588.0,158.0,430.0,1171,245,900
2204729,483.0,178.0,296.0,206.0,89.0,117.0,465,199,260
221011,97.0,5.0,92.0,67.0,6.0,61.0,93,19,73
221012,332.0,221.0,102.0,102.0,56.0,46.0,402,316,82
2204512-4,909.0,474.0,420.0,370.0,159.0,211.0,931,571,352
2204510-3,726.0,58.0,649.0,329.0,23.0,306.0,732,138,586
2204510-7,109.0,20.0,86.0,73.0,14.0,59.0,97,19,73
2204513-1,618.0,42.0,566.0,262.0,22.0,240.0,578,77,488
2204513-3,674.8,63.9,596.6,288.6,37.8,250.8,523,72,434
2211357B,261.3,26.4,225.6,102.6,10.7,91.9,266,38,226
2210112,608.0,323.0,266.0,307.0,118.0,189.0,819,387,417
221016,452.2,72.1,374.9,179.3,21.6,157.7,296,37,253
221015,586.9,297.6,276.5,236.2,88.5,147.7,581,346,217
2204511-5,122.0,44.0,69.0,46.0,6.0,40.0,119,60,59
2204510-4,724.0,140.0,568.0,271.0,47.0,224.0,691,201,486
2211357A,522.6,58.3,454.4,241.6,37.9,203.7,505,93,399
2211345A,383.1,41.3,336.0,188.8,31.4,157.4,317,40,272
221014,300.0,81.0,207.0,129.0,39.0,90.0,273,110,158
221017,545.9,166.3,371.6,169.5,46.9,122.5,428,172,247
2204511-4,387.0,254.0,129.0,145.0,81.0,64.0,413,288,118
220458-4,1057.3,174.8,855.2,538.9,77.1,461.8,933,193,723
220459-4,913.7,111.2,780.8,524.1,58.9,465.2,856,105,746
220995-1,428.0,36.0,387.0,251.0,29.0,222.0,350,60,279
220995-2,925.0,52.0,863.0,527.0,45.0,482.0,825,109,694
220994-2,253.6,48.8,198.4,131.9,17.1,114.8,273,76,193
220991-4,354.4,71.2,274.6,226.1,39.9,186.2,362,92,267
220459-3,501.0,98.0,398.0,240.0,58.0,182.0,423,114,295
220995-3,1469.2,400.8,1024.7,743.9,159.9,583.9,1286,390,865
220996-3B,110.9,30.2,77.3,56.1,12.1,44.1,95,37,58
220994-4,671.0,91.0,564.0,389.0,41.0,348.0,594,126,454
2211353,128.5,20.0,106.3,51.3,8.7,42.6,135,23,111
2211354,199.1,30.9,164.7,79.4,13.4,66.0,240,145,94
2211355,241.9,37.6,200.2,96.5,16.3,80.1,223,25,195
2211349B-1,1566.9,129.2,1397.8,667.1,58.6,608.5,1337,170,1143
2211356,562.6,87.4,465.5,224.4,38.0,186.4,563,70,476
2211349B-3,88.8,13.8,73.5,35.4,6.0,29.4,64,11,47
22055103,1309.0,266.0,1008.0,484.0,101.0,383.0,780,260,499
22055107,1234.0,121.0,1070.0,521.0,63.0,458.0,721,103,612
2205536,1474.0,347.0,1080.0,578.0,123.0,455.0,1246,372,861
220994-6,107.0,10.0,96.0,72.0,12.0,60.0,128,17,108
22055100,824.0,102.0,695.0,387.0,48.0,339.0,772,116,652
22055104,2050.0,255.0,1711.0,843.0,114.0,729.0,1916,275,1615
22055108,1530.0,153.0,1299.0,620.0,73.0,547.0,1191,169,1012
2205586,1558.0,197.0,1303.0,747.0,95.0,652.0,1312,195,1091
2205534,1196.0,250.0,901.0,421.0,87.0,334.0,1031,214,808
220993-5,35.0,16.0,18.0,15.0,8.0,7.0,45,18,26
220994-3,973.0,267.0,678.0,508.0,114.0,394.0,837,229,592
2205592,1106.0,339.0,715.0,469.0,126.0,343.0,1193,364,807
2205598,1366.0,211.0,1107.0,586.0,111.0,475.0,1207,229,969
2205599,806.0,384.0,403.0,301.0,153.0,148.0,849,467,369
2205597B,953.0,159.0,756.0,346.0,59.0,287.0,745,124,608
2205596,1729.0,308.0,1332.0,689.0,115.0,574.0,1625,394,1215
2205595,2261.0,304.0,1881.0,1106.0,129.0,977.0,1979,314,1641
2205591,1299.0,222.0,1015.0,616.0,91.0,525.0,1188,236,942
2205587,2924.0,467.0,2324.0,1552.0,213.0,1339.0,2379,295,2043
2205585,2269.0,365.0,1794.0,1058.0,166.0,892.0,1904,226,1655
2205567,912.0,174.0,680.0,393.0,73.0,320.0,768,167,591
220552,1859.0,390.0,1421.0,803.0,167.0,636.0,1725,414,1282
220993-4,352.0,159.0,187.0,175.0,48.0,127.0,377,144,231
2205590,534.0,142.0,363.0,275.0,80.0,195.0,626,159,457
2205594,1221.0,293.0,853.0,542.0,133.0,409.0,1069,214,845
2205593,692.0,219.0,425.0,248.0,53.0,195.0,734,226,497
220556,1403.0,294.0,1068.0,695.0,166.0,529.0,1224,285,916
2205520,787.0,622.0,147.0,314.0,240.0,74.0,765,567,185
2205521,576.0,490.0,71.0,192.0,170.0,22.0,567,459,100
2205562,184.0,178.0,5.0,39.0,37.0,2.0,235,232,2
2205565,454.0,256.0,142.0,116.0,77.0,39.0,377,212,143
2205573,431.0,91.0,325.0,266.0,58.0,208.0,433,79,349
2205511,1106.0,571.0,483.0,430.0,214.0,216.0,1238,562,663
2205514,648.0,463.0,158.0,222.0,143.0,79.0,702,473,220
2205516,423.0,332.0,77.0,112.0,81.0,31.0,488,342,131
2205552,448.0,353.0,82.0,151.0,112.0,39.0,473,370,94
2205557,528.0,447.0,59.0,161.0,139.0,22.0,586,488,87
2205566,340.0,211.0,94.0,163.0,120.0,43.0,383,226,147
2211342A,560.0,96.0,442.0,280.0,50.0,230.0,638,131,496
2211346B-1,706.0,255.5,429.6,293.1,80.9,212.2,616,220,388
2211344,521.0,42.5,464.4,238.9,22.1,216.8,394,58,324
2211341,82.0,11.0,68.0,31.0,0.0,31.0,83,26,56
2211340,674.0,94.0,559.0,350.0,53.0,297.0,808,118,668
2211328,565.2,49.2,487.5,295.4,41.7,253.7,586,86,495
2211327A-2,31.9,2.8,27.5,16.6,2.3,14.3,19,2,16
2211326,972.0,120.0,833.0,457.0,54.0,403.0,819,146,663
2211335,414.0,130.0,275.0,186.0,59.0,127.0,488,144,343
2211329,471.0,60.0,395.0,267.0,33.0,234.0,572,120,441
2211318,1322.0,96.0,1191.0,604.0,62.0,542.0,1024,128,877
2211319A,924.7,92.0,798.8,442.3,54.3,388.0,859,140,698
2211325,1571.0,204.0,1314.0,678.0,91.0,587.0,1174,195,953
2211321,312.0,24.0,281.0,161.0,14.0,147.0,357,25,329
2211319B,144.3,25.3,109.7,60.4,16.3,44.0,152,74,77
2211342B,45.0,6.0,36.0,12.0,6.0,6.0,76,11,62
2211351,539.0,78.0,446.0,267.0,43.0,224.0,592,145,437
2211334,591.0,301.0,268.0,192.0,73.0,119.0,678,343,324
2211346A,376.0,92.0,270.0,172.0,34.0,138.0,407,99,297
2211346B-2,129.0,84.0,43.0,42.0,25.0,17.0,72,25,46
2211346B-3,155.0,42.0,105.0,67.0,15.0,52.0,168,55,112
2211332B,203.0,175.0,27.0,48.0,38.0,10.0,231,201,30
2211337,598.0,499.0,83.0,168.0,137.0,31.0,699,580,111
2211338,394.0,337.0,45.0,115.0,105.0,10.0,442,395,41
2211336A-1,282.7,137.6,135.9,99.8,35.2,64.5,289,149,134
2211339,182.3,96.4,84.1,63.2,25.8,37.5,228,152,70
2211350A,301.6,40.7,257.4,115.1,18.8,96.3,271,57,206
2211350B,387.4,52.3,330.6,147.9,24.2,123.7,367,57,302
22055106,1363.0,223.0,1106.0,564.0,93.0,471.0,1072,208,850
22055105,1332.0,149.0,1129.0,580.0,69.0,511.0,1154,131,996
2211324,495.0,87.0,400.0,236.0,42.0,194.0,389,82,297
22055109,1832.0,234.0,1514.0,679.0,103.0,576.0,983,142,824
2205528A,1435.0,189.0,1210.0,525.0,77.0,448.0,1105,217,862
220011-8,609.0,137.0,461.0,272.0,52.0,220.0,529,138,376
2205571,710.0,161.0,528.0,348.0,90.0,258.0,593,202,374
220011-1,1044.0,99.0,920.0,457.0,67.0,390.0,849,140,693
220559,1816.0,707.0,1037.0,706.0,281.0,425.0,1455,632,812
220558,1589.0,530.0,1031.0,661.0,194.0,467.0,1362,521,819
220012-1,929.0,94.0,816.0,448.0,64.0,384.0,761,112,637
2205564,1065.0,311.0,724.0,477.0,128.0,349.0,762,274,479
220972-3,691.0,113.0,557.0,239.0,36.0,203.0,551,116,425
220972-2,725.7,159.2,562.9,331.8,78.0,253.8,612,167,430
220972-6,79.3,9.8,69.1,9.2,5.0,4.2,63,11,52
2205527,572.0,195.0,367.0,216.0,79.0,137.0,620,260,329
220011-3B,416.0,127.0,275.0,142.0,54.0,88.0,383,137,241
220011-2B,327.0,125.0,197.0,182.0,18.0,164.0,419,62,350
220011-4A,379.0,42.0,326.0,173.0,27.0,146.0,401,74,321
220011-2A,397.0,45.0,337.0,132.0,30.0,102.0,369,139,222
220013-3B,394.0,116.0,269.0,166.0,43.0,123.0,437,159,275
2205533,1107.0,165.0,884.0,579.0,89.0,490.0,1162,171,976
2205532,1205.0,344.0,820.0,558.0,139.0,419.0,1257,309,923
2205529,1834.0,358.0,1400.0,795.0,160.0,635.0,1787,354,1403
2205528B,388.0,47.0,326.0,157.0,16.0,141.0,332,62,267
2205530A,775.0,169.0,574.0,310.0,53.0,257.0,782,167,604
2205525,431.0,71.0,340.0,144.0,34.0,110.0,400,71,318
2205572,612.0,306.0,235.0,101.0,48.0,53.0,319,180,129
2205542,725.0,276.0,392.0,251.0,88.0,163.0,726,243,463
2205538,874.0,251.0,569.0,440.0,117.0,323.0,885,213,660
2205547,668.0,165.0,457.0,339.0,89.0,250.0,700,151,536
2205539,861.0,338.0,447.0,270.0,135.0,135.0,852,341,490
2205574,590.0,237.0,295.0,294.0,127.0,167.0,718,234,469
2205548,562.0,180.0,336.0,224.0,69.0,155.0,559,172,381
2205570,591.0,211.0,309.0,323.0,160.0,163.0,616,216,386
2205535,978.0,223.0,718.0,318.0,54.0,264.0,922,249,658
2205531,922.0,262.0,615.0,358.0,80.0,278.0,902,320,569
2205526,679.0,236.0,423.0,279.0,112.0,167.0,730,305,412
2205544,616.0,215.0,357.0,245.0,71.0,174.0,672,209,449
2205588,761.0,139.0,585.0,417.0,77.0,340.0,748,109,628
2205584,988.0,161.0,759.0,529.0,107.0,422.0,1018,174,822
2205583,1257.0,208.0,966.0,631.0,129.0,502.0,1225,190,1011
2205582,989.0,284.0,635.0,478.0,154.0,324.0,940,251,675
2205576,813.0,154.0,620.0,440.0,93.0,347.0,758,144,605
2205577,705.0,144.0,504.0,344.0,77.0,267.0,723,135,572
2205578,1071.0,219.0,771.0,563.0,119.0,444.0,1127,191,927
2205580,665.0,73.0,549.0,401.0,58.0,343.0,632,71,557
2205543,645.0,184.0,428.0,288.0,75.0,213.0,753,209,528
2205581,443.0,72.0,326.0,223.0,41.0,182.0,478,73,399
2205545,719.0,185.0,496.0,317.0,62.0,255.0,779,208,555
2205546,405.0,102.0,266.0,198.0,62.0,136.0,454,99,337
2205541,732.0,255.0,428.0,259.0,85.0,174.0,774,249,512
2205589,564.0,78.0,451.0,307.0,46.0,261.0,568,71,488
2205579,497.0,82.0,385.0,314.0,49.0,265.0,481,76,401
2205575,493.0,162.0,300.0,223.0,57.0,166.0,475,167,300
2205524,934.0,859.0,50.0,270.0,250.0,20.0,942,879,62
2205510,542.0,174.0,362.0,220.0,64.0,156.0,546,157,379
2205517,763.0,680.0,71.0,188.0,167.0,21.0,642,552,82
2205540,516.0,207.0,276.0,209.0,69.0,140.0,562,214,338
2205522,366.0,354.0,6.0,121.0,115.0,6.0,375,362,11
2205519,881.0,819.0,40.0,302.0,276.0,26.0,1050,988,58
2205549,840.0,240.0,539.0,502.0,165.0,337.0,869,208,640
2205523,502.0,472.0,22.0,160.0,154.0,6.0,535,528,6
2205568,508.0,346.0,107.0,189.0,138.0,51.0,478,306,157
2205569,421.0,162.0,210.0,194.0,99.0,95.0,481,162,302
2205550,201.0,157.0,31.0,60.0,49.0,11.0,197,174,21
2205551,439.0,415.0,17.0,124.0,117.0,7.0,515,492,18
2205518,824.0,783.0,26.0,274.0,260.0,14.0,824,802,21
220551,1351.0,345.0,954.0,556.0,131.0,425.0,1299,339,942
220554,2401.0,999.0,1326.0,977.0,363.0,614.0,1671,726,927
220553,1024.0,177.0,829.0,394.0,65.0,329.0,782,166,599
220972-8,236.0,33.0,196.0,123.0,28.0,95.0,224,44,177
220555,588.0,341.0,241.0,304.0,171.0,133.0,589,366,207
220557,1080.0,547.0,509.0,513.0,249.0,264.0,1034,544,482
220972-7,97.0,19.0,76.0,43.0,6.0,37.0,103,20,83
2204513-2,907.0,154.0,728.0,364.0,51.0,313.0,836,157,656
220452-3,474.7,223.2,241.4,203.5,84.3,119.2,614,330,280
220453-3,472.9,123.2,341.8,222.5,49.7,172.8,369,79,285
220455-5,392.0,69.0,306.0,176.0,20.0,156.0,390,84,292
2204514-3,722.4,117.6,587.9,294.9,45.9,249.0,616,145,464
2204514-4,625.2,85.1,522.4,260.4,31.2,229.2,606,137,453
220453-4,306.0,71.0,228.0,132.0,28.0,104.0,240,56,178
220458-1,1018.6,159.5,822.8,588.4,86.6,501.8,998,156,829
220457-1,616.0,111.0,469.0,344.0,53.0,291.0,681,156,508
220451-3,440.0,203.0,219.0,184.0,84.0,100.0,597,294,290
220451-1,414.4,398.9,11.1,123.1,119.4,3.7,558,548,8
220452-2,342.6,318.1,17.9,80.9,79.6,1.3,343,329,12
220991-1,489.0,87.0,385.0,293.0,49.0,244.0,434,97,328
220992-2,1285.0,360.0,895.0,685.0,152.0,533.0,1137,434,689
220458-2,1185.0,153.0,996.0,559.0,74.0,485.0,1169,171,979
220457-5,172.0,7.0,157.0,136.0,3.0,133.0,220,18,195
2204513-4,490.0,41.0,438.0,191.0,20.0,171.0,381,34,335
2204514-1,1110.0,95.0,982.0,486.0,49.0,437.0,989,156,804
22055102,2153.0,258.0,1784.0,742.0,132.0,610.0,1174,172,990
22055101,1501.0,177.0,1282.0,689.0,89.0,600.0,989,90,890
22055110,1040.0,130.0,869.0,474.0,55.0,419.0,723,66,650
22055111,1911.0,217.0,1625.0,759.0,101.0,658.0,1151,164,978
2204510-2,566.0,157.0,396.0,220.0,56.0,164.0,538,161,371
220456-2,645.0,290.0,340.0,247.0,90.0,157.0,612,223,378
220454-4,453.0,251.0,193.0,170.0,74.0,96.0,460,263,192
220454-3,585.0,502.0,72.0,173.0,146.0,27.0,584,494,85
220457-3,702.0,88.0,590.0,366.0,38.0,328.0,833,141,679
220454-2,487.0,378.0,98.0,159.0,108.0,51.0,580,445,125
220455-4,586.0,68.0,490.0,318.0,49.0,269.0,708,104,593
220455-2,292.0,153.0,129.0,115.0,49.0,66.0,295,136,157
220455-1,357.0,131.0,214.0,141.0,39.0,102.0,389,145,233
220454-1,288.0,255.0,25.0,72.0,71.0,1.0,362,327,33
220455-3,451.0,243.0,193.0,136.0,62.0,74.0,459,234,211
220452-1,517.0,408.0,94.0,96.0,69.0,27.0,589,443,139
220451-2,501.0,452.0,41.0,151.0,124.0,27.0,549,476,66
2204510-5,309.0,93.0,204.0,116.0,33.0,83.0,277,93,179
220456-1,653.0,322.0,301.0,236.0,92.0,144.0,715,332,363
220456-3,145.0,31.0,111.0,42.0,8.0,34.0,170,51,115
220456-4,217.4,34.5,175.2,102.6,16.4,86.2,173,42,126
220457-4,688.0,65.0,602.0,353.0,39.0,314.0,724,72,641
220457-2,422.0,59.0,343.0,214.0,39.0,175.0,446,67,367
220458-5,470.0,71.0,385.0,258.0,27.0,231.0,485,98,375
220453-2,779.0,152.0,603.0,347.0,55.0,292.0,846,214,620
220453-1,557.0,149.0,389.0,226.0,55.0,171.0,663,183,476
220993-3,521.0,351.0,160.0,223.0,141.0,82.0,637,463,167
220991-3,113.0,34.0,76.0,59.0,17.0,42.0,187,56,125
220991-7,260.7,105.6,148.5,142.5,48.1,94.4,294,85,200
220993-4A,115.1,29.3,83.5,74.0,19.4,54.6,117,31,84
220992-3,262.0,222.8,37.5,107.8,83.3,24.5,308,298,9
220992-4,59.0,50.2,8.5,24.2,18.7,5.5,59,35,24
220992-1,577.0,556.0,16.0,207.0,195.0,12.0,675,664,7
220993-1,147.0,101.0,40.0,67.0,43.0,24.0,210,143,64
220993-2,288.2,167.0,112.1,125.4,58.5,67.0,286,214,69
220993-1B,31.3,27.5,2.6,8.7,7.1,1.7,27,15,11
220993-1A,194.7,170.5,16.4,54.3,43.9,10.3,230,219,10
220999-2,673.0,279.9,372.8,288.6,95.9,192.7,618,282,322
220997-4A,22.0,9.1,12.2,9.4,3.1,6.3,24,2,22
220997-4,770.0,445.0,307.0,350.0,180.0,170.0,641,438,200
220998-4,1245.0,262.0,957.0,628.0,98.0,530.0,1063,274,765
220997-1,813.0,334.0,447.0,423.0,136.0,287.0,838,370,465
220996-4,1242.0,382.0,817.0,686.0,187.0,499.0,1225,406,803
220996-3,241.0,23.0,213.0,146.0,12.0,134.0,209,18,188
220995-4,1167.0,188.0,956.0,629.0,108.0,521.0,954,182,762
220996-3A,239.0,53.0,171.0,151.0,29.0,122.0,251,77,166
220994-4A,249.0,146.0,97.0,129.0,69.0,60.0,212,138,73
2205512,1046.0,330.0,679.0,550.0,185.0,365.0,1076,349,702
2205513,872.0,398.0,444.0,439.0,184.0,255.0,959,373,573
220996-1,495.4,182.0,289.3,287.6,88.1,199.5,610,230,373
220997-2A,127.6,39.9,80.7,73.4,22.9,50.5,154,24,129
2205559,408.0,160.0,228.0,234.0,87.0,147.0,348,134,213
2205561,273.0,237.0,27.0,91.0,80.0,11.0,282,267,13
2205555,835.0,527.0,279.0,345.0,218.0,127.0,843,541,292
2205597A,464.0,114.0,325.0,153.0,34.0,119.0,459,121,335
2205560,507.0,255.0,227.0,230.0,103.0,127.0,550,266,272
2205553,475.0,376.0,85.0,191.0,155.0,36.0,486,342,139
2205554,446.0,424.0,10.0,134.0,127.0,7.0,613,599,13
2205556,712.0,669.0,27.0,253.0,244.0,9.0,761,713,46
2205558,326.0,312.0,11.0,85.0,80.0,5.0,363,353,10
2205563,326.0,250.0,60.0,124.0,96.0,28.0,330,266,57
2205515,381.0,348.0,25.0,164.0,157.0,7.0,375,355,20
220997-3,912.0,796.0,101.0,362.0,305.0,57.0,1096,1013,73
220996-2,277.0,54.0,209.0,149.0,25.0,124.0,300,62,233
220996-2A,74.0,38.0,34.0,27.0,6.0,21.0,77,47,30
220999-5,595.0,133.0,444.0,271.0,39.0,232.0,562,139,414
220998-4A,314.0,67.0,235.0,217.0,58.0,159.0,314,65,248
220997-1A,27.0,1.0,25.0,18.0,5.0,13.0,33,3,30
220994-1A,160.2,78.2,77.4,59.8,23.0,36.8,139,71,66
220994-1,244.8,63.8,173.6,97.2,19.0,78.2,215,65,146
220993-6,366.0,234.0,128.0,193.0,119.0,74.0,334,252,81
220993-9,53.0,53.0,0.0,42.0,40.0,2.0,48,47,1
220998-1,758.0,140.0,604.0,334.0,53.0,281.0,657,175,463
220999-4,455.0,96.0,347.0,266.0,52.0,214.0,415,92,311
2210121,551.0,68.0,476.0,299.0,28.0,271.0,647,252,386
2210116,483.0,157.0,315.0,222.0,48.0,174.0,662,249,400
2210111,366.0,89.0,275.0,182.0,40.0,142.0,313,117,186
221013,402.0,347.0,50.0,121.0,88.0,33.0,455,358,93
2210110,336.0,324.0,9.0,108.0,105.0,3.0,218,174,41
221019,530.0,429.0,93.0,133.0,103.0,30.0,537,428,102
2210120,418.0,404.0,11.0,139.0,131.0,8.0,406,388,17
2210119,429.0,170.0,249.0,166.0,58.0,108.0,422,176,236
2210118,415.0,374.0,36.0,113.0,103.0,10.0,482,460,21
2210115,406.0,222.0,176.0,136.0,49.0,87.0,550,207,333
2210117,376.0,173.0,192.0,165.0,65.0,100.0,321,197,118
2210113,372.0,156.0,204.0,146.0,31.0,115.0,302,185,112
2210114,348.0,221.0,114.0,117.0,71.0,46.0,368,264,104
221018,281.0,78.0,198.0,157.0,56.0,101.0,294,104,184
2210122,507.0,279.0,219.0,179.0,82.0,97.0,474,185,282
2210129,515.0,48.0,455.0,233.0,27.0,206.0,549,76,464
2210128,463.0,141.0,314.0,203.0,51.0,152.0,792,246,537
2210130,807.0,50.0,740.0,325.0,17.0,308.0,952,120,804
2210127,724.0,315.0,395.0,312.0,96.0,216.0,543,346,194
2210126,697.0,484.0,204.0,255.0,165.0,90.0,656,475,172
2210132,666.0,61.0,594.0,339.0,17.0,322.0,565,80,475
2210131,518.0,35.0,463.0,215.0,13.0,202.0,281,27,248
220994-5,452.0,67.0,376.0,221.0,44.0,177.0,358,106,241
2204725A,118.9,7.8,108.4,44.5,3.5,41.0,91,15,69
2204725,424.5,27.9,387.0,158.8,12.3,146.5,453,35,409
2204725B,111.5,7.3,101.7,41.7,3.2,38.5,135,14,120
220459-2,806.0,115.0,680.0,376.0,41.0,335.0,714,150,551
220459-1,640.0,243.0,384.0,287.0,114.0,173.0,598,296,292
2204512-3,717.0,645.0,59.0,173.0,157.0,16.0,911,834,75
2204511-2,672.0,306.0,360.0,254.0,76.0,178.0,748,333,403
2204511-1,652.0,277.0,366.0,266.0,84.0,182.0,700,251,438
2204512-1,376.0,361.0,14.0,122.0,115.0,7.0,499,475,24
2204512-2,326.0,289.0,35.0,97.0,82.0,15.0,384,332,48
220459-5,446.0,101.0,329.0,217.0,42.0,175.0,462,145,308
2204726,219.0,13.0,202.0,78.0,2.0,76.0,186,32,150
2204716,559.0,546.0,5.0,229.0,225.0,4.0,597,595,1
2204723,173.0,148.0,23.0,63.0,54.0,9.0,220,188,30
2204718,378.0,113.0,249.0,163.0,53.0,110.0,407,100,301
2204714,299.0,91.0,198.0,117.0,41.0,76.0,314,117,185
2204724,534.0,263.0,261.0,206.0,101.0,105.0,625,286,327
2204726A,152.0,7.0,144.0,68.0,9.0,59.0,172,21,146
2204715A,56.0,9.0,46.0,20.0,9.0,11.0,35,5,30
2204717,403.2,103.8,286.6,202.8,39.9,162.9,444,101,342
2204717A,101.8,26.2,72.4,51.2,10.1,41.1,131,29,99
2204721,533.0,233.0,289.0,224.0,97.0,127.0,571,213,345
2204719A,49.0,44.0,4.0,19.0,16.0,3.0,50,44,5
2204719,364.1,322.0,30.6,116.3,95.6,20.7,387,372,13
2204714B,111.9,99.0,9.4,35.7,29.4,6.3,104,37,67
221213-2,891.0,696.0,163.0,546.0,396.0,150.0,926,699,219
221254-1,410.0,66.0,341.0,194.0,42.0,152.0,414,91,319
220092-5A,217.9,36.4,175.4,103.2,26.6,76.6,564,162,393
220096-2A,198.0,11.0,184.0,90.0,7.0,83.0,186,35,143
220771,338.0,106.0,226.0,134.0,40.0,94.0,371,165,203
221253-2,320.8,208.4,112.3,171.7,116.8,54.9,331,233,91
221253-3,498.2,407.6,78.7,296.3,248.2,48.1,494,437,54
221256-3,233.3,39.2,185.6,165.2,40.2,125.0,195,61,129
221255-3,196.4,140.9,39.4,104.8,79.1,25.8,200,156,41
220097-3A,145.7,23.4,121.1,66.8,15.9,50.9,138,45,89
220097-3,203.3,32.6,168.9,93.2,22.1,71.1,193,63,124
220773,414.0,136.0,269.0,178.0,54.0,124.0,458,170,274
220772,196.0,153.0,38.0,99.0,82.0,17.0,245,206,38
220098-2B,225.0,10.0,213.0,81.0,8.0,73.0,167,35,126
220974-2,714.0,391.0,302.0,226.0,133.0,93.0,833,490,326
2207716B,594.0,225.0,365.0,270.0,124.0,146.0,660,294,355
220099-5C,170.4,56.7,111.4,88.8,38.7,50.2,334,156,170
220099-1C,428.9,342.3,71.8,292.0,241.1,50.9,609,404,198
220099-3A,433.8,44.9,375.2,196.1,39.0,157.1,301,63,235
220098-3A,655.0,43.4,605.5,316.7,29.2,287.4,553,81,455
220098-2A,406.0,37.0,358.0,176.0,31.0,145.0,355,74,269
220974-13,320.0,11.0,300.0,119.0,9.0,110.0,285,19,255
220099-6B,82.8,25.2,54.5,45.9,15.9,30.0,196,91,100
220099-6A,38.3,11.6,25.2,21.2,7.3,13.9,90,42,46
2200910-5C,262.5,160.4,95.2,125.0,77.3,47.8,233,209,22
220974-7,634.0,45.0,576.0,139.0,18.0,121.0,590,74,499
220974-9,142.0,19.0,122.0,74.0,13.0,61.0,148,30,116
220974-10,146.0,89.0,53.0,76.0,54.0,22.0,179,126,49
220974-4,385.0,141.0,240.0,161.0,57.0,104.0,421,181,236
220975-6,205.5,47.1,156.3,71.1,22.3,48.8,183,39,144
220975-1,291.5,66.9,221.7,100.9,31.7,69.2,288,91,193
220974-12A,286.0,75.0,210.0,77.0,21.0,56.0,262,83,172
220974-11,302.0,271.0,26.0,144.0,136.0,8.0,345,331,14
220973-1,650.0,69.0,579.0,200.0,45.0,155.0,612,116,481
220975-2,764.0,93.0,661.0,289.0,40.0,249.0,697,106,581
220975-8,307.0,78.0,218.0,127.0,27.0,100.0,314,77,229
220971-6,387.8,35.4,343.9,128.3,14.2,114.1,346,49,289
220971-26,326.2,37.6,280.1,91.7,14.8,76.9,352,62,283
220973-4,525.0,146.0,365.0,211.0,74.0,137.0,542,195,341
220391030,432.0,41.0,388.0,154.0,17.0,137.0,380,61,306
220971-26A,302.0,57.0,239.0,161.0,39.0,122.0,314,65,241
220391031,324.0,119.0,196.0,107.0,39.0,68.0,343,131,205
220971-20,411.0,268.0,134.0,137.0,90.0,47.0,495,301,191
220971-19,284.0,121.0,162.0,98.0,52.0,46.0,298,131,165
220971-16,439.0,283.0,148.0,162.0,110.0,52.0,588,352,230
220971-4,310.0,272.0,35.0,120.0,106.0,14.0,453,397,52
220971-5,309.0,138.0,164.0,146.0,89.0,57.0,323,179,143
220971-2,392.0,286.0,103.0,211.0,162.0,49.0,476,382,93
220971-1,288.0,265.0,13.0,111.0,106.0,5.0,400,382,12
220971-4A,123.0,110.0,11.0,56.0,48.0,8.0,131,116,15
220971-23,758.0,408.0,331.0,283.0,186.0,97.0,837,461,364
220971-3,438.0,172.0,258.0,170.0,77.0,93.0,362,155,206
220971-3A,621.0,290.0,317.0,214.0,104.0,110.0,508,271,235
