GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag
49035z2136,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z3311,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z4804,0,0,0,6.0,5.0,1.0,6.0,5.0,1.0,6.0,5.0,1.0,6.0,5.0,1.0
49035z8100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8331,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8341,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8450,0,0,0,0.5,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.2,0.5,0.2,0.3
49035z8451,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8452,0,0,0,5.7,2.2,3.2,5.6,2.1,3.2,5.7,2.2,1.9,5.5,2.0,2.9
49035z8462,0,0,0,0.9,0.3,0.5,0.9,0.3,0.5,0.9,0.3,0.3,0.9,0.3,0.5
49035z8466,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490352050.1,240,131,107,337.4,198.1,115.9,334.8,179.1,128.1,348.7,190.3,89.1,331.4,152.3,118.5
490352050.2,4,4,0,4.0,2.5,1.3,4.0,2.4,1.3,4.0,2.6,0.8,4.0,2.3,1.3
490352222.1,357,225,119,444.6,274.8,143.4,436.2,259.0,143.7,446.1,257.2,104.9,438.1,229.7,141.2
490352222.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490352594.1,89,53,35,90.1,58.8,28.2,87.7,55.7,26.4,91.2,57.9,18.1,85.8,46.9,26.3
490352594.2,128,74,49,156.7,102.3,49.0,152.6,96.9,46.0,158.6,100.8,31.5,149.3,81.6,45.8
490352684.1,243,147,89,276.9,147.0,118.8,269.1,137.0,114.3,279.5,156.3,57.5,263.5,121.4,118.8
490352684.2,30,13,17,30.3,16.1,13.0,29.5,15.0,12.5,30.6,17.1,6.3,28.8,13.3,13.0
490352819.1,109,63,44,154.5,91.0,57.2,153.1,84.0,60.2,155.7,88.1,30.1,149.8,72.3,56.4
490352819.2,30,18,12,28.8,19.0,9.1,28.7,17.3,9.6,29.3,19.2,5.1,28.6,16.0,9.7
490352819.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490353266.1,567,214,341,616.0,210.6,374.5,611.8,192.0,395.1,611.1,196.8,220.0,602.7,174.8,378.1
490353266.2,5,2,3,4.1,1.8,2.2,4.0,1.6,2.2,4.0,1.5,1.4,3.9,1.4,2.0
490353331.1,11,3,7,16.2,3.8,12.4,16.2,1.9,13.3,16.2,3.8,11.4,16.2,1.0,13.3
490353331.2,5,2,3,14.7,4.7,9.0,14.5,4.2,9.7,14.7,4.2,7.8,14.2,4.0,8.7
490353331.3,9,3,6,26.0,8.4,15.9,25.7,7.5,17.2,26.1,7.5,13.8,25.1,7.2,15.3
490354537.1,67,31,36,250.5,122.6,115.1,247.3,116.2,121.9,255.1,110.1,85.2,241.2,96.9,115.8
490354537.2,56,35,20,159.0,58.0,92.9,156.2,55.6,92.0,158.6,58.9,51.7,154.7,53.2,83.3
490354549.1,2,1,1,1.9,0.9,1.0,1.9,0.9,1.0,1.9,0.9,0.6,1.8,0.7,0.9
490354549.2,165,69,92,147.3,70.1,74.0,146.3,67.5,74.3,148.3,68.1,46.3,140.1,55.7,71.4
490354657.1,477,227,240,403.3,172.1,220.3,393.1,166.3,209.4,405.9,172.8,148.4,391.8,145.1,211.3
490354657.2,6,3,3,4.8,1.6,3.0,4.7,1.3,3.1,4.8,1.5,1.7,4.7,1.4,2.9
490354703.1,18,7,11,16.1,5.6,9.8,15.9,5.4,9.9,16.1,5.2,6.8,15.7,4.6,9.5
490354703.2,183,67,112,191.8,74.4,111.2,193.5,59.3,124.0,194.7,66.6,75.4,189.3,55.6,119.3
490354705.1,122,51,66,126.0,63.0,57.0,125.0,55.0,56.0,125.0,55.0,35.0,126.0,42.0,59.0
490354705.2,120,50,65,121.0,33.0,81.0,122.0,31.0,84.0,123.0,32.0,43.0,121.0,23.0,84.0
490354713.1,159,77,80,175.2,80.1,84.7,168.9,71.6,86.2,174.6,79.1,48.7,170.2,69.2,79.1
490354713.2,2,1,1,3.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,3.0
490354726.1,276,110,153,328.0,120.0,201.0,327.0,108.0,209.0,329.0,100.0,117.0,314.0,93.0,187.0
490354726.2,2,1,1,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
490354726.3,53,21,29,64.3,17.0,41.6,62.5,18.0,38.8,61.5,18.0,28.4,63.4,16.1,39.7
490354744.1,53,20,31,40.2,7.9,30.3,40.2,6.0,30.8,40.2,6.0,18.9,39.2,4.5,31.3
490354744.2,5,2,3,5.3,2.0,3.1,5.3,1.7,3.3,5.3,1.7,2.3,5.2,1.3,3.1
490354744.3,27,10,16,28.8,9.3,18.0,29.6,8.0,20.8,29.3,6.4,14.7,29.4,8.4,17.8
490354744.4,15,6,8,20.0,8.0,12.0,20.0,9.0,10.0,20.0,10.0,6.0,19.0,6.0,11.0
490354744.5,94,36,55,94.0,32.0,56.0,91.0,29.0,55.0,94.0,34.0,40.0,92.0,27.0,53.0
490354744.6,3,1,2,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0
49035z3330A,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z3330B,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8461A,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035z8461B,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49037ATH03,361,286,74,266.4,200.9,52.8,262.6,196.1,56.7,264.7,199.4,33.2,263.5,194.3,44.9
49037BLF01,334,278,53,536.1,394.3,111.7,527.1,395.4,96.5,541.1,413.6,73.2,527.1,392.4,77.4
49037BNE18,339,34,301,425.8,25.7,376.7,432.8,16.7,404.0,425.8,22.7,323.9,417.7,20.8,357.3
49037BNW10,429,89,336,477.2,48.5,404.1,477.2,49.4,418.9,476.2,51.4,345.9,471.3,59.3,374.4
49037BSE17,402,81,315,492.0,51.0,423.0,490.0,46.0,432.0,486.0,48.0,359.0,483.0,54.0,394.0
49037BSW11,270,50,212,218.0,15.0,191.0,219.0,19.0,196.0,222.0,22.0,161.0,217.0,18.0,177.0
49037CPT04,19,3,13,130.0,15.0,100.0,132.0,18.0,110.0,132.0,13.0,107.0,125.0,14.0,89.0
49037HCR15,14,4,9,9.0,2.0,7.0,9.0,3.0,6.0,9.0,2.0,7.0,9.0,2.0,6.0
49037LSL06,130,39,84,173.8,46.3,119.9,174.7,41.5,120.9,173.8,39.7,106.7,172.8,40.6,109.5
49037MCK02,384,330,53,386.0,242.2,116.9,382.2,240.1,124.3,394.9,276.6,71.5,378.6,250.0,87.5
49037MOC19,330,40,277,296.6,31.7,255.9,293.6,16.9,262.9,295.6,28.8,202.4,291.6,27.8,237.1
49037MON08,172,33,135,582.4,77.0,475.1,582.4,72.7,483.2,584.3,77.7,404.6,575.4,79.7,454.6
49037MOS09,405,76,319,131.4,22.5,105.6,131.4,18.5,108.7,131.4,15.6,100.0,130.3,19.6,98.5
49037MXH12,162,135,26,145.3,91.4,45.1,143.3,87.8,48.7,145.3,96.3,30.4,142.5,97.3,26.7
49037NMT14,191,140,51,200.0,138.0,49.0,200.0,145.0,42.0,192.0,138.0,38.0,197.0,142.0,39.0
49037OLJ13,495,418,72,486.6,345.5,117.9,477.7,355.2,102.3,481.7,352.7,81.6,485.5,359.7,93.3
49037RED16,197,157,40,184.4,133.6,42.6,184.1,139.3,36.4,187.2,151.4,18.0,183.8,136.3,26.3
49037SPV07,190,76,109,256.9,74.2,171.6,255.9,64.2,172.6,257.9,67.2,165.5,250.8,62.2,161.5
49037UCL05,135,21,106,16.0,0.0,15.0,16.0,1.0,15.0,16.0,1.0,12.0,16.0,1.0,13.0
49037WHM20,33,32,1,27.0,20.0,7.0,27.0,21.0,6.0,30.0,25.0,4.0,27.0,18.0,6.0
49039AXT01,104,21,79,145.9,18.1,124.2,145.3,19.6,123.2,145.9,13.1,106.5,143.9,17.6,118.8
49039CHE01,25,6,17,115.5,13.8,94.5,112.9,12.8,95.0,114.4,11.2,76.6,111.4,8.2,91.4
49039IND01,108,21,68,176.4,20.5,148.2,176.8,19.8,151.3,178.1,18.8,121.8,172.4,23.5,130.1
49039MIL01,59,14,35,69.9,8.1,58.7,70.0,7.8,59.9,70.6,7.4,48.3,68.3,9.3,51.6
49039UNA01,0,0,0,2.7,0.3,2.3,2.7,0.3,2.3,2.7,0.2,1.9,2.6,0.3,2.2
49039CEN01M,412,61,335,494.0,49.0,434.0,490.0,42.0,437.0,491.0,35.0,385.0,482.0,47.0,408.0
49039CEN01U,42,6,34,45.4,6.7,37.4,45.3,4.3,38.9,45.3,4.7,33.5,44.7,3.8,36.8
49039EPH01M,271,45,216,222.6,29.0,183.5,223.2,29.0,185.2,222.2,27.2,133.6,216.3,28.9,167.1
49039EPH01U,35,6,28,72.2,7.3,61.2,70.0,6.7,60.5,71.0,5.7,50.7,69.8,5.1,58.6
49039EPH02M,252,42,201,207.3,27.0,170.8,207.9,27.0,172.5,207.0,25.4,124.3,201.4,27.0,155.5
49039EPH03M,637,106,507,686.5,70.9,589.0,672.7,79.9,574.3,679.4,85.9,395.8,661.6,82.1,527.5
49039EPH04M,342,57,272,592.6,50.2,517.5,579.1,56.2,506.9,585.3,56.5,359.0,570.6,55.0,470.7
49039EPH04U,28,5,22,82.2,7.0,72.1,79.0,6.3,70.2,80.3,5.1,60.7,79.7,5.7,68.3
49039EPH3UA,2,0,2,5.7,0.5,5.0,5.5,0.4,4.9,5.6,0.4,4.2,5.6,0.4,4.8
49039EPH3UB,1,0,1,3.8,0.3,3.4,3.7,0.3,3.3,3.7,0.2,2.8,3.7,0.3,3.2
49039FAY01M,75,5,69,87.9,0.8,83.0,86.2,2.4,79.7,87.9,3.3,65.1,87.1,5.7,74.9
49039FAY01U,36,3,33,42.4,4.2,36.6,42.2,3.2,36.9,42.3,3.4,30.7,41.7,3.6,34.0
49039FRV01M,276,43,216,318.2,16.6,294.5,311.7,24.9,269.6,313.5,17.2,210.4,304.6,27.3,261.9
49039FRV01U,156,24,122,181.7,21.1,152.6,182.0,20.4,155.7,183.4,19.3,125.4,177.5,24.2,134.0
49039FRV02M,190,29,149,218.8,11.4,202.5,214.3,17.1,185.4,215.5,11.8,144.6,209.4,18.7,180.1
49039FRV02U,83,13,65,96.7,11.2,81.3,96.9,10.8,82.9,97.6,10.3,66.7,94.5,12.9,71.3
49039FTG01M,386,64,291,427.0,32.2,382.6,422.9,33.2,371.6,435.9,37.2,303.3,412.9,40.1,328.6
49039FTG01U,30,5,23,27.5,3.1,22.7,27.0,2.9,22.9,27.3,2.5,18.3,26.6,2.0,21.9
49039GUN01M,531,94,421,600.2,46.7,531.8,581.7,39.5,522.1,599.4,48.3,423.0,573.6,50.0,484.2
49039GUN01U,4,1,3,11.5,2.1,9.1,11.6,1.4,9.6,11.4,1.4,8.1,11.2,1.2,8.7
49039GUN02M,128,23,101,144.8,11.3,128.2,140.3,9.5,125.9,144.6,11.7,102.0,138.3,12.0,116.8
49039GUN02U,6,1,5,15.5,2.8,12.3,15.7,1.8,13.0,15.4,1.8,11.0,15.1,1.6,11.8
49039GUN03M,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49039GUN03U,4,1,3,10.8,1.9,8.5,10.9,1.3,9.0,10.7,1.3,7.7,10.5,1.1,8.2
49039MAN01M,533,70,425,586.3,49.4,512.2,584.7,47.0,517.8,591.1,38.2,383.2,575.2,60.5,455.7
49039MAN01U,10,1,8,7.1,0.4,6.5,7.1,0.5,6.4,7.1,0.4,4.9,7.1,0.6,6.0
49039MAN02M,333,44,266,376.5,26.0,330.2,378.0,31.2,334.4,380.8,25.0,246.2,370.0,32.4,298.2
49039MAN03M,452,60,360,517.8,30.5,455.3,521.9,43.7,461.6,524.7,34.7,338.7,509.5,38.9,415.1
49039MAN03U,34,5,27,24.3,1.4,22.0,24.3,1.8,21.6,24.3,1.6,16.7,24.1,2.2,20.5
49039MAN2UA,31,4,25,22.7,1.2,20.7,22.7,1.6,20.3,22.7,1.4,15.6,22.5,2.0,19.3
49039MAN2UB,10,1,8,7.6,0.5,6.9,7.6,0.6,6.8,7.6,0.5,5.2,7.5,0.7,6.3
49039MAY01M,223,50,166,242.7,30.5,203.1,240.7,37.3,195.3,241.7,32.3,144.9,233.6,37.3,183.0
49039MAY01U,43,10,32,48.5,8.7,38.4,49.0,5.8,40.7,48.3,5.8,34.5,47.4,5.1,36.8
49039MOR01M,294,55,226,298.6,22.8,264.4,296.8,35.5,252.4,297.4,31.2,201.9,293.8,33.7,237.3
49039MOR01U,43,8,33,49.5,4.3,44.3,49.0,4.8,44.3,47.6,3.3,28.1,46.7,4.3,36.7
49039MOR02M,196,37,150,197.3,15.1,174.6,196.1,23.4,166.7,196.5,20.6,133.4,194.1,22.2,156.8
49039MOR02U,49,9,38,55.6,4.8,49.7,55.0,5.4,49.6,53.5,3.8,31.6,52.4,4.8,41.2
49039MTP01M,423,128,275,486.7,65.5,394.0,475.8,78.2,373.1,480.7,80.4,320.2,473.4,64.5,361.2
49039MTP01U,85,26,55,116.4,6.9,95.3,116.2,10.5,103.3,118.4,9.0,70.8,114.0,8.2,87.7
49039MTP02M,302,86,194,327.2,52.7,256.8,322.0,62.4,245.9,327.6,58.0,196.4,314.4,53.1,229.8
49039MTP02U,53,15,34,76.5,4.0,67.0,76.1,4.0,69.3,76.5,3.2,52.7,75.7,6.7,62.6
49039MTP03M,384,85,282,426.5,68.7,334.7,419.7,81.3,320.5,427.1,75.5,256.0,409.7,69.3,299.6
49039MTP03U,125,27,92,181.0,9.6,161.3,180.6,12.6,163.9,181.0,11.7,116.5,176.1,13.6,146.4
49039SPR01M,407,106,270,463.3,82.9,358.5,461.3,85.9,360.5,461.3,93.8,273.6,448.3,80.9,332.5
49039SPR01U,119,31,79,148.9,18.4,117.0,145.4,19.6,118.1,148.7,15.5,85.3,142.1,14.2,106.2
49039STR01M,85,14,68,111.8,11.9,94.9,112.8,11.9,93.0,111.8,9.9,94.9,106.8,13.8,82.1
49039STR01U,100,16,80,116.5,14.6,98.2,117.2,11.5,100.4,116.2,11.0,81.7,114.5,11.5,92.8
49039WAL01M,168,37,120,153.0,25.0,125.0,155.0,28.0,125.0,155.0,25.0,101.0,153.0,26.0,117.0
49039WAL01U,46,10,33,27.0,3.2,22.1,26.4,3.0,22.2,26.8,2.6,17.9,26.1,1.9,21.4
49041AN01,368,71,283,411.6,29.1,364.4,408.6,24.1,372.4,417.6,27.1,336.3,403.6,19.1,358.4
49041AU02,346,56,281,355.2,34.1,309.1,355.2,22.1,323.0,353.9,24.0,292.1,352.0,26.5,307.2
49041AU03,202,32,164,207.8,19.9,180.9,207.8,12.9,189.0,207.1,14.0,170.9,206.0,15.5,179.8
49041CV04,293,43,248,327.6,28.8,287.9,326.6,23.8,295.8,329.6,16.9,263.1,322.6,19.9,288.9
49041EL05,418,99,294,449.0,73.0,347.0,452.0,57.0,370.0,453.0,47.0,349.0,446.0,46.0,356.0
49041GL06,301,34,261,325.0,22.0,291.0,318.0,15.0,299.0,326.0,14.0,271.0,316.0,13.0,288.0
49041JO07,243,32,203,261.0,25.0,222.0,262.0,23.0,228.0,263.0,18.0,208.0,259.0,24.0,211.0
49041KO17,143,27,109,140.0,14.0,123.0,137.0,14.0,120.0,140.0,14.0,94.0,135.0,14.0,115.0
49041MO08,598,84,484,708.0,63.0,613.0,712.0,56.0,638.0,726.0,39.0,579.0,706.0,52.0,615.0
49041MO09,575,108,447,657.0,95.0,531.0,653.0,95.0,532.0,660.0,82.0,501.0,645.0,80.0,524.0
49041RE10,367,66,296,373.0,36.0,323.0,372.0,37.0,328.0,372.0,24.0,298.0,364.0,38.0,306.0
49041RF11,305,64,229,324.2,37.4,264.5,326.0,32.1,279.7,329.6,28.5,249.4,323.3,31.2,260.1
49041RF12,281,42,233,256.0,25.1,226.0,254.6,27.9,217.7,254.6,22.3,196.7,253.9,20.9,211.4
49041RF13,356,45,304,416.8,48.0,355.1,419.6,46.8,357.9,421.2,41.7,323.4,415.4,38.1,337.7
49041RF19,264,43,216,250.1,30.2,209.1,247.6,29.3,207.7,254.4,23.2,192.3,246.6,24.0,201.1
49041RF20,179,35,142,165.3,21.7,132.4,162.5,21.7,133.0,170.3,18.9,127.4,162.5,17.3,126.3
49041RF21,221,32,180,196.2,23.7,163.9,202.0,23.1,172.6,202.0,26.5,152.4,198.5,19.6,155.2
49041RF22,380,56,310,373.0,36.0,330.0,372.0,32.0,325.0,380.0,29.0,276.0,369.0,32.0,321.0
49041RF23,408,58,342,475.8,35.6,420.5,480.0,34.9,430.3,477.4,30.5,359.6,471.7,35.8,400.9
49041RF24,448,72,367,557.3,59.3,483.1,552.5,60.3,469.9,565.2,46.4,420.5,550.7,51.1,466.9
49041SA14,253,51,191,286.0,28.0,239.0,286.0,26.0,251.0,292.0,23.0,250.0,281.0,26.0,227.0
49041SA15,405,89,303,415.5,58.6,336.2,415.5,57.8,343.3,416.1,37.9,309.9,405.8,55.2,324.6
49041SA25,229,58,165,259.5,34.4,216.8,259.5,35.2,217.7,257.9,22.1,209.1,252.2,28.8,209.4
49041SI16,224,34,176,201.0,12.0,177.0,201.0,14.0,180.0,205.0,11.0,160.0,201.0,12.0,167.0
49041VE18,201,28,166,180.0,13.0,159.0,181.0,15.0,157.0,180.0,14.0,151.0,178.0,13.0,158.0
49043BIT34,500,339,152,681.9,391.7,268.3,670.4,392.7,247.5,683.0,436.7,178.2,659.0,369.9,226.4
49043CON20,183,53,127,192.0,45.0,138.9,189.7,39.0,143.2,192.9,35.4,119.8,187.4,38.1,132.1
49043COS19,366,105,252,384.7,90.4,277.8,380.1,78.5,286.4,386.7,71.3,239.5,375.5,76.5,264.0
49043DVN01,349,250,96,352.4,211.4,132.9,353.4,216.2,121.9,370.4,240.4,102.6,335.2,195.0,106.9
49043DVS31,503,351,148,600.9,317.9,257.3,592.0,293.0,257.3,611.9,347.6,203.6,580.1,284.1,246.3
49043ECH24,36,13,21,56.8,4.9,51.2,54.9,6.3,48.2,54.8,6.0,36.5,53.3,6.7,44.2
49043FRA28,483,154,317,634.5,159.9,454.5,629.1,160.9,452.2,645.0,160.9,363.5,615.0,152.7,420.8
49043HEE38,803,546,251,830.4,522.0,281.0,812.3,486.0,271.0,837.4,543.0,213.9,796.4,465.7,264.8
49043HEN25,440,68,368,467.9,65.8,392.7,464.8,57.2,395.9,467.8,55.6,312.1,456.4,59.9,370.7
49043HEW23,204,117,76,336.6,191.9,127.9,327.6,182.9,122.8,338.6,195.1,99.5,324.4,164.1,127.9
49043HOY18,387,100,276,468.9,93.7,363.0,466.9,94.4,357.3,464.1,85.4,287.3,459.9,78.6,352.8
49043JEE37,346,231,112,647.3,339.1,294.7,641.1,332.1,275.2,657.4,355.3,197.5,618.7,295.5,278.7
49043JEW27,920,486,411,512.0,257.0,240.0,504.0,236.0,239.0,513.0,260.0,178.0,490.0,227.0,230.0
49043KAE29,376,167,200,478.5,168.3,289.4,475.4,152.3,293.6,482.0,146.6,238.6,467.1,157.1,265.0
49043KAW12,449,186,255,521.2,159.1,343.6,520.4,153.0,341.8,524.1,139.7,273.1,513.1,160.8,310.1
49043MAR13,306,92,203,384.9,134.1,232.9,382.0,114.0,242.1,388.9,115.4,195.9,374.6,104.1,233.1
49043MOH40,290,197,91,645.0,339.0,287.0,632.0,319.0,268.0,650.0,349.0,206.0,630.0,311.0,274.0
49043OAK14,696,257,421,823.8,232.2,559.0,814.9,225.4,547.1,826.7,228.2,428.7,811.0,211.5,533.3
49043OTN32,255,200,51,323.0,201.0,108.0,321.0,208.0,92.0,328.0,219.0,74.0,313.0,185.0,96.0
49043OTS02,198,157,33,185.0,141.0,38.0,178.0,137.0,29.0,189.0,148.0,28.0,179.0,131.0,32.0
49043PAW07,712,424,277,1050.8,573.7,434.5,1038.6,522.9,446.9,1068.5,607.3,331.6,1008.9,507.9,409.4
49043PBN39,338,231,105,497.2,302.5,174.8,481.0,284.1,166.2,495.7,316.9,125.9,478.6,272.1,166.0
49043PBS09,710,461,240,1016.0,565.3,417.2,992.0,546.4,381.2,1025.7,624.6,275.1,976.3,501.2,392.5
49043PBW41,431,278,144,364.9,206.3,145.0,354.0,197.5,134.6,365.5,224.5,101.1,350.1,185.7,135.4
49043PEO15,208,51,150,378.5,103.3,257.8,371.5,95.1,258.8,381.6,109.9,212.8,362.4,84.7,248.7
49043PMN35,589,346,237,685.0,331.1,338.0,670.1,317.2,308.2,678.0,365.9,240.6,651.2,310.2,301.2
49043PMS05,342,245,91,385.0,253.0,116.0,381.0,240.0,112.0,396.0,272.0,91.0,375.0,233.0,111.0
49043PRO03,189,142,44,260.6,184.6,67.1,261.6,167.8,66.1,265.6,185.6,49.4,247.8,156.0,71.1
49043QUM06,606,437,156,673.0,423.0,233.0,664.0,419.0,219.0,676.0,452.0,152.0,635.0,366.0,212.0
49043RAP26,536,359,173,637.4,394.9,224.9,626.8,356.7,225.5,644.3,414.5,167.2,613.1,351.5,210.9
49043RRS36,151,95,53,241.6,125.5,113.9,234.3,112.4,108.8,240.9,134.3,73.7,228.5,112.4,106.6
49043SIC08,568,321,231,730.8,385.0,318.6,729.6,376.8,307.0,740.4,411.2,231.6,706.5,352.4,283.0
49043SID33,317,253,60,348.0,263.0,67.0,342.0,252.0,66.0,352.0,270.0,46.0,336.0,237.0,66.0
49043SIS16,546,384,154,577.6,357.1,209.1,567.2,332.3,201.5,577.7,370.5,151.8,551.9,327.5,187.1
49043SNM42,371,246,121,459.0,274.0,170.0,453.0,260.0,160.0,466.0,296.0,115.0,449.0,252.0,155.0
49043SPE30,593,457,122,704.0,491.0,182.0,701.0,458.0,183.0,713.0,486.0,139.0,686.0,416.0,182.0
49043SPH21,152,38,105,177.2,33.6,138.5,177.1,28.1,144.6,173.6,25.1,123.3,174.9,29.9,137.6
49043SPW10,233,167,60,271.0,200.0,64.0,271.0,196.0,67.0,277.0,191.0,59.0,263.0,176.0,62.0
49043THC04,356,233,118,391.7,233.9,136.3,385.1,221.7,139.0,393.7,247.8,102.1,376.6,212.6,119.7
49043UPT22,66,8,56,66.5,12.6,52.0,66.5,10.4,54.4,65.1,9.3,46.5,65.6,11.2,51.7
49043WAN17,469,228,230,737.4,309.7,399.4,728.4,270.7,416.2,747.6,285.2,352.5,718.1,260.5,390.0
49043WOO11,236,59,168,280.2,73.7,197.9,283.3,60.8,211.5,285.3,64.9,169.6,272.4,55.8,200.1
49045DU01,134,45,87,95.0,19.0,71.0,96.0,18.0,76.0,94.0,20.0,60.0,93.0,13.0,73.0
49045DU02,118,42,70,51.0,16.0,33.0,51.0,14.0,33.0,52.0,15.0,30.0,51.0,11.0,34.0
49045ER01,534,123,389,664.4,125.1,507.5,656.1,97.7,518.4,671.4,89.3,367.7,648.3,92.2,478.1
49045ER02,242,73,158,398.3,86.5,282.3,393.1,79.4,297.3,404.3,75.3,235.0,389.7,73.6,275.5
49045GR01,402,97,293,639.0,102.0,491.0,626.0,80.0,517.0,639.0,69.0,418.0,631.0,81.0,456.0
49045GR02,558,121,419,710.0,110.3,561.6,701.7,110.4,564.9,719.2,86.1,422.7,698.4,100.2,527.6
49045GR03,657,155,486,1298.0,160.0,1068.0,1294.0,184.0,1061.0,1312.0,159.0,820.0,1271.0,148.0,1006.0
49045GR04,496,125,358,605.0,117.0,446.0,593.0,107.0,455.0,612.0,98.0,396.0,593.0,108.0,413.0
49045GR05,540,155,375,631.0,141.0,461.0,629.0,130.0,467.0,635.0,109.0,377.0,619.0,106.0,440.0
49045IB01,31,10,18,32.0,1.0,30.0,31.0,2.0,28.0,31.0,1.0,25.0,32.0,4.0,27.0
49045LI01,176,56,120,280.0,70.4,192.2,280.5,66.7,195.9,285.0,64.6,157.2,276.2,59.5,184.2
49045LP01,232,91,114,294.0,72.0,200.0,298.0,70.0,210.0,299.0,60.0,156.0,291.0,74.0,180.0
49045LP02,169,46,101,213.0,28.0,155.0,222.0,20.0,188.0,225.0,17.0,119.0,220.0,22.0,161.0
49045OP01,32,15,13,19.0,4.0,14.0,19.0,3.0,14.0,18.0,3.0,14.0,18.0,2.0,12.0
49045RV01,229,66,150,247.6,47.1,188.0,244.5,41.8,187.0,246.6,33.8,146.4,241.1,41.8,178.1
49045SP01,988,340,624,1669.9,406.4,1188.8,1659.3,381.7,1196.3,1677.8,352.9,753.2,1652.0,325.1,1151.0
49045SP02,427,136,281,483.8,153.5,308.2,473.3,141.2,310.7,478.9,130.2,220.4,469.7,124.0,297.1
49045SP04,711,262,423,979.3,277.2,641.0,969.4,274.1,657.0,985.3,242.0,412.4,957.3,221.9,618.9
49045SP05,144,41,96,485.0,126.0,336.0,481.0,105.0,357.0,489.0,107.0,208.0,476.0,94.0,323.0
49045ST01,207,82,122,204.0,68.0,127.0,204.0,57.0,134.0,202.0,48.0,91.0,203.0,58.0,119.0
49045TE01,45,16,29,54.0,6.0,44.0,54.0,4.0,46.0,54.0,9.0,38.0,54.0,3.0,44.0
49045TO01,401,128,265,395.0,101.0,270.0,389.0,102.0,272.0,398.0,102.0,212.0,389.0,83.0,259.0
49045TO02,446,198,239,348.5,134.2,198.6,339.8,121.1,191.7,349.4,115.9,146.4,340.6,107.2,183.0
49045TO03,334,117,213,393.0,122.0,261.0,388.0,120.0,250.0,396.0,121.0,178.0,379.0,114.0,246.0
49045TO04,526,235,277,683.5,190.8,456.4,666.2,170.9,448.3,693.6,178.1,364.6,677.4,167.8,427.0
49045TO05,350,168,171,347.0,147.0,175.0,337.0,123.0,193.0,348.0,113.0,159.0,337.0,109.0,176.0
49045TO06,319,138,168,340.0,107.0,212.0,339.0,89.0,233.0,343.0,96.0,156.0,339.0,84.0,209.0
49045TO07,395,159,225,340.0,112.0,204.0,335.0,103.0,212.0,340.0,103.0,155.0,332.0,102.0,179.0
49045TO08,431,173,249,420.0,136.0,260.0,418.0,128.0,262.0,422.0,116.0,211.0,416.0,106.0,251.0
49045TO09,658,221,418,674.8,195.0,435.3,668.4,189.5,446.1,681.9,168.2,325.5,663.5,149.7,412.3
49045TO10,506,178,310,527.1,140.6,359.0,520.9,131.8,354.6,527.9,127.3,238.8,520.9,118.5,341.4
49045TO11,724,207,499,749.0,173.6,529.8,739.5,168.3,531.1,761.0,133.4,341.8,737.8,150.5,491.8
49045TO12,346,113,225,407.1,119.4,267.7,408.7,98.8,283.3,413.2,77.5,216.7,406.7,89.8,267.4
49045TO14,416,152,255,570.0,162.0,369.0,564.0,136.0,381.0,576.0,127.0,267.0,560.0,120.0,345.0
