GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
36061558,733,645,24,11,0,16,36,1,29,1,48,1,554,488,21,6,0,9,29,1,26,1,32,1,874.5,600.4,86.2,174.9,0.0,0.0,13.0,0.0,86.2,0.0,13.0,0.0
36061559,1026,704,48,152,0,26,96,0,96,12,107,1,865,595,43,126,0,14,87,0,83,9,93,1,920.1,543.2,20.7,205.6,0.0,50.7,99.8,0.0,20.7,0.0,150.5,150.0
36061560,1243,867,118,180,2,30,46,0,160,7,65,2,1118,778,111,164,2,22,41,0,150,7,53,2,1032.0,488.0,13.0,261.0,0.0,0.0,270.0,0.0,13.0,0.0,270.0,0.0
36061561,1270,849,157,185,1,34,44,0,205,12,62,1,1080,712,139,162,1,28,38,0,181,11,49,1,1209.8,923.8,46.3,70.6,0.0,93.4,75.8,0.0,125.8,85.8,89.3,0.0
36061562,1728,508,346,729,7,41,96,1,497,31,121,3,1444,463,281,593,3,32,71,1,406,23,89,3,1797.1,231.5,376.3,1103.5,0.0,20.4,65.4,0.0,721.3,13.9,72.9,0.0
36061563,662,396,108,117,0,17,24,0,138,4,28,0,582,342,101,102,0,14,23,0,125,4,24,0,655.9,371.5,0.7,206.5,0.0,39.6,37.6,0.0,27.7,27.1,52.1,0.0
36061564,837,382,148,265,0,22,20,0,209,10,31,0,666,313,114,208,0,16,15,0,157,6,22,0,1005.2,574.2,100.7,101.4,0.0,159.6,69.2,0.0,230.2,143.2,98.7,0.0
36061565,1400,675,213,414,2,47,49,0,325,32,71,1,1144,558,184,337,1,28,36,0,266,22,44,1,1427.0,798.0,214.0,232.0,0.0,81.0,102.0,0.0,214.0,24.0,159.0,0.0
36061566,1016,669,124,151,3,41,28,0,171,21,45,2,851,568,109,126,1,22,25,0,137,12,30,1,1066.0,459.0,62.0,402.0,0.0,84.0,59.0,0.0,159.0,0.0,121.0,0.0
36061567,1320,694,195,336,1,35,57,2,286,21,81,5,1116,596,166,278,1,23,50,2,235,17,67,5,1245.0,537.0,77.0,507.0,0.0,124.0,0.0,0.0,266.0,0.0,0.0,0.0
36061568,912,173,255,428,2,5,49,0,311,6,55,7,749,165,198,339,2,5,40,0,237,5,43,7,883.2,303.6,0.0,510.5,0.0,16.1,53.0,0.0,13.8,305.4,66.8,0.0
36061569,1166,642,192,217,0,41,74,0,256,16,83,1,984,538,171,183,0,27,65,0,227,14,68,1,1032.0,846.0,75.0,44.0,0.0,0.0,67.0,0.0,75.0,0.0,67.0,0.0
36061570,1138,716,213,130,1,30,47,1,259,13,62,3,987,614,199,112,1,18,42,1,235,12,48,3,1279.0,638.0,121.0,203.0,0.0,120.0,197.0,0.0,121.0,0.0,197.0,0.0
36061571,1515,1100,135,196,4,33,47,0,184,26,69,1,1276,926,117,161,4,24,44,0,151,23,56,1,1133.0,677.0,162.0,87.0,0.0,57.0,150.0,0.0,303.0,0.0,150.0,0.0
36061572,1582,879,238,303,0,41,121,0,333,17,146,2,1377,781,213,241,0,28,114,0,281,11,128,1,1915.0,1122.0,315.0,358.0,0.0,66.0,54.0,0.0,574.0,0.0,54.0,0.0
36061573,650,429,32,94,0,23,72,0,57,2,86,0,595,395,32,81,0,16,71,0,52,2,81,0,422.6,381.3,0.0,16.4,0.0,0.0,24.9,0.0,16.4,0.0,24.9,0.0
36061574,1085,849,22,92,3,30,89,0,30,6,108,0,885,697,20,76,0,16,76,0,26,1,84,0,926.3,743.0,0.0,121.0,0.0,0.0,62.3,0.0,0.0,0.0,62.3,0.0
36061575,971,553,57,268,2,16,75,0,79,13,82,1,835,463,53,239,2,12,66,0,73,12,70,1,589.0,405.0,0.0,184.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
36061576,1825,1061,202,292,3,67,200,0,288,12,238,4,1549,906,184,238,2,43,176,0,247,8,197,3,2682.0,1704.0,136.0,744.0,0.0,0.0,98.0,0.0,136.0,0.0,98.0,0.0
36061577,5830,3651,906,677,5,178,411,2,1113,76,498,13,5230,3263,840,602,3,135,385,2,1014,66,439,13,6208.0,4325.0,705.0,452.0,0.0,258.0,468.0,0.0,953.0,43.0,512.0,0.0
36061581,763,652,22,38,0,17,34,0,30,1,43,0,636,540,22,34,0,10,30,0,27,1,34,0,665.7,534.0,0.0,87.0,0.0,0.0,44.7,0.0,0.0,0.0,44.7,0.0
36061582,688,528,54,60,1,23,22,0,68,6,34,0,582,444,52,54,1,9,22,0,60,5,24,0,776.4,551.0,53.9,143.4,0.0,28.2,0.0,0.0,127.4,15.1,13.1,0.0
