GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
271110240,215.0,58.0,131.0,176.0,51.0,121.0,181.0,74.0,102.0,179.0,60.0,114.0,200,88,109
271110250,197.0,43.0,143.0,149.0,51.0,92.0,151.0,69.0,78.0,150.0,53.0,93.0,185,80,97
271110255,154.0,35.0,110.0,108.0,26.0,77.0,107.0,35.0,69.0,110.0,32.0,76.0,138,63,68
271110260,354.0,80.0,245.0,304.0,79.0,213.0,307.0,119.0,182.0,305.0,90.0,208.0,341,141,190
271110295,214.8,75.1,125.7,205.5,76.0,120.1,208.3,88.2,109.8,208.3,79.7,118.2,213,102,105
271110270,512.0,206.0,271.0,434.0,195.0,225.0,446.0,255.0,185.0,441.0,209.0,225.0,546,248,289
271110275,440.6,98.5,316.0,375.4,103.5,254.9,382.4,145.6,225.8,379.4,115.5,249.9,430,163,257
271110280,164.0,52.0,102.0,143.0,58.0,81.0,143.0,66.0,71.0,144.0,56.0,79.0,177,75,97
271110290,576.0,134.0,389.0,385.0,134.0,237.0,393.0,165.0,214.0,391.0,144.0,235.0,567,275,276
271110440,40.0,18.0,18.0,34.0,12.0,17.0,34.0,20.0,14.0,34.0,13.0,17.0,43,25,17
271110300,194.0,68.0,111.0,142.0,57.0,81.0,142.0,76.0,61.0,143.0,60.0,79.0,186,98,85
271110415,79.5,19.9,50.0,61.7,15.1,42.5,63.0,28.8,34.3,62.4,22.6,39.1,109,54,53
271110350,371.0,121.0,224.0,310.0,131.0,167.0,318.0,170.0,143.0,314.0,128.0,178.0,437,208,207
271110305,188.0,34.0,136.0,123.0,38.0,82.0,122.0,45.0,74.0,123.0,36.0,81.0,184,71,104
271110315,112.0,27.0,68.0,95.0,32.0,61.0,95.0,45.0,46.0,95.0,34.0,58.0,124,45,77
271110320,364.0,80.0,262.0,317.0,77.0,221.0,318.0,112.0,197.0,316.0,89.0,219.0,342,125,209
271110325,402.0,111.0,259.0,346.0,101.0,231.0,352.0,146.0,198.0,349.0,120.0,221.0,357,132,215
271110330,364.0,64.0,272.0,278.0,56.0,211.0,281.0,76.0,195.0,280.0,56.0,216.0,323,105,212
271110335,188.0,24.0,154.0,148.0,19.0,123.0,146.0,29.0,115.0,148.0,24.0,121.0,185,62,119
271110340,505.8,143.2,334.6,367.0,119.0,235.0,381.0,163.0,204.0,377.0,121.0,241.0,594,266,315
271110345,219.2,44.8,156.4,185.0,47.0,132.0,191.0,80.0,110.0,189.0,57.0,129.0,210,82,124
271110355,817.0,395.0,366.0,666.0,333.0,282.0,689.0,405.0,243.0,680.0,348.0,295.0,865,472,362
271110360,1515.8,379.2,1011.2,1206.3,398.1,749.4,1231.1,517.5,660.9,1225.1,430.9,748.4,1401,572,797
271110365,564.2,114.8,419.8,469.7,113.9,339.6,477.9,157.5,310.1,478.8,117.1,354.6,496,159,327
271110375,41.0,10.0,28.0,24.0,9.0,14.0,26.0,13.0,11.0,25.0,9.0,14.0,43,17,26
271110380,135.5,47.1,77.0,94.3,44.9,44.5,95.0,57.2,35.7,94.6,48.4,41.9,95,50,43
271110385,629.0,151.0,439.0,531.0,157.0,357.0,537.0,200.0,322.0,535.0,166.0,353.0,600,189,395
271110390,228.0,64.0,151.0,183.0,61.0,112.0,187.0,87.0,97.0,185.0,74.0,107.0,220,94,124
271110410,323.0,103.0,201.0,267.0,97.0,155.0,272.0,130.0,131.0,270.0,107.0,151.0,348,176,165
271110400,276.4,84.5,180.0,241.6,81.5,151.1,244.6,103.4,136.2,245.6,84.5,155.1,273,123,144
271110405,389.0,125.0,247.0,353.0,126.0,215.0,360.0,180.0,176.0,358.0,135.0,215.0,380,171,198
271110425,197.0,74.0,111.0,170.0,68.0,88.0,171.0,79.0,80.0,172.0,72.0,88.0,192,95,89
271110420,274.0,80.0,180.0,244.0,80.0,158.0,248.0,102.0,142.0,247.0,89.0,157.0,313,155,155
271110430,20.0,2.0,16.0,14.0,1.0,13.0,15.0,6.0,8.0,14.0,4.0,10.0,21,8,13
271110445,68.0,12.0,53.0,65.0,18.0,46.0,64.0,26.0,38.0,65.0,20.0,45.0,39,9,29
271110450,67.0,10.0,57.0,49.0,14.0,33.0,52.0,19.0,30.0,51.0,12.0,36.0,75,26,48
271110455,137.0,25.0,101.0,101.0,28.0,72.0,103.0,39.0,62.0,103.0,27.0,74.0,131,52,77
271130005,35.0,11.0,23.0,29.0,9.0,20.0,29.0,10.0,19.0,29.0,8.0,21.0,37,14,22
271130010,34.0,9.0,23.0,26.0,4.0,21.0,26.0,8.0,17.0,26.0,6.0,20.0,34,9,25
271130065,46.0,5.0,38.0,39.0,5.0,32.0,38.0,8.0,27.0,39.0,6.0,32.0,50,17,33
271130015,54.0,9.0,43.0,47.0,10.0,36.0,47.0,10.0,37.0,48.0,9.0,37.0,41,14,27
271130020,76.0,26.0,42.0,70.0,28.0,39.0,72.0,36.0,32.0,70.0,32.0,36.0,76,43,27
271130025,51.0,17.0,30.0,47.0,27.0,16.0,48.0,33.0,13.0,49.0,32.0,13.0,49,29,17
271130030,38.0,7.0,30.0,34.0,7.0,27.0,35.0,6.0,28.0,35.0,7.0,28.0,35,16,19
271130035,49.0,20.0,28.0,39.0,16.0,22.0,40.0,24.0,16.0,41.0,18.0,22.0,50,32,15
271130040,94.0,49.0,41.0,83.0,40.0,39.0,86.0,57.0,28.0,84.0,47.0,32.0,103,64,35
271130045,78.0,20.0,52.0,72.0,25.0,45.0,72.0,32.0,39.0,72.0,23.0,46.0,73,29,43
271130050,33.0,10.0,20.0,27.0,14.0,9.0,26.0,18.0,6.0,27.0,15.0,10.0,36,18,16
271130055,230.0,43.0,169.0,175.0,54.0,116.0,179.0,65.0,108.0,178.0,50.0,122.0,213,90,118
271130060,386.2,121.9,225.7,305.0,120.3,169.8,312.4,153.1,150.8,309.3,136.9,160.7,366,174,187
271130090,299.3,79.8,198.3,253.8,78.7,167.0,259.8,108.9,144.9,259.8,91.7,164.0,330,141,181
271130125,291.4,87.1,176.4,190.7,83.6,100.7,193.6,97.1,86.4,191.4,81.4,102.9,372,182,175
271130070,31.0,11.0,19.0,30.0,16.0,14.0,30.0,17.0,13.0,30.0,15.0,15.0,37,16,21
271130075,54.0,27.0,24.0,52.0,33.0,15.0,54.0,36.0,14.0,53.0,36.0,15.0,49,33,16
271130080,108.0,18.0,80.0,88.0,26.0,60.0,90.0,31.0,58.0,91.0,28.0,63.0,104,30,67
271130085,307.3,101.1,181.4,251.8,87.2,155.6,256.7,116.0,134.8,257.7,94.2,155.6,319,153,154
271130185,454.8,164.3,253.6,355.6,149.0,184.9,365.3,191.0,160.4,362.5,162.8,183.1,457,205,248
271130095,129.0,39.0,75.0,93.0,49.0,39.0,94.0,54.0,30.0,94.0,47.0,42.0,140,81,55
271130100,167.0,32.0,120.0,144.0,37.0,103.0,145.0,53.0,89.0,144.0,34.0,106.0,167,61,103
271130105,106.0,26.0,71.0,83.0,30.0,49.0,85.0,34.0,50.0,85.0,29.0,55.0,86,44,40
271130110,326.0,82.0,219.0,260.0,87.0,161.0,263.0,110.0,143.0,264.0,84.0,167.0,276,146,126
271130115,65.0,23.0,40.0,55.0,29.0,26.0,54.0,32.0,22.0,55.0,29.0,26.0,69,46,20
271130120,406.6,144.9,228.6,306.3,143.4,151.3,313.4,163.9,133.6,312.6,144.6,154.1,411,213,187
271130135,396.7,127.6,220.5,291.8,114.9,153.6,297.3,142.6,137.6,297.8,117.7,160.2,448,235,197
271130140,321.3,103.4,178.5,236.3,93.1,124.4,240.7,115.4,111.4,241.2,95.3,129.8,298,151,137
271130150,404.0,161.0,214.0,311.0,153.0,142.0,313.0,184.0,119.0,314.0,149.0,149.0,376,228,141
271130155,386.7,134.2,217.7,313.2,118.3,171.0,316.2,151.1,150.1,316.2,126.3,172.0,351,176,164
271130170,348.5,117.2,202.6,264.1,106.7,135.5,270.1,124.6,129.1,268.6,114.7,141.5,343,173,164
271130165,353.5,118.8,205.5,267.9,108.3,137.5,273.9,126.4,130.9,272.4,116.3,143.5,419,213,197
271130180,513.8,185.7,286.4,401.6,168.5,208.6,412.6,215.9,181.0,409.5,184.1,206.6,553,282,255
271130195,41.0,16.0,24.0,33.0,12.0,20.0,33.0,18.0,14.0,32.0,13.0,18.0,54,36,16
271150005,200.6,58.7,131.7,154.3,48.6,94.5,154.4,63.9,81.3,154.3,54.7,91.5,213,109,97
271150010,61.0,13.0,44.0,47.0,16.0,27.0,47.0,23.0,21.0,46.0,15.0,27.0,58,28,28
271150015,160.0,74.0,80.0,117.0,63.0,49.0,122.0,75.0,41.0,120.0,65.0,50.0,194,103,82
271150020,261.0,80.0,168.0,219.0,70.0,129.0,223.0,92.0,122.0,222.0,81.0,130.0,319,135,174
271150105,637.0,233.0,327.0,505.0,212.0,241.0,516.0,270.0,217.0,514.0,246.0,233.0,692,387,284
271150215,390.0,92.0,276.0,323.0,87.5,223.6,327.0,118.3,202.7,323.0,99.4,213.7,437,173,252
271150025,121.0,52.0,61.0,110.0,52.0,52.0,110.0,66.0,41.0,110.0,56.0,46.0,133,82,44
271150030,135.0,53.0,77.0,123.0,52.0,67.0,123.0,65.0,56.0,124.0,59.0,64.0,142,85,54
271150035,41.0,18.0,19.0,31.0,12.0,15.0,31.0,17.0,12.0,33.0,11.0,17.0,58,43,13
271150040,214.0,61.0,142.0,170.0,61.0,95.0,174.0,85.0,86.0,173.0,66.0,96.0,240,115,121
271150045,42.0,17.0,21.0,32.0,11.0,19.0,32.0,16.0,16.0,31.0,13.0,18.0,47,20,22
271150050,83.0,32.0,39.0,71.0,29.0,37.0,72.0,34.0,35.0,72.0,32.0,37.0,85,50,32
271150120,152.0,56.0,75.0,127.0,51.0,65.0,127.0,64.0,55.0,127.0,55.0,64.0,141,90,49
271150055,519.0,162.0,321.0,410.0,131.0,255.0,414.0,185.0,212.0,416.0,153.0,248.0,533,226,292
271150065,49.0,20.0,28.0,47.0,15.0,28.0,47.0,23.0,23.0,46.0,20.0,25.0,65,32,32
271150060,200.3,52.3,129.3,177.7,46.4,116.5,181.6,71.1,101.7,177.7,56.3,112.5,184,73,108
271150070,47.0,5.0,40.0,48.0,5.0,42.0,49.0,7.0,42.0,49.0,6.0,43.0,50,11,39
271150075,401.0,110.0,258.0,345.0,107.0,218.0,347.0,161.0,179.0,349.0,121.0,219.0,410,190,214
271150080,15.0,2.0,10.0,13.0,3.0,8.0,13.0,4.0,7.0,13.0,5.0,6.0,19,10,9
271150085,149.6,32.4,101.8,124.2,35.4,77.6,125.2,52.8,67.2,125.2,40.5,77.5,152,64,84
271150090,213.4,52.6,143.2,196.8,54.6,135.4,198.8,70.2,120.8,198.8,57.5,132.5,227,103,107
271150095,58.0,21.0,33.0,59.0,17.0,35.0,59.0,26.0,32.0,59.0,22.0,34.0,73,32,39
271150145,31.0,10.0,20.0,26.0,11.0,15.0,26.0,13.0,13.0,26.0,11.0,15.0,41,14,26
271150100,32.4,15.5,13.8,17.0,9.0,3.0,17.0,12.0,3.0,16.0,11.0,3.0,35,20,14
271150110,403.0,113.0,273.0,334.0,102.0,208.0,338.0,149.0,177.0,336.0,114.0,209.0,426,190,225
271150115,22.0,6.0,9.0,22.0,16.0,5.0,23.0,15.0,5.0,22.0,15.0,6.0,24,12,9
271150125,288.0,108.0,160.0,242.0,96.0,127.0,251.0,123.0,118.0,250.0,108.0,129.0,269,162,100
271150207,89.0,31.0,54.0,73.0,35.0,35.0,73.0,39.0,31.0,73.0,39.0,32.0,96,69,22
271150230,175.0,83.0,81.0,154.0,72.0,73.0,158.0,87.0,68.0,158.0,76.0,74.0,184,111,66
271150135,292.0,73.0,196.0,225.0,73.0,136.0,226.0,103.0,116.0,224.0,84.0,131.0,270,124,134
271150140,152.0,41.0,104.0,115.0,40.0,67.0,115.0,51.0,59.0,115.0,44.0,64.0,166,91,71
271150150,81.0,26.0,48.0,69.0,27.0,38.0,70.0,34.0,33.0,70.0,30.0,37.0,67,41,25
271150155,160.0,68.0,84.0,140.0,67.0,68.0,141.0,77.0,64.0,138.0,68.0,67.0,145,89,52
271150160,131.0,68.0,53.0,119.0,55.0,53.0,120.0,66.0,49.0,119.0,61.0,52.0,144,107,35
271150165,19.0,8.0,10.0,14.0,3.0,11.0,14.0,5.0,9.0,14.0,5.0,9.0,22,14,7
271150170,348.0,89.0,237.0,303.0,106.0,182.0,306.0,135.0,162.0,304.0,117.0,175.0,335,150,174
271150175,1399.4,509.8,757.5,1131.9,446.7,586.1,1148.0,615.0,469.9,1145.0,521.8,564.1,1544,761,739
271150185,761.0,227.0,473.0,611.0,211.0,366.0,624.0,303.0,306.0,625.0,241.0,364.0,792,329,430
271150195,1550.1,525.7,916.7,1229.1,444.3,704.9,1255.1,632.1,577.1,1252.1,531.2,660.9,1579,774,769
271150190,322.0,86.0,216.0,265.0,76.0,174.0,265.0,97.0,157.0,265.0,85.0,166.0,330,147,166
271150200,858.0,236.0,557.0,699.0,204.0,437.0,713.0,313.0,369.0,712.0,260.0,414.0,875,369,467
271150205,632.0,152.0,448.0,516.0,152.0,325.0,523.0,220.0,287.0,520.0,166.0,327.0,603,258,331
271150210,552.0,224.0,281.0,441.0,201.5,206.4,448.0,248.7,177.3,446.0,225.6,196.3,631,316,300
271150221,193.0,63.0,103.0,182.0,81.0,87.0,185.0,104.0,75.0,186.0,92.0,84.0,199,125,69
271150225,173.0,63.0,98.0,149.0,63.0,81.0,155.0,79.0,75.0,153.0,69.0,81.0,173,86,78
271150235,55.0,15.0,38.0,42.0,14.0,25.0,41.0,14.0,26.0,42.0,14.0,26.0,39,18,20
271150240,939.0,439.0,435.0,853.0,426.0,389.0,869.0,522.0,331.0,861.0,468.0,369.0,922,546,357
271170005,120.0,24.0,89.0,94.0,20.0,73.0,95.0,32.0,62.0,94.0,29.0,65.0,121,47,69
271170105,97.0,30.0,57.0,70.0,28.0,39.0,70.0,33.0,34.0,70.0,27.0,40.0,130,70,54
271170010,75.0,15.0,53.0,61.0,13.0,46.0,62.0,16.0,44.0,62.0,17.0,45.0,71,29,37
271170015,136.0,8.0,119.0,101.0,7.0,92.0,102.0,7.0,95.0,102.0,9.0,93.0,116,30,85
271170020,151.0,30.0,112.0,112.0,29.0,82.0,118.0,40.0,78.0,117.0,30.0,85.0,149,62,80
271170060,33.0,12.0,18.0,24.0,12.0,12.0,24.0,12.0,12.0,24.0,13.0,11.0,41,24,17
271170025,708.0,102.0,574.0,557.0,91.0,458.0,561.0,114.0,439.0,555.0,108.0,441.0,710,152,548
271170030,123.6,8.9,108.7,101.8,12.8,89.0,100.8,18.8,81.0,101.8,12.8,88.0,120,31,87
271170115,47.5,11.1,35.3,41.2,12.2,28.0,43.2,16.2,25.0,43.2,14.1,27.0,64,30,33
271170035,101.0,12.0,86.0,71.0,15.0,55.0,75.0,22.0,53.0,76.0,19.0,57.0,84,33,45
271170040,119.4,11.8,101.7,93.8,16.8,73.1,95.8,27.6,65.2,95.8,21.7,71.1,108,32,73
271170055,102.5,24.2,68.3,61.2,22.2,31.9,66.2,29.4,26.8,65.2,27.3,30.9,82,54,26
271170045,132.0,29.0,92.0,103.0,26.0,75.0,108.0,37.0,70.0,108.0,33.0,73.0,126,55,71
271170080,1087.6,321.5,656.7,846.4,336.3,482.9,864.5,391.5,431.7,862.5,368.5,470.8,1126,551,543
271170075,855.4,277.5,506.3,628.6,240.7,346.1,639.5,281.5,313.3,637.6,275.5,327.2,872,465,380
271170050,17.0,5.0,11.0,17.0,6.0,10.0,19.0,7.0,11.0,19.0,9.0,10.0,20,15,5
271170065,249.0,95.0,141.0,168.0,79.0,81.0,170.0,92.0,70.0,169.0,87.0,78.0,242,136,97
271170070,189.0,13.0,166.0,134.0,14.0,118.0,136.0,21.0,113.0,134.0,18.0,112.0,184,27,157
271170110,185.0,43.0,134.0,155.0,33.0,117.0,156.0,46.0,108.0,157.0,42.0,109.0,163,67,92
271170100,74.0,14.0,58.0,58.0,15.0,42.0,60.0,20.0,39.0,60.0,17.0,43.0,70,36,31
271170120,159.0,30.0,118.0,126.0,33.0,84.0,130.0,43.0,83.0,129.0,36.0,88.0,147,57,89
271170125,46.0,10.0,33.0,29.0,12.0,15.0,29.0,14.0,12.0,29.0,14.0,14.0,55,20,33
271190005,81.0,23.0,51.0,72.0,21.0,43.0,74.0,33.0,38.0,74.0,26.0,43.0,73,38,32
271190065,420.4,169.1,217.6,321.0,146.1,151.1,326.0,186.4,128.1,322.7,151.1,155.2,501,279,210
271190010,48.0,11.0,35.0,47.0,10.0,37.0,48.0,24.0,24.0,49.0,12.0,37.0,54,25,29
271190015,55.0,11.0,42.0,39.0,14.0,25.0,39.0,16.0,23.0,39.0,13.0,25.0,57,24,30
271190020,39.0,11.0,23.0,38.0,12.0,22.0,39.0,18.0,21.0,38.0,12.0,23.0,43,13,25
271190025,40.0,16.0,20.0,35.0,16.0,17.0,35.0,20.0,15.0,35.0,17.0,18.0,43,24,19
271190030,144.0,32.0,106.0,136.0,36.0,95.0,138.0,51.0,83.0,140.0,43.0,96.0,144,48,89
271190035,30.0,6.0,19.0,24.0,9.0,14.0,24.0,7.0,16.0,24.0,5.0,18.0,33,22,11
271190040,24.0,8.0,15.0,23.0,9.0,14.0,23.0,12.0,11.0,23.0,8.0,15.0,25,17,8
271190045,153.0,31.0,118.0,123.0,30.0,92.0,123.0,42.0,81.0,121.0,26.0,94.0,163,73,86
271190285,266.0,49.0,205.0,182.0,45.0,133.0,188.0,60.0,125.0,187.0,46.0,136.0,264,105,153
271190050,41.0,15.0,23.0,40.0,22.0,18.0,40.0,25.0,15.0,40.0,21.0,19.0,43,32,9
271190055,87.0,37.0,42.0,73.0,39.0,26.0,75.0,50.0,23.0,76.0,44.0,28.0,102,73,26
271190060,245.0,42.0,196.0,213.0,49.0,158.0,213.0,61.0,147.0,215.0,53.0,156.0,217,70,144
271190315,45.0,11.0,27.0,38.0,13.0,24.0,40.0,16.0,23.0,40.0,16.0,23.0,41,18,22
271190370,127.0,36.0,89.0,118.0,30.0,84.0,119.0,42.0,74.0,119.0,39.0,78.0,125,54,71
271190070,538.2,210.9,274.5,444.3,199.7,215.3,451.5,250.5,180.0,449.4,207.0,220.3,679,365,307
271190075,560.1,250.0,260.2,448.3,216.2,211.1,458.8,269.7,171.0,454.0,219.3,215.2,579,357,213
271190090,705.7,233.2,390.4,530.8,227.4,279.5,539.6,312.5,204.8,534.2,249.2,265.7,730,395,324
271190080,477.7,195.7,228.3,361.6,189.5,145.0,367.0,213.0,127.2,366.7,192.5,159.6,515,327,176
271190085,522.0,206.0,258.0,413.0,196.0,175.0,425.0,241.0,156.0,420.0,195.0,193.0,580,339,233
271190105,276.3,67.3,183.9,234.0,70.0,152.0,243.0,105.0,133.0,242.0,71.0,161.0,259,114,138
271190110,1151.5,352.5,727.2,892.4,344.5,521.9,915.6,445.5,454.3,909.2,370.1,523.5,1058,494,546
271190380,71.7,12.5,56.1,47.3,13.5,32.8,51.3,23.7,27.7,51.3,15.5,33.8,77,25,49
271190120,873.8,287.6,531.8,644.8,261.2,356.6,659.6,330.0,310.3,651.9,272.3,354.6,767,430,319
271190130,514.7,204.6,275.5,367.3,156.7,184.9,376.3,194.8,166.1,372.3,164.4,187.0,564,326,226
271190140,656.8,256.1,340.1,489.1,222.4,236.3,503.0,272.7,209.4,501.2,234.6,238.7,596,340,245
271190415,87.0,17.0,64.0,64.0,14.0,45.0,66.0,20.0,40.0,65.0,13.0,48.0,86,46,37
271190150,733.5,270.6,416.4,544.1,215.7,300.5,560.1,283.4,263.2,556.0,229.1,305.5,820,409,402
271190160,91.0,39.0,45.0,72.0,31.0,38.0,75.0,42.0,32.0,74.0,37.0,37.0,105,56,46
271190165,242.7,82.0,142.6,183.8,80.2,92.7,189.7,97.8,82.2,188.3,82.8,94.1,215,125,78
271190170,92.0,12.0,76.0,72.0,16.0,54.0,77.0,27.0,50.0,76.0,16.0,59.0,104,48,56
271190240,90.0,37.0,49.0,69.0,26.0,41.0,69.0,34.0,35.0,69.0,26.0,43.0,91,52,38
271190175,70.0,22.0,45.0,47.0,14.0,30.0,48.0,20.0,28.0,48.0,15.0,31.0,79,38,37
271190185,57.0,24.0,30.0,46.0,26.0,20.0,49.0,36.0,12.0,48.0,30.0,18.0,60,45,15
271190180,81.0,24.0,50.0,71.0,24.0,42.0,72.0,37.0,31.0,73.0,25.0,44.0,95,64,27
271190260,30.0,5.0,23.0,28.0,8.0,20.0,28.0,9.0,19.0,27.0,7.0,20.0,28,13,15
271190190,25.0,1.0,23.0,22.0,3.0,15.0,23.0,7.0,16.0,23.0,6.0,16.0,26,4,21
271190195,439.0,160.0,255.0,310.0,123.0,168.0,317.0,167.0,138.0,316.0,136.0,170.0,430,243,180
271190200,169.0,47.0,104.0,120.0,47.0,70.0,123.0,57.0,64.0,124.0,47.0,73.0,240,112,126
271190205,117.0,12.0,98.0,96.0,12.0,79.0,100.0,28.0,70.0,98.0,12.0,84.0,105,42,58
271190345,58.0,12.0,42.0,51.0,11.0,39.0,54.0,17.0,35.0,52.0,12.0,38.0,67,25,40
271190210,692.0,230.0,413.0,549.0,213.0,308.0,555.0,261.0,276.0,552.0,220.0,311.0,738,355,372
271190390,188.0,45.0,119.0,163.0,52.0,108.0,164.0,62.0,97.0,165.0,54.0,107.0,141,68,70
271190220,115.0,40.0,64.0,108.0,36.0,65.0,111.0,60.0,48.0,111.0,47.0,58.0,120,80,36
271190455,302.0,93.0,190.0,268.0,96.0,168.0,273.0,125.0,147.0,270.0,95.0,170.0,322,149,171
271190225,265.0,76.0,173.0,228.0,92.0,127.0,228.0,121.0,104.0,227.0,95.0,127.0,265,131,128
271190230,119.7,31.7,77.1,124.0,47.0,72.0,126.0,54.0,68.0,125.0,47.0,72.0,155,87,63
271190235,184.0,63.0,102.0,141.0,58.0,74.0,144.0,77.0,63.0,143.0,66.0,70.0,202,105,91
271190245,137.8,42.6,88.2,87.2,37.7,47.6,87.2,44.6,40.7,86.3,33.7,50.6,132,63,65
271190340,77.2,25.4,40.8,59.7,25.3,27.4,60.8,29.4,28.3,59.7,23.3,31.4,90,46,36
271190250,23.0,11.0,10.0,24.0,11.0,12.0,25.0,13.0,12.0,25.0,12.0,13.0,37,22,13
271190255,44.0,15.0,28.0,41.0,12.0,25.0,45.0,20.0,25.0,43.0,14.0,29.0,61,32,27
271190265,26.0,7.0,17.0,24.0,8.0,15.0,26.0,11.0,15.0,26.0,9.0,17.0,31,14,14
271190270,55.0,12.0,39.0,41.0,10.0,29.0,42.0,17.0,25.0,41.0,15.0,26.0,57,25,32
271190275,95.0,16.0,73.0,73.0,21.0,49.0,77.0,29.0,46.0,76.0,17.0,57.0,86,40,46
271190280,39.6,10.1,26.7,31.3,9.2,21.2,32.2,12.9,18.4,32.2,11.0,21.2,46,24,21
271190350,39.4,9.9,26.3,26.7,10.8,13.8,26.8,12.1,12.6,25.8,9.0,14.8,35,14,18
271190290,20.0,6.0,8.0,15.0,8.0,7.0,16.0,10.0,6.0,15.0,6.0,9.0,30,17,13
271190295,56.0,14.0,38.0,48.0,22.0,26.0,50.0,26.0,24.0,51.0,21.0,30.0,61,31,26
271190300,46.0,14.0,32.0,46.0,16.0,28.0,48.0,21.0,26.0,48.0,18.0,30.0,49,24,23
271190305,101.0,20.0,77.0,80.0,17.0,60.0,81.0,23.0,54.0,81.0,16.0,62.0,117,42,71
271190310,267.3,77.0,173.4,213.2,72.8,130.3,218.3,103.2,105.8,215.7,81.2,126.9,287,136,143
271190320,100.0,11.0,83.0,84.0,10.0,73.0,84.0,16.0,65.0,84.0,11.0,72.0,108,23,85
271190325,61.0,10.0,48.0,51.0,9.0,40.0,54.0,14.0,40.0,53.0,8.0,44.0,67,27,37
271190330,94.0,15.0,75.0,82.0,15.0,64.0,85.0,31.0,51.0,81.0,14.0,63.0,89,37,49
271190335,290.0,85.0,191.0,189.0,59.0,122.0,192.0,81.0,108.0,192.0,68.0,120.0,293,144,144
271190355,82.0,14.0,65.0,70.0,16.0,53.0,71.0,18.0,51.0,70.0,18.0,51.0,90,41,44
271190360,39.0,8.0,22.0,29.0,10.0,18.0,32.0,14.0,16.0,31.0,14.0,17.0,40,11,27
271190365,32.0,6.0,23.0,23.0,4.0,19.0,23.0,10.0,13.0,23.0,7.0,15.0,41,10,30
271190375,30.0,8.0,17.0,24.0,12.0,11.0,24.0,13.0,11.0,24.0,12.0,12.0,39,23,15
271190385,94.0,24.0,64.0,79.0,26.0,52.0,82.0,42.0,39.0,82.0,32.0,48.0,103,46,56
271190410,83.0,15.0,66.0,66.0,16.0,48.0,68.0,22.0,45.0,68.0,19.0,48.0,72,19,52
271190395,12.0,2.0,10.0,16.0,4.0,11.0,16.0,5.0,10.0,16.0,6.0,8.0,14,7,7
271190400,33.0,7.0,26.0,27.0,5.0,21.0,27.0,10.0,16.0,27.0,7.0,20.0,31,20,11
271190405,49.0,4.0,39.0,46.0,7.0,37.0,46.0,9.0,37.0,46.0,6.0,40.0,49,13,36
271190420,68.0,23.0,40.0,58.0,24.0,33.0,59.0,30.0,28.0,57.0,27.0,29.0,77,54,21
271190430,22.0,8.0,13.0,18.0,8.0,10.0,18.0,8.0,10.0,18.0,8.0,10.0,26,15,7
271190435,29.0,10.0,16.0,27.0,12.0,15.0,29.0,13.0,16.0,29.0,11.0,18.0,35,19,16
271190440,54.0,22.0,30.0,43.0,22.0,21.0,43.0,22.0,21.0,42.0,21.0,20.0,58,22,31
271190445,94.3,21.9,69.8,57.4,14.9,39.9,57.7,17.9,36.8,57.7,13.6,40.7,87,40,40
271190450,60.7,10.1,48.2,43.6,10.1,31.1,44.3,17.1,27.2,44.3,12.4,30.3,70,25,45
271210005,92.0,18.0,62.0,76.0,15.0,59.0,76.0,23.0,52.0,76.0,14.0,60.0,90,29,58
271210010,92.0,31.0,57.0,71.0,23.0,45.0,72.0,33.0,36.0,72.0,31.0,40.0,93,40,49
271210035,24.0,12.0,10.0,21.0,7.0,7.0,20.0,11.0,7.0,21.0,12.0,5.0,33,20,10
271210015,153.0,42.0,94.0,121.0,41.0,72.0,123.0,66.0,57.0,123.0,46.0,75.0,159,83,69
271210020,115.0,26.0,78.0,102.0,29.0,68.0,103.0,38.0,62.0,104.0,34.0,70.0,129,65,62
271210022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
271210025,157.0,60.0,92.0,129.0,62.0,62.0,130.0,77.0,52.0,131.0,66.0,63.0,161,88,69
271210030,138.0,31.0,99.0,121.0,28.0,85.0,122.0,40.0,75.0,122.0,28.0,85.0,143,57,86
271210040,143.0,35.0,100.0,118.0,35.0,74.0,120.0,53.0,63.0,119.0,39.0,76.0,121,63,53
271210045,1160.0,501.0,566.0,985.0,470.0,451.0,998.0,621.0,337.0,990.0,516.0,433.0,1230,703,500
271210055,669.0,210.0,415.0,563.0,202.0,343.0,573.0,291.0,271.0,573.0,234.0,328.0,680,345,323
271210085,249.0,81.8,156.1,231.7,95.6,128.9,233.7,129.0,100.7,233.7,101.7,126.9,236,122,113
271210050,191.0,74.2,103.9,156.3,56.4,86.1,162.3,91.0,65.3,160.3,67.3,88.1,189,94,92
271210095,325.0,131.0,174.0,292.0,129.0,154.0,298.0,173.0,118.0,298.0,147.0,145.0,314,159,147
271210060,158.0,29.0,115.0,134.0,38.0,95.0,134.0,55.0,77.0,134.0,43.0,89.0,155,70,83
271210065,74.0,26.0,46.0,63.0,21.0,42.0,65.0,29.0,36.0,65.0,19.0,44.0,91,47,42
